BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2013;750100208;750712184;N2510;38;4;41.2;;
CHIRCAR_P;2013;750100208;750712184;N4130;1;0;1;;
CHIRCAR_P;2013;750100208;750712184;NAUT;36;4;30.6;;
CHIRCAR_P;2013;750100208;750712184;MEDCH;5;1;4.5;;
CHIRCAR_P;2013;750100232;750712184;M1040;8;4;10.5;1;
CHIRCAR_P;2013;750100232;750712184;M104H;;;;0;1
CHIRCAR_P;2013;750100232;750712184;M2140;5;1;4;1;
CHIRCAR_P;2013;750100232;750712184;N2120;1;1;1.5;;
CHIRCAR_P;2013;750100232;750712184;N2200;16;5;20;;
CHIRCAR_P;2013;750100232;750712184;N2320;5;;5;;
CHIRCAR_P;2013;750100232;750712184;N2510;12;;12;;
CHIRCAR_P;2013;750100232;750712184;NAUT;2;;2;;
CHIRCAR_P;2013;750100232;750712184;MEDCH;13;5;14.5;;
CHIRCAR_P;2013;750120016;750821092;M1040;3;;3;0;1
CHIRCAR_P;2013;750120016;750821092;N2200;;2;0.7;;
CHIRCAR_P;2013;750120016;750821092;N4130;;2;0.7;;
CHIRCAR_P;2013;750120016;750821092;MEDCH;3;;3;;
CHIRCAR_P;2013;750150104;750720476;M1040;6;9;12.3;;
CHIRCAR_P;2013;750150104;750720476;M2140;4;1;3.59;;
CHIRCAR_P;2013;750150104;750720476;MEDCH;10;10;15.89;;
CHIRCAR_P;2013;750300154;750000671;M103X;2;1;2.2;0;1
CHIRCAR_P;2013;750300154;750000671;M1040;4;1;4.2;0;1
CHIRCAR_P;2013;750300154;750000671;M104H;;;;0;1
CHIRCAR_P;2013;750300154;750000671;M1160;3;7;4.4;;
CHIRCAR_P;2013;750300154;750000671;MEDCH;9;9;10.8;;
CHIRCAR_P;2013;750301137;750001034;M1040;12;30;19;;
CHIRCAR_P;2013;750301137;750001034;M1160;2;8;4;;
CHIRCAR_P;2013;750301137;750001034;N2120;1;;1;;
CHIRCAR_P;2013;750301137;750001034;N2200;3;;2.62;;
CHIRCAR_P;2013;750301137;750001034;N2320;5;;4.84;;
CHIRCAR_P;2013;750301137;750001034;N4130;9;;8.73;;
CHIRCAR_P;2013;750301137;750001034;NAUT;1;;1.38;;
CHIRCAR_P;2013;750301137;750001034;MEDCH;14;38;23;;
CHIRCAR_P;2013;750803447;750712184;M103X;7;;7;1;1
CHIRCAR_P;2013;750803447;750712184;M1040;8;8;10.5;;1
CHIRCAR_P;2013;750803447;750712184;M2140;8;4;10.3;;1
CHIRCAR_P;2013;750803447;750712184;MAUT;;7;3.9;;1
CHIRCAR_P;2013;750803447;750712184;N2120;2;;2;;
CHIRCAR_P;2013;750803447;750712184;N2200;12;;12;;
CHIRCAR_P;2013;750803447;750712184;N2310;7;0;7;;
CHIRCAR_P;2013;750803447;750712184;N2320;15;2;16.6;;
CHIRCAR_P;2013;750803447;750712184;N2510;4;1;4.8;;
CHIRCAR_P;2013;750803447;750712184;N4130;8;;8;;
CHIRCAR_P;2013;750803447;750712184;MEDCH;23;19;31.7;;
CHIRCAR_P;2013;760000018;760780023;M2140;2;;0.05;;
CHIRCAR_P;2013;760000018;760780023;MEDCH;2;;0.05;;
CHIRCAR_P;2013;760000158;760780239;M103X;11;1;7.42;1;0
CHIRCAR_P;2013;760000158;760780239;M1040;3;2;3.14;;1
CHIRCAR_P;2013;760000158;760780239;M104H;3;2;3.14;;1
CHIRCAR_P;2013;760000158;760780239;M2140;6;;4.5;;1
CHIRCAR_P;2013;760000158;760780239;N2120;4;;2.4;;
CHIRCAR_P;2013;760000158;760780239;N2200;46;22;59.68;;
CHIRCAR_P;2013;760000158;760780239;N2310;7;;4.66;;
CHIRCAR_P;2013;760000158;760780239;N2320;3;4;6.2;;
CHIRCAR_P;2013;760000158;760780239;N2510;43;8;46.87;;
CHIRCAR_P;2013;760000158;760780239;NAUT;7;3;8.8;;
CHIRCAR_P;2013;760000158;760780239;MEDCH;23;5;18.2;;
CHIRCAR_P;2013;760021329;760000448;M103X;12;;12;;1
CHIRCAR_P;2013;760021329;760000448;M1040;3;;3;1;
CHIRCAR_P;2013;760021329;760000448;N2120;1;;1;;
CHIRCAR_P;2013;760021329;760000448;N2200;12;7;14.89;;
CHIRCAR_P;2013;760021329;760000448;N2510;1;;1;;
CHIRCAR_P;2013;760021329;760000448;MEDCH;15;;15;;
CHIRCAR_P;2013;760780619;760000307;M103X;6;;;;1
CHIRCAR_P;2013;760780619;760000307;M1040;5;;;1;
CHIRCAR_P;2013;760780619;760000307;M1160;2;;;;
CHIRCAR_P;2013;760780619;760000307;N2120;1;;;;
CHIRCAR_P;2013;760780619;760000307;N2200;27;;;;
CHIRCAR_P;2013;760780619;760000307;N2310;1;;;;
CHIRCAR_P;2013;760780619;760000307;N2320;2;;;;
CHIRCAR_P;2013;760780619;760000307;MEDCH;13;;;;
CHIRCAR_P;2013;770019032;770170017;M1040;8;;3.5;;
CHIRCAR_P;2013;770019032;770170017;N2120;1;;0.3;;
CHIRCAR_P;2013;770019032;770170017;N2200;10;;10.25;;
CHIRCAR_P;2013;770019032;770170017;N2510;3;1;2.19;;
CHIRCAR_P;2013;770019032;770170017;MEDCH;8;;3.5;;
CHIRCAR_P;2013;770300135;770000289;M103X;3;;3;;1
CHIRCAR_P;2013;770300135;770000289;M1040;6;2;7;1;1
CHIRCAR_P;2013;770300135;770000289;M1160;;1;0.5;;
CHIRCAR_P;2013;770300135;770000289;N2120;1;;1;;
CHIRCAR_P;2013;770300135;770000289;N2200;15;2;16;;
CHIRCAR_P;2013;770300135;770000289;N2310;;2;1.5;;
CHIRCAR_P;2013;770300135;770000289;N2320;6;1;6.5;;
CHIRCAR_P;2013;770300135;770000289;N2510;11;2;12;;
CHIRCAR_P;2013;770300135;770000289;N4130;1;;1;;
CHIRCAR_P;2013;770300135;770000289;NAUT;6;;6;;
CHIRCAR_P;2013;770300135;770000289;MEDCH;9;3;10.5;;
CHIRCAR_P;2013;780000311;780001236;M1040;5;4;4.86;1;1
CHIRCAR_P;2013;780000311;780001236;N2120;2;;1.05;;
CHIRCAR_P;2013;780000311;780001236;N2200;18;2;20.86;;
CHIRCAR_P;2013;780000311;780001236;N2510;15;;15.04;;
CHIRCAR_P;2013;780000311;780001236;N4130;22;;0.92;;
CHIRCAR_P;2013;780000311;780001236;NAUT;8;3;8.24;;
CHIRCAR_P;2013;780000311;780001236;MEDCH;5;4;4.86;;
CHIRCAR_P;2013;780300075;780000485;M103X;1;;1;;1
CHIRCAR_P;2013;780300075;780000485;M1040;;2;1;1;
CHIRCAR_P;2013;780300075;780000485;M1160;;2;1;1;
CHIRCAR_P;2013;780300075;780000485;N2120;1;;1;;
CHIRCAR_P;2013;780300075;780000485;N2200;7;1;7;;
CHIRCAR_P;2013;780300075;780000485;N4130;2;;2;;
CHIRCAR_P;2013;780300075;780000485;NAUT;2;;2;;
CHIRCAR_P;2013;780300075;780000485;MEDCH;1;4;3;;
CHIRCAR_P;2013;780300406;780018032;M103X;8;;;;1
CHIRCAR_P;2013;780300406;780018032;M1040;19;;;1;1
CHIRCAR_P;2013;780300406;780018032;M104H;9;;;;
CHIRCAR_P;2013;780300406;780018032;M1160;3;;;0;1
CHIRCAR_P;2013;780300406;780018032;M2140;8;;;0;1
CHIRCAR_P;2013;780300406;780018032;N2120;4;;3.8;;
CHIRCAR_P;2013;780300406;780018032;N2200;7;;6.46;;
CHIRCAR_P;2013;780300406;780018032;N2320;13;;11.36;;
CHIRCAR_P;2013;780300406;780018032;N2510;2;;2;;
CHIRCAR_P;2013;780300406;780018032;N4130;1;;1;;
CHIRCAR_P;2013;780300406;780018032;MEDCH;47;;;;
CHIRCAR_P;2013;780300422;780002259;M1040;;2;1;;1
CHIRCAR_P;2013;780300422;780002259;MEDCH;;2;1;;
CHIRCAR_P;2013;780800256;780110078;M1040;4;1;1.1;1;1
CHIRCAR_P;2013;780800256;780110078;MAUT;;2;0.4;;
CHIRCAR_P;2013;780800256;780110078;N2200;5;2;6;;
CHIRCAR_P;2013;780800256;780110078;NAUT;1;1;1.83;;
CHIRCAR_P;2013;780800256;780110078;MEDCH;4;3;1.5;;
CHIRCAR_P;2013;790000087;790000012;M1040;6;1;5.58;1;1
CHIRCAR_P;2013;790000087;790000012;N2120;1;;0.2;;
CHIRCAR_P;2013;790000087;790000012;N2200;5;2;5.96;;
CHIRCAR_P;2013;790000087;790000012;N2510;3;;2.1;;
CHIRCAR_P;2013;790000087;790000012;N4130;1;;1;;
CHIRCAR_P;2013;790000087;790000012;NAUT;2;;0.88;;
CHIRCAR_P;2013;790000087;790000012;MEDCH;6;1;5.58;;
CHIRCAR_P;2013;800006124;800000044;M103X;2;;2;1;0
CHIRCAR_P;2013;800006124;800000044;M1040;9;;5.5;;0
CHIRCAR_P;2013;800006124;800000044;M104H;2;;0.5;1;0
CHIRCAR_P;2013;800006124;800000044;M2140;7;2;5.13;1;0
CHIRCAR_P;2013;800006124;800000044;N2120;1;;1.5;;
CHIRCAR_P;2013;800006124;800000044;N2200;10;4;13.11;;
CHIRCAR_P;2013;800006124;800000044;N2310;8;;8;;
CHIRCAR_P;2013;800006124;800000044;N2320;5;1;5.8;;
CHIRCAR_P;2013;800006124;800000044;N2510;10;2;11.31;;
CHIRCAR_P;2013;800006124;800000044;NAUT;10;1;10.49;;
CHIRCAR_P;2013;800006124;800000044;MEDCH;20;2;13.13;;
CHIRCAR_P;2013;800015729;800015679;M103X;;4;1;;1
CHIRCAR_P;2013;800015729;800015679;M1040;;9;2;1;1
CHIRCAR_P;2013;800015729;800015679;N2120;;1;0.1;;
CHIRCAR_P;2013;800015729;800015679;N2200;1;;1;;
CHIRCAR_P;2013;800015729;800015679;N2310;;9;1.4;;
CHIRCAR_P;2013;800015729;800015679;N2320;1;;1;;
CHIRCAR_P;2013;800015729;800015679;N4130;4;1;4.23;;
CHIRCAR_P;2013;800015729;800015679;NAUT;1;2;2;;
CHIRCAR_P;2013;800015729;800015679;MEDCH;;13;3;;
CHIRCAR_P;2013;810000224;810000471;M2140;3;;3;;
CHIRCAR_P;2013;810000224;810000471;MEDCH;3;;3;;
CHIRCAR_P;2013;810000505;810000331;M1040;1;1;0.33;;
CHIRCAR_P;2013;810000505;810000331;MEDCH;1;1;0.33;;
CHIRCAR_P;2013;810000521;810000380;M1040;2;2;0.45;1;0
CHIRCAR_P;2013;810000521;810000380;N2200;2;;0.5;;
CHIRCAR_P;2013;810000521;810000380;MEDCH;2;2;0.45;;
CHIRCAR_P;2013;820000057;820000131;M1040;8;;8;;
CHIRCAR_P;2013;820000057;820000131;N2200;;4;3.6;;
CHIRCAR_P;2013;820000057;820000131;MEDCH;8;;8;;
CHIRCAR_P;2013;830000311;830100566;M1040;3;;1;1;0
CHIRCAR_P;2013;830000311;830100566;N2200;7;4;9.47;;
CHIRCAR_P;2013;830000311;830100566;N2510;3;1;2.68;;
CHIRCAR_P;2013;830000311;830100566;NAUT;8;2;5.24;;
CHIRCAR_P;2013;830000311;830100566;MEDCH;3;;1;;
CHIRCAR_P;2013;830000345;830100616;M1040;10;6;11.26;1;
CHIRCAR_P;2013;830000345;830100616;M104H;10;5;4.51;;
CHIRCAR_P;2013;830000345;830100616;M2140;3;;2.08;;1
CHIRCAR_P;2013;830000345;830100616;N2120;1;2;2.75;;
CHIRCAR_P;2013;830000345;830100616;N2200;23;10;33.75;;
CHIRCAR_P;2013;830000345;830100616;N2510;18;9;33.48;;
CHIRCAR_P;2013;830000345;830100616;N4130;0;4;3.87;;
CHIRCAR_P;2013;830000345;830100616;NAUT;8;7;18.16;;
CHIRCAR_P;2013;830000345;830100616;MEDCH;23;11;17.85;;
CHIRCAR_P;2013;830100319;750052425;M103X;9;1;9.5;0;0
CHIRCAR_P;2013;830100319;750052425;M1040;5;13;7.6;0;0
CHIRCAR_P;2013;830100319;750052425;M104H;;;;1;1
CHIRCAR_P;2013;830100319;750052425;M1140;;;;1;0
CHIRCAR_P;2013;830100319;750052425;M1160;;1;0.2;1;1
CHIRCAR_P;2013;830100319;750052425;M2140;;;;1;1
CHIRCAR_P;2013;830100319;750052425;MAUT;;;;1;1
CHIRCAR_P;2013;830100319;750052425;N2200;5;3;6.87;;
CHIRCAR_P;2013;830100319;750052425;N4130;;1;0.28;;
CHIRCAR_P;2013;830100319;750052425;MEDCH;14;15;17.3;;
CHIRCAR_P;2013;830100574;750821092;M1040;2;;2;1;1
CHIRCAR_P;2013;830100574;750821092;N2120;1;;1;;
CHIRCAR_P;2013;830100574;750821092;N2200;4;;4;;
CHIRCAR_P;2013;830100574;750821092;N2510;2;;2;;
CHIRCAR_P;2013;830100574;750821092;MEDCH;2;;2;;
CHIRCAR_P;2013;840000483;840000087;M1040;;;;0;1
CHIRCAR_P;2013;840000483;840000087;MEDCH;;;;;
CHIRCAR_P;2013;840001861;840006597;M1040;5;2;3.26;0;1
CHIRCAR_P;2013;840001861;840006597;N2200;11;4;12.45;;
CHIRCAR_P;2013;840001861;840006597;N2510;8;;7.45;;
CHIRCAR_P;2013;840001861;840006597;N4130;3;;3;;
CHIRCAR_P;2013;840001861;840006597;NAUT;8;1;6.48;;
CHIRCAR_P;2013;840001861;840006597;MEDCH;5;2;3.26;;
CHIRCAR_P;2013;840013312;840003685;M103X;4;;4;0;1
CHIRCAR_P;2013;840013312;840003685;M1040;8;;8;1;1
CHIRCAR_P;2013;840013312;840003685;M1160;2;;2;0;1
CHIRCAR_P;2013;840013312;840003685;MEDCH;14;;14;;
CHIRCAR_P;2013;850000142;850000019;M103X;;3;0.6;1;
CHIRCAR_P;2013;850000142;850000019;M1040;;8;1.95;1;1
CHIRCAR_P;2013;850000142;850000019;N2120;;2;0.13;;
CHIRCAR_P;2013;850000142;850000019;N2200;;10;1.72;;
CHIRCAR_P;2013;850000142;850000019;N4130;;6;1.62;;
CHIRCAR_P;2013;850000142;850000019;NAUT;;1;0.28;;
CHIRCAR_P;2013;850000142;850000019;MEDCH;;11;2.55;;
CHIRCAR_P;2013;860000223;860013077;M103X;9;1;6.05;1;0
CHIRCAR_P;2013;860000223;860013077;M1040;5;3;4.5;0;1
CHIRCAR_P;2013;860000223;860013077;M1160;1;;0.05;0;0
CHIRCAR_P;2013;860000223;860013077;M2140;4;1;3.7;0;1
CHIRCAR_P;2013;860000223;860013077;N2120;1;;0.96;;
CHIRCAR_P;2013;860000223;860013077;N2200;35;2;33.18;;
CHIRCAR_P;2013;860000223;860013077;N2310;4;;4;;
CHIRCAR_P;2013;860000223;860013077;N2320;3;;2.47;;
CHIRCAR_P;2013;860000223;860013077;N2510;19;3;17.53;;
CHIRCAR_P;2013;860000223;860013077;N4130;4;3;1.51;;
CHIRCAR_P;2013;860000223;860013077;NAUT;5;3;5.9;;
CHIRCAR_P;2013;860000223;860013077;MEDCH;19;5;14.3;;
CHIRCAR_P;2013;860010321;860010313;M103X;10;;10;0;1
CHIRCAR_P;2013;860010321;860010313;M1040;3;;3;;
CHIRCAR_P;2013;860010321;860010313;N2120;1;;1;;
CHIRCAR_P;2013;860010321;860010313;N2310;1;;1;;
CHIRCAR_P;2013;860010321;860010313;N2320;2;;2;;
CHIRCAR_P;2013;860010321;860010313;MEDCH;13;;13;;
CHIRCAR_P;2013;870000064;870000015;M1040;8;6;6.69;1;1
CHIRCAR_P;2013;870000064;870000015;M104H;2;2;0.36;;
CHIRCAR_P;2013;870000064;870000015;M2140;5;4;5.34;1;1
CHIRCAR_P;2013;870000064;870000015;MAUT;2;3;1.18;;
CHIRCAR_P;2013;870000064;870000015;N2120;2;1;2.27;;
CHIRCAR_P;2013;870000064;870000015;N2200;40;11;42.62;;
CHIRCAR_P;2013;870000064;870000015;N2310;1;;0.5;;
CHIRCAR_P;2013;870000064;870000015;N2510;47;8;42.12;;
CHIRCAR_P;2013;870000064;870000015;NAUT;21;2;12.55;;
CHIRCAR_P;2013;870000064;870000015;MEDCH;17;15;13.57;;
CHIRCAR_P;2013;870002060;870017415;M1040;2;;2;0;1
CHIRCAR_P;2013;870002060;870017415;N2200;;2;1.21;;
CHIRCAR_P;2013;870002060;870017415;MEDCH;2;;2;;
CHIRCAR_P;2013;890975527;890000037;M1040;5;;5;1;0
CHIRCAR_P;2013;890975527;890000037;N2120;2;;2;;
CHIRCAR_P;2013;890975527;890000037;N2200;16;5;18.15;;
CHIRCAR_P;2013;890975527;890000037;N2510;12;;12;;
CHIRCAR_P;2013;890975527;890000037;NAUT;7;;7;;
CHIRCAR_P;2013;890975527;890000037;MEDCH;5;;5;;
CHIRCAR_P;2013;900000167;900000365;M1040;6;;1.75;0;1
CHIRCAR_P;2013;900000167;900000365;N2120;1;;1;;
CHIRCAR_P;2013;900000167;900000365;N2200;5;;5;;
CHIRCAR_P;2013;900000167;900000365;N4130;3;;3;;
CHIRCAR_P;2013;900000167;900000365;NAUT;2;;2;;
CHIRCAR_P;2013;900000167;900000365;MEDCH;6;;1.75;;
CHIRCAR_P;2013;910300219;910003888;M103X;9;1;9.5;;
CHIRCAR_P;2013;910300219;910003888;M1040;26;1;26.2;;
CHIRCAR_P;2013;910300219;910003888;M104H;14;;14;;
CHIRCAR_P;2013;910300219;910003888;M1140;3;;3;;
CHIRCAR_P;2013;910300219;910003888;M2140;7;;7;;
CHIRCAR_P;2013;910300219;910003888;N2120;3;;3;;
CHIRCAR_P;2013;910300219;910003888;N2200;33;4;25.19;;
CHIRCAR_P;2013;910300219;910003888;N2310;5;1;5.29;;
CHIRCAR_P;2013;910300219;910003888;N2320;3;0;3;;
CHIRCAR_P;2013;910300219;910003888;NAUT;2;;2;;
CHIRCAR_P;2013;910300219;910003888;MEDCH;59;2;59.7;;
CHIRCAR_P;2013;910803543;910017615;M103X;7;4;9;1;0
CHIRCAR_P;2013;910803543;910017615;M1040;;4;2;;
CHIRCAR_P;2013;910803543;910017615;M1160;5;;5;;
CHIRCAR_P;2013;910803543;910017615;MEDCH;12;8;16;;
CHIRCAR_P;2013;920000650;920150059;M1040;;6;1.84;0;1
CHIRCAR_P;2013;920000650;920150059;MEDCH;;6;1.84;;
CHIRCAR_P;2013;920000684;920150091;M103X;2;;2;0;0
CHIRCAR_P;2013;920000684;920150091;M1040;13;3;14.86;0;0
CHIRCAR_P;2013;920000684;920150091;M104H;4;2;5.23;0;1
CHIRCAR_P;2013;920000684;920150091;M1140;2;;2;0;0
CHIRCAR_P;2013;920000684;920150091;M1160;3;2;4.09;0;0
CHIRCAR_P;2013;920000684;920150091;M2140;9;1;9.27;0;1
CHIRCAR_P;2013;920000684;920150091;N2120;4;1;4.5;;
CHIRCAR_P;2013;920000684;920150091;N2200;62;8;65;;
CHIRCAR_P;2013;920000684;920150091;N2310;7;1;9.42;;
CHIRCAR_P;2013;920000684;920150091;N2320;2;2;3.5;;
CHIRCAR_P;2013;920000684;920150091;N2510;38;3;40;;
CHIRCAR_P;2013;920000684;920150091;N4130;27;3;27.74;;
CHIRCAR_P;2013;920000684;920150091;NAUT;2;;2;;
CHIRCAR_P;2013;920000684;920150091;MEDCH;33;8;37.45;;
CHIRCAR_P;2013;920100013;750712184;N2320;6;0;6;;
CHIRCAR_P;2013;920100013;750712184;N9999;6;0;6;;
CHIRCAR_P;2013;920120011;750821092;M1040;4;1;1.5;0;1
CHIRCAR_P;2013;920120011;750821092;N2200;2;;1;;
CHIRCAR_P;2013;920120011;750821092;N2320;;1;0.1;;
CHIRCAR_P;2013;920120011;750821092;MEDCH;4;1;1.5;;
CHIRCAR_P;2013;920300043;920001526;M103X;14;;14;;
CHIRCAR_P;2013;920300043;920001526;M1040;3;;3;0;1
CHIRCAR_P;2013;920300043;920001526;M1160;2;;0.5;0;1
CHIRCAR_P;2013;920300043;920001526;N2120;1;;1;;
CHIRCAR_P;2013;920300043;920001526;MEDCH;19;;17.5;;
CHIRCAR_P;2013;920300753;920810736;M103X;16;;16;;1
CHIRCAR_P;2013;920300753;920810736;M1040;6;;6;;1
CHIRCAR_P;2013;920300753;920810736;M104H;6;;6;;1
CHIRCAR_P;2013;920300753;920810736;M1160;1;;1;;1
CHIRCAR_P;2013;920300753;920810736;M2140;4;;4;;1
CHIRCAR_P;2013;920300753;920810736;N2120;3;;3;;
CHIRCAR_P;2013;920300753;920810736;N2200;16;;16;;
CHIRCAR_P;2013;920300753;920810736;N2320;3;;3;;
CHIRCAR_P;2013;920300753;920810736;N4130;2;;2;;
CHIRCAR_P;2013;920300753;920810736;NAUT;3;1;2;;
CHIRCAR_P;2013;920300753;920810736;MEDCH;33;;33;;
CHIRCAR_P;2013;920300787;920000981;M103X;;6;0.6;;
CHIRCAR_P;2013;920300787;920000981;M1040;;3;0.7;;
CHIRCAR_P;2013;920300787;920000981;M1160;;3;0.3;;
CHIRCAR_P;2013;920300787;920000981;MAUT;;2;0.2;;
CHIRCAR_P;2013;920300787;920000981;N2200;4;;2;;
CHIRCAR_P;2013;920300787;920000981;N4130;8;;2.5;;
CHIRCAR_P;2013;920300787;920000981;MEDCH;;14;1.8;;
CHIRCAR_P;2013;930000286;930021480;M103X;16;1;15.7;1;0
CHIRCAR_P;2013;930000286;930021480;M1040;11;14;15.7;1;1
CHIRCAR_P;2013;930000286;930021480;M1140;9;6;8.17;1;0
CHIRCAR_P;2013;930000286;930021480;M1160;2;8;7.26;1;1
CHIRCAR_P;2013;930000286;930021480;N2120;2;;2;;
CHIRCAR_P;2013;930000286;930021480;N2200;43;1;41.23;;
CHIRCAR_P;2013;930000286;930021480;N2510;26;1;26.8;;
CHIRCAR_P;2013;930000286;930021480;NAUT;20;;19.74;;
CHIRCAR_P;2013;930000286;930021480;MEDCH;38;29;46.83;;
CHIRCAR_P;2013;930000302;930110036;M103X;;;;1;0
CHIRCAR_P;2013;930000302;930110036;M1040;3;0;1.35;1;1
CHIRCAR_P;2013;930000302;930110036;M1140;;;;1;0
CHIRCAR_P;2013;930000302;930110036;M1160;;;;1;0
CHIRCAR_P;2013;930000302;930110036;N2200;3;1;3.27;;
CHIRCAR_P;2013;930000302;930110036;NAUT;1;0;0.84;;
CHIRCAR_P;2013;930000302;930110036;MEDCH;3;0;1.35;;
CHIRCAR_P;2013;930000336;930110069;M104H;4;;4;;
CHIRCAR_P;2013;930000336;930110069;N2120;1;;1;;
CHIRCAR_P;2013;930000336;930110069;N2200;3;;3;;
CHIRCAR_P;2013;930000336;930110069;MEDCH;4;;4;;
CHIRCAR_P;2013;930100037;750712184;M2140;2;;2;;
CHIRCAR_P;2013;930100037;750712184;MEDCH;2;;2;;
CHIRCAR_P;2013;930300025;930000393;N2120;1;;1;;
CHIRCAR_P;2013;930300025;930000393;N2320;;2;1.64;;
CHIRCAR_P;2013;930300025;930000393;N9999;1;2;2.64;;
CHIRCAR_P;2013;930300645;930000682;M103X;7;;7;0;1
CHIRCAR_P;2013;930300645;930000682;M1040;9;;9;0;1
CHIRCAR_P;2013;930300645;930000682;M2140;2;6;5;0;1
CHIRCAR_P;2013;930300645;930000682;MAUT;;3;1.5;0;1
CHIRCAR_P;2013;930300645;930000682;N2120;1;;1;;
CHIRCAR_P;2013;930300645;930000682;N2200;23;14;31.42;;
CHIRCAR_P;2013;930300645;930000682;N2310;5;;5;;
CHIRCAR_P;2013;930300645;930000682;N2320;2;2;3.83;;
CHIRCAR_P;2013;930300645;930000682;N2510;3;1;3.99;;
CHIRCAR_P;2013;930300645;930000682;NAUT;17;8;24.76;;
CHIRCAR_P;2013;930300645;930000682;MEDCH;18;9;22.5;;
CHIRCAR_P;2013;940000599;940110042;M1040;3;3;4.4;1;1
CHIRCAR_P;2013;940000599;940110042;M1160;0;1;0.8;0;1
CHIRCAR_P;2013;940000599;940110042;N2120;1;;1;;
CHIRCAR_P;2013;940000599;940110042;N2200;3;;3;;
CHIRCAR_P;2013;940000599;940110042;NAUT;1;;1;;
CHIRCAR_P;2013;940000599;940110042;MEDCH;3;4;5.2;;
CHIRCAR_P;2013;940000649;940150014;M1040;;1;0.2;1;0
CHIRCAR_P;2013;940000649;940150014;MEDCH;;1;0.2;;
CHIRCAR_P;2013;940100027;750712184;M1040;2;11;5.9;0;1
CHIRCAR_P;2013;940100027;750712184;M104H;;1;0.5;0;1
CHIRCAR_P;2013;940100027;750712184;M2140;5;1;5.6;1;1
CHIRCAR_P;2013;940100027;750712184;N2120;1;;1;;
CHIRCAR_P;2013;940100027;750712184;N2200;13;;13;;
CHIRCAR_P;2013;940100027;750712184;N2310;2;;2;;
CHIRCAR_P;2013;940100027;750712184;N2320;3;;3;;
CHIRCAR_P;2013;940100027;750712184;N2510;5;;5;;
CHIRCAR_P;2013;940100027;750712184;N4130;2;;2;;
CHIRCAR_P;2013;940100027;750712184;MEDCH;7;13;12;;
CHIRCAR_P;2013;950000307;950110015;M1040;8;10;7.61;0;0
CHIRCAR_P;2013;950000307;950110015;N2120;2;0;1.24;;
CHIRCAR_P;2013;950000307;950110015;N2200;14;9;20.47;;
CHIRCAR_P;2013;950000307;950110015;N2510;14;3;16.02;;
CHIRCAR_P;2013;950000307;950110015;NAUT;4;0;3.66;;
CHIRCAR_P;2013;950000307;950110015;MEDCH;8;10;7.61;;
CHIRCAR_P;2013;950000323;950013870;M103X;1;;0.04;1;1
CHIRCAR_P;2013;950000323;950013870;M1040;6;5;5.02;1;1
CHIRCAR_P;2013;950000323;950013870;N2120;1;;1.75;;
CHIRCAR_P;2013;950000323;950013870;N2200;16;2;18.02;;
CHIRCAR_P;2013;950000323;950013870;N2510;13;;12.35;;
CHIRCAR_P;2013;950000323;950013870;NAUT;4;;3.48;;
CHIRCAR_P;2013;950000323;950013870;MEDCH;7;5;5.06;;
CHIRCAR_P;2013;950000331;950110049;M1040;0;4;1.6;0;1
CHIRCAR_P;2013;950000331;950110049;MEDCH;0;4;1.6;;
CHIRCAR_P;2013;950000364;950110080;N2120;2;;0.76;;
CHIRCAR_P;2013;950000364;950110080;N2200;13;8;19.2;;
CHIRCAR_P;2013;950000364;950110080;N2510;17;3;18.62;;
CHIRCAR_P;2013;950000364;950110080;NAUT;14;2;15.47;;
CHIRCAR_P;2013;950000364;950110080;N9999;46;13;54.05;;
CHIRCAR_P;2013;970100392;970100178;M1040;3;;0.5;;1
CHIRCAR_P;2013;970100392;970100178;N2200;2;;0.5;;
CHIRCAR_P;2013;970100392;970100178;MEDCH;3;;0.5;;
CHIRCAR_P;2013;970100442;970100228;M1040;13;5;14.56;1;1
CHIRCAR_P;2013;970100442;970100228;N2120;1;;0.15;;
CHIRCAR_P;2013;970100442;970100228;N2200;2;;2;;
CHIRCAR_P;2013;970100442;970100228;N4130;7;;1;;
CHIRCAR_P;2013;970100442;970100228;MEDCH;13;5;14.56;;
CHIRCAR_P;2013;970211215;970211207;M103X;3;;3;1;
CHIRCAR_P;2013;970211215;970211207;M1040;5;;2;1;
CHIRCAR_P;2013;970211215;970211207;M2140;4;;3.5;1;
CHIRCAR_P;2013;970211215;970211207;N2120;2;;2;;
CHIRCAR_P;2013;970211215;970211207;N2200;26;;25.99;;
CHIRCAR_P;2013;970211215;970211207;N2510;15;;14.78;;
CHIRCAR_P;2013;970211215;970211207;N4130;2;;2;;
CHIRCAR_P;2013;970211215;970211207;NAUT;3;;3;;
CHIRCAR_P;2013;970211215;970211207;MEDCH;12;;8.5;;
CHIRCAR_P;2013;970300026;970302022;M1040;2;;2;1;0
CHIRCAR_P;2013;970300026;970302022;N2120;1;;0.3;;
CHIRCAR_P;2013;970300026;970302022;N2200;2;;0.5;;
CHIRCAR_P;2013;970300026;970302022;N2510;2;;0.5;;
CHIRCAR_P;2013;970300026;970302022;N4130;1;;1;;
CHIRCAR_P;2013;970300026;970302022;MEDCH;2;;2;;
CHIRCAR_P;2013;970400024;970408589;M103X;7;;7;1;0
