BOR;AN;FI;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A8;PN_A9;PN_A10;PN_A11;PN_A12;PN_A13;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_A26;PN_A27;PN_A28;PN_A29;PN_B25;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2013;830100806;750043994;0.05;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;8;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830100814;750043994;0.2;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830100822;830000477;0.4;0.65;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830100855;830000493;0.72;0.17;21;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830100863;830000501;0.5;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830100871;830000519;0.2;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830100889;830000527;0.1;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830101408;830000659;0.05;0.05;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830200507;830013678;0.3;0.2;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830200515;830001012;0.8;0.3;14;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830200523;830210084;0.23;0.2;199;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830202743;830100616;;;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;79;4338;0;;;;0;;;;0;;;0;;1;;;;0;;;;;0;;;;
PN;2013;830206397;830017893;0.25;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830206983;830008819;0.9;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830207114;830001855;0.3;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830208351;830002119;0.09;0.01;1;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830210977;830002119;0.12;0.01;1;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830212734;830008819;0.9;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830212759;750721235;0.35;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;1;736;1;388;244;0;1;;;;;;;1;1;;3;2;0.7;0.7;;1.55;1;0;;;;1;10;8;2649;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830212783;830002432;0.22;0.04;0;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830213617;830002119;0.05;0.01;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;830215919;920000395;0.2;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000202;130037815;;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000285;840000608;0.5;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000327;840000640;0.2;0.05;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000343;840000012;0.6;0.1;4;1;1;79;0;0;0;;;;;;;;0;;;0;;;1;417;1;249;108;0;42;;;;;;;;4;;2;1;;0.5;;1;0.5;0;;;;0;;;;0;;;;1;5;181;0;;0;;;;1;1026;153;20;0.8;0;;;;
PN;2013;840000350;840000657;0.55;0.24;3;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.75;0;;;;1;42;24;9;0.11;1;637;0;0.65;0.55
PN;2013;840000376;840000038;0.2;0.05;;0;;;;0;0;;;;;;;0;0;;;0;;;1;1;0;6;6;0;7;;0;0;0;;;5;;;;;0;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000392;840000046;0.8;0.1;;1;1.1;146;0;0;0;;;;;;;;0;;;0;;;1;1;1;257;200;0;4;;1;;;;;;;;;;0.1;;;;;0;;;;0;;;;0;;;;1;12;279;0;;0;;;;1;323;102;8;1.7;0;;;;
PN;2013;840000400;840000673;1.03;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000418;840004659;1;0.5;;1;0.5;213;0;0;0;;;;;;;;0;;;0;;;1;63;0;56;56;0;;;1;;;;;;;;;;0.3;;;;;0;;;;0;;;;0;;;;1;;;0;;0;;;;1;501;229;;;0;;;;
PN;2013;840000426;840000061;0.25;0.05;6;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000434;840000079;0.2;0.06;5;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000483;840000087;0.8;0.33;4;1;2;38;1;0;0;;;;;;;;0;;;0;;;1;1;1;347;168;0;;;3;3;;;;;;;5;4;0.3;0.3;;1.92;1.42;0;;;;0;;;;0;;;;1;45;122;0;;1;2;247;48;1;1833;342;;1.5;0;;;;
PN;2013;840000491;130041916;0.9;;7;1;1;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000509;840000707;0.32;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000517;840000103;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000525;840000111;0.2;0.2;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;129;55;1;56;;1;1;0;1;1;1;0;0;0;0;1.25;1;0;1;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840000533;840000129;0.6;0.05;;1;1.1;1151;0;0;0;;;;;;;;0;;;0;;;1;25;1;25;25;0;;;;;;;;;1;;;;;0.02;;;;0;;;;1;14;17;4788;0;;;;0;;;0;;1;0.2;;;1;122;;;;0;;;;
PN;2013;840000541;840000137;1;0.3;;0;;;;1;1;1461;0;0;4999;0;2485;0;0;;;0;;;1;1;0;119;94;0;;;;;;;;1;;;;;0.3;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.2;1012;;1;153;72;7;0.2;0;;;;
PN;2013;840001861;840006597;5.65;3.8;;1;1.5;619;;0;1;825;4966;792;0;1653;1447;2;0;;;0;;;1;783;1;580;421;0;;;3;;;4;2;;;;1;;1;;;2.9;1.3;0;;;;0;;;;0;;;;1;40;2037;1;1;1;2.3;1012;18;1;760;231;7;0.4;1;56;0;0.03;0.03
PN;2013;840011340;840003164;0.2;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840013270;840003651;0.1;0.05;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840013312;840003685;0.35;0.22;3;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2013;840013445;840014658;1;1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840014088;920000395;0.2;0.05;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840014849;750052342;0.2;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840015200;130006794;0.1;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840017172;840017164;1;0.25;6;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;840017214;840018667;0.1;0.17;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000118;850013244;1.1;0.2;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000126;850022948;0.25;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.04;0;;;;0;;;;;0;;;;
PN;2013;850000134;850013269;0.5;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000142;850000019;6.75;1.46;4;1;3.65;428;0;0;1;40;1604;128;328;466;287;1;0;;;0;;;1;1;1;772;378;1;;;4;2;2;1;2;0;0;0;2;;0.55;0.32;0.23;1.47;1.11;1;10;84;3112;0;;;;0;;;;1;19;4552;1;2.7;0;;;;0;;;;;0;;;;
PN;2013;850000175;850009010;3.57;0.8;2;1;0.5;126;0;0;0;;;;;;;;0;;;0;;;1;1;1;569;278;1;105;;1;1;;1;;2;1;;2;1;0.75;0.65;;2.5;0.8;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000209;850000019;0;0;4;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;158;64;1;;;;;;;;1;;;2;;0.2;;;0.24;;0;;;;0;;;;1;6;4;1;0;;;0;;1;3.55;1741;282;1;3314;1050;15;1.88;0;;;;
PN;2013;850000225;850000019;0;0;2;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;195;;1;;;;;;;;1;;;2;;0.1;;;0.4;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000233;850009010;0;0;1;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000241;850000084;1.4;0.3;4;1;;;0;1;0;;;;;;;;0;;;0;;;1;1;1;447;240;0;140;;3;4;;0;;2;2;;3;3;0.4;0.4;;1.16;1.16;0;;;;0;;;;0;;;;0;;;0;;1;1.6;577;25;1;192;91;60;0.2;0;;;;
PN;2013;850000258;850000092;1.2;0.5;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;105;27;19;0.2;0;;;;
PN;2013;850000357;440041895;0.2;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000399;750005068;0.4;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850000647;850011453;0.9;0;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;71;71;0;72;;;;;;;2;;;2;1;0.2;;;0.2;0.1;0;;;;1;15;8;5311;0;;;;0;;;0;;0;;;;1;83;40;2;0.15;0;;;;
PN;2013;850002130;850007048;0.03;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850002395;850005042;0.3;0.05;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850002403;750721334;0;0;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850005224;850007048;0.03;0.09;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850006008;850005968;0.33;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850009630;850000035;1.2;0;341;1;0.5;46;0;0;1;80;1730;80;9;393;146;1;0;;;0;;;1;1;1;59;50;0;15;;4;3;;1;1;;;;;;0.2;0.15;;0.5;0.5;0;;;;0;;;;0;;;;0;;;0;;1;1.1;260;136;1;2819;557;5;1.5;0;;;;
PN;2013;850021049;850000084;0.1;0.03;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;850022013;850000100;0.25;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860000017;860780048;0.9;0.1;;0;;;;1;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1114;312;;1.5;0;;;;
PN;2013;860000025;860780063;1.1;0.15;7;1;1;428;0;0;0;;;;;;;;0;;;0;;;1;2;1;194;73;0;123;;1;1;;3;1;;;;;;0.2;0.2;;0.55;0.25;0;;;;0;;;;0;;;;1;5;172;0;;1;0.8;189;0;1;163;54;8;0.8;0;;;;
PN;2013;860000033;860780071;0.5;0.1;4;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;153;75;0;21;;1;;;1;;;;;;;0.1;;;0.1;;0;;;;0;;;;0;;;;1;35;150;0;;0;;;;0;;;;;0;;;;
PN;2013;860000058;860780097;0.5;;5;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;59;32;1;100;;1;1;;2;1;;;;;;0.25;0.25;;0.5;0.25;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860000223;860013077;7.33;2.5;4;1;6.6;2483;1;0;1;660;5926;162;0;1907;1182;3;0;;;1;947;541;1;2;1;2877;625;1;39;;3;2;1;2;1;1;1;;1;1;0.6;0.6;;0.38;0.3;1;10;154;4143;0;;;;0;;;;1;10;1483;1;3.93;0;;;;1;620;277;15;1.2;1;857;0;3.52;
PN;2013;860005768;860000348;0.08;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860008929;860008879;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860009208;860009158;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860010321;860010313;0.7;0.3;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860780311;860010750;0.5;0.25;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2013;860780436;870015336;0.5;0.1;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860780568;860000140;0.5;0.3;;0;;;;;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2013;860782598;860000348;0.09;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860790419;860003110;0.3;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860791268;310021365;0.2;0.05;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;860793405;860793397;0.27;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870000064;870000015;6.42;1.65;5;1;3.44;880;0;0;1;90;2345;61;915;242;398;3;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;48;2559;1;3.23;0;;;;1;113;83;5;1.08;1;823;0;1.61;0.45
PN;2013;870000080;870000700;0.5;0.5;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870000098;870000023;1;0.3;;0;;;;0;0;;;;;;;;0;;;0;;;1;394;1;297;125;1;60;;1;1;;4;;;;;4;;0.5;0.5;;1.7;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;196;76;90;;0;;;;
PN;2013;870000171;870015336;0.21;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870000221;870000973;0.15;0.1;5;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;103;80;1;;;;;;;;3;;;1;1;0.3;;;0.8;0.8;0;;;;0;;;;0;;;;0;;;0;;1;0.25;71;;1;220;180;5;0.3;0;;;;
PN;2013;870000270;870000031;0.8;0.3;53;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;301;217;1;25;;3;2;1;4;;;;;;;0.7;0.5;0.2;0.95;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;64;64;25;1.84;0;;;;
PN;2013;870000288;870017415;1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;0;;;;0;;;;;0;;;;
PN;2013;870000411;870017415;0.25;0.25;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.25;0;;;;0;;;;;0;;;;
PN;2013;870000551;870014503;;;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;0;44;24;0;30;;;;;;;;;;;;46;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870000601;870014248;0.5;0.6;0;0;;;;0;0;;;;;;;;0;;;0;;;1;39;1;14;25;0;8;;1;1;;1;1;;;;;;0.1;0.1;;0.1;0.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870001567;870014503;0.8;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;27;5060;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870002060;870017415;1.34;0.7;;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;103;80;0;8;;;;;;;6;;3;1;1;;;;;;0;;;;0;;;;0;;;;0;;;1;0.51;0;;;;0;;;;;0;;;;
PN;2013;870003514;870000015;;;1;0;;;;0;0;;;;;;;;0;;;0;;;1;2101;1;1390;459;0;45;;7;1;0;12;3;0;0;0;0;0;0.45;0.06;0;4.49;1.8;1;10;161;3622;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870004231;870004074;0.3;;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870006137;870002466;3.08;0.7;;1;;824;;1;1;;0;0;843;0;252;0;0;;;1;254;79;1;1549;1;1403;330;1;40;;;;;4;1;9;2;3;3;2;1.3;0.2;0.7;4.8;0.66;0;;;;0;;;;1;11;2;1;0;;;0;;1;7.5;391;0;1;7513;1692;;9.09;0;;;;
PN;2013;870007358;870016722;0.3;2;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870014859;870000015;;;15;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;870016631;870016722;0.1;0.1;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;880000021;880007059;;;9;1;1;145;;0;1;284;2364;307;2312;1270;671;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;2;83;1;1.2;0;;;;0;;;;;0;;;;
PN;2013;880000039;880780069;0.45;0.15;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;880000047;880780077;1;0.2;;1;1.05;;0;0;0;;;;;;;;0;;;0;;;1;1;1;415;104;1;2;;1;1;;;1;;;;;;0.5;0.5;;;1;0;;;;0;;;;0;;;;1;;;0;;1;0.5;;;1;;;2;1.2;0;;;;
PN;2013;880000054;880007299;1.29;0.1;5;1;0.6;413;0;0;0;;;;;;;;0;;;0;;;1;1;1;153;94;0;56;;;;;;;1;;;;;0.3;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;1;1.6;494;9;1;1101;218;15;1.3;0;;;;
PN;2013;880000062;880780093;1;0.5;4;1;1;41;0;0;0;;;;;;;;0;;;0;;;1;1;0;305;292;1;74;;;;;;;2;2;0;2;1;0.5;0.5;0;1.2;0.7;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;133;58;3;0.1;0;;;;
PN;2013;880000070;880007299;1;0.15;4;0;;;;0;0;;;;;;;;0;;;0;;;1;1;1;163;106;0;;;;;;;;3;2;;2;;0.3;0.1;;0.2;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;880000088;880780119;0.65;0.35;;0;;;;0;1;296;2364;307;250;1270;585;0;0;;;1;;;1;1;0;235;137;0;;;;;;;;1;;;6;2;0.1;;;1.73;0.36;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2013;880000104;880780259;0.07;0.03;;0;;;;0;0;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;5;1;0;;;0;;0;;;;0;;;;;0;;;;
