BOR;AN;FI;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;REEDU;URG;SMURSAMU;BLOC;IMAG;BIO;EXPLO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;MSOCIAL;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR;PALIA
FILTRE;2013;590015418;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590016408;590016358;DECLA;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590016408;590016358;INIT;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590023438;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590023438;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590024618;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590024618;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590024659;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590024659;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590025128;620001834;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590025458;590782652;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590025458;590782652;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590031738;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590031738;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590032108;590024469;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590032108;590024469;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590032199;590024469;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590033429;590782421;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590033429;590782421;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590034732;590000675;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590034732;590000675;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590034815;590001467;DECLA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;590034815;590001467;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590035200;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590035200;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590035390;620112581;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590035390;620112581;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590035838;590000485;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590035838;590000485;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590040267;590782678;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590040267;590782678;INIT;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590040317;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590040317;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590040325;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590040325;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590041471;620112581;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590041471;620112581;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590043469;590024469;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590043469;590024469;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590044632;590782421;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590044632;590782421;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590044640;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590044640;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590044665;750720575;DECLA;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590044665;750720575;INIT;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590045407;590780193;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590045407;590780193;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590045514;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590045514;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590045951;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590045951;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590046124;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590046124;590799995;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590046520;590046512;DECLA;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
FILTRE;2013;590046520;590046512;INIT;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590046538;590046512;DECLA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590046538;590046512;INIT;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590046579;620112581;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590046579;620112581;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590046751;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590046751;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590046769;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590046769;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590047361;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590047361;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590047718;590780052;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;590047866;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590047866;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590047874;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590047874;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590047957;590008629;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590047957;590008629;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590048476;590046785;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590048476;590046785;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590049565;780020715;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1
FILTRE;2013;590049565;780020715;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590052049;590006268;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590052049;590006268;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590052056;590051801;DECLA;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
FILTRE;2013;590052056;590051801;INIT;1;1;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;590053955;;DECLA;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590053955;;INIT;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590780060;590000022;DECLA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590780060;590000022;INIT;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590780094;590000055;DECLA;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590780094;590000055;INIT;1;0;0;0;0;0;0;0;1;1;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590780128;590000063;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590780128;590000063;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590780250;590053955;DECLA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590780250;590053955;INIT;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590780268;590053955;DECLA;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1
FILTRE;2013;590780268;590053955;INIT;1;1;1;0;0;0;1;0;1;1;1;1;0;0;;0;0;1;;;;;;;;;;;;1;0;1;1;0;0;0;1;
FILTRE;2013;590780284;590051801;DECLA;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1
FILTRE;2013;590780284;590051801;INIT;1;1;0;0;1;0;1;0;0;0;0;0;0;1;;1;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;0;
FILTRE;2013;590780342;590053955;DECLA;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590780342;590053955;INIT;1;1;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590780383;590000204;DECLA;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0
FILTRE;2013;590780383;590000204;INIT;1;1;0;0;1;0;1;0;0;1;1;0;0;0;;0;0;1;;;;;;;;;;;;1;0;1;0;0;0;0;0;
FILTRE;2013;590781571;590000402;DECLA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590781571;590000402;INIT;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590781951;590053955;DECLA;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
FILTRE;2013;590781951;590053955;INIT;1;1;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;590782181;590039863;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590782181;590039863;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590782256;590000659;DECLA;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2013;590782256;590000659;INIT;1;0;0;0;0;0;0;0;1;1;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590782280;590004552;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590782280;590004552;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590782298;590000675;DECLA;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1
FILTRE;2013;590782298;590000675;INIT;1;1;1;0;1;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;590782496;590000139;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
FILTRE;2013;590782496;590000139;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590782546;590000733;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
FILTRE;2013;590782546;590000733;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590782553;590000741;DECLA;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
FILTRE;2013;590782553;590000741;INIT;1;1;1;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;1;0;1;0;0;0;0;0;
FILTRE;2013;590782611;750719239;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590782611;750719239;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590782694;750034589;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590782694;750034589;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590783171;590000980;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590783171;590000980;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590783189;590004552;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590783189;590004552;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590784484;590001467;DECLA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
FILTRE;2013;590784484;590001467;INIT;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590784864;590780193;DECLA;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1
FILTRE;2013;590784864;590780193;INIT;1;1;0;0;0;0;1;0;0;0;0;0;0;0;;1;0;1;;;;;;;;;;;;0;1;0;0;0;0;0;0;
FILTRE;2013;590784898;590780193;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590784898;590780193;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590784914;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590784914;590799995;INIT;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590785341;750005068;DECLA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590785341;750005068;INIT;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590785374;620001834;DECLA;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
FILTRE;2013;590785374;620001834;INIT;1;1;0;0;1;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590785424;930019484;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590785424;930019484;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590786984;620020859;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590786984;620020859;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590787529;590782215;DECLA;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
FILTRE;2013;590787529;590782215;INIT;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590787586;590780193;DECLA;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1;0
FILTRE;2013;590787586;590780193;INIT;1;1;0;0;1;0;1;0;0;0;0;0;0;0;;1;0;1;;;;;;;;;;;;1;1;0;0;0;1;0;1;
FILTRE;2013;590788865;590782421;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590788865;590782421;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590788964;590001756;DECLA;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
FILTRE;2013;590788964;590001756;INIT;1;1;0;0;0;0;1;0;0;1;0;0;0;0;;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0;
FILTRE;2013;590790473;620020859;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
FILTRE;2013;590790473;620020859;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;
FILTRE;2013;590790655;590002218;DECLA;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
