BOR;AN;FI;FI_EJ;RESTO1;RESTO2;RESTO3;RESTO4;RESTO5;BLANC1;BLANC2;BLANC3;BLANC4;BLANC5;NETTO1;NETTO2;NETTO3;NETTO4;NETTO5;INFOR1;INFOR2;INFOR3;INFOR4;INFOR5;ASSMED;ASSMED1;ASSMED2;FED;GCS;EJ_GCS1;EJ_GCS2;EJ_GCS3;EJ_GCS4;EJ_GCS5;ET1_GCS1;ET1_GCS2;ET1_GCS3;ET1_GCS4;ET1_GCS5;ET2_GCS1;ET2_GCS2;ET2_GCS3;ET2_GCS4;ET2_GCS5;ET3_GCS1;ET3_GCS2;ET3_GCS3;ET3_GCS4;ET3_GCS5;ET4_GCS1;ET4_GCS2;ET4_GCS3;ET4_GCS4;ET4_GCS5;ET5_GCS1;ET5_GCS2;ET5_GCS3;ET5_GCS4;ET5_GCS5;SITE_GCS
ORG;2013;590813507;590000485;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590813747;590001467;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590815007;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590815056;590005492;0;0;1;0;;0;0;1;0;;0;0;1;0;;1;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590816310;590000048;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590816427;590781829;;;;1;;;;;1;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590817441;620003814;;;1;;;;;1;;;1;;;;;1;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590817458;590053955;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590817755;590006318;0;0;0;0;1;0;0;1;0;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;590817839;590053955;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000012;600100028;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000020;600100085;1;0;1;0;0;0;0;1;0;0;1;0;0;;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000046;600100127;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000053;600101984;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;;;;;1;600012348;;;;;600006308;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000152;600100572;1;0;0;0;0;0;1;1;0;0;;;;;;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000186;600100648;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000194;600100713;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600000285;600100721;0;0;0;1;;0;1;1;0;;0;0;1;0;;1;;1;0;;;;;;1;600011175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;600000467;600101984;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;0;;;;;1;600012348;;;;;600006308;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2013;600001184;600108948;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600002067;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600003008;600113278;0;0;0;0;;0;0;0;0;;0;0;1;0;;0;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600008643;600008635;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600008734;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600009054;600000798;0;0;1;;;0;0;1;;;1;0;1;;;1;0;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600010094;600100580;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600010102;600100721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;600010862;600010854;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;600011183;600011175;;;;;;;;;;;;;;;;;;;;;;;;;1;600011175;;;;;600012330;;;;;600011183;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600012330;600011175;;;;;;;;;;;;;;;;;;;;;;;;;1;600011175;;;;;600011183;;;;;600012330;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100101;750712184;1;;;;;;1;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100168;600106629;1;1;1;0;;1;;1;1;;1;;0;0;;1;;0;0;;;;;;1;600010862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;600100176;600010581;0;0;1;0;0;0;1;;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100184;600010276;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;1;600100135;;;;;600101984;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100275;600000111;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100283;750710428;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100291;750052144;1;0;0;0;;0;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100309;750721334;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100671;750034589;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100754;600000228;;;1;;;;;1;;;;;1;;;;;1;;;;;;;1;800016842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2013;600100770;600000244;1;0;0;0;;1;0;0;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100796;750720609;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600100861;600010805;;;1;;;;;1;;;1;;;;;;;;;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600101679;590039863;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600101687;600010037;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600101943;750720609;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600105381;600106611;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600107049;;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600107668;600100721;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;600109748;590799995;0;0;;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600110175;600001234;1;0;1;0;;0;0;1;0;;1;0;0;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600110399;600010201;1;;;;;;;;1;;1;;;;;1;;;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600111124;600106611;1;0;0;0;1;0;1;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600112460;600010201;1;;;1;;;;;1;;1;;;;;1;;;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;600113476;600100721;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;1;0;;;;;1;600011175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000028;610780025;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000044;610780074;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000051;610780082;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000069;610780090;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000077;610780124;1;0;0;1;;1;0;0;1;;1;0;1;0;;1;1;1;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000085;610780132;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000093;610780140;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000101;610780157;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610000119;610780165;1;0;1;0;;1;0;1;1;;1;0;1;0;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610004269;610787038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610005837;610005811;0;0;0;0;0;0;0;1;;0;1;0;0;0;0;1;;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610006256;610006769;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610006371;610000135;0;;1;;;0;;1;;;1;;1;;;0;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610006421;610006413;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610006710;140000852;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610006728;140000852;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610006736;140000852;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610780108;610790594;1;0;0;1;;0;0;1;0;;1;0;0;0;;1;1;0;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610780116;610790594;1;0;0;0;;0;0;1;0;;1;0;0;0;;1;1;0;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610780199;610000135;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610780207;610787061;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610780371;760025734;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610780389;610004939;0;0;1;0;1;0;0;1;0;;1;0;0;0;;1;1;0;1;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610784050;610780082;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610784423;610787285;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;610788325;610780165;0;;1;;;1;;1;;;1;;1;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000026;620003814;;;1;;;;;1;;;1;;1;;;1;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000034;620100057;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;;;;;1;620023770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2013;620000059;620100073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000067;620100081;1;;;0;;1;1;1;1;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000117;620100461;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000224;620100651;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000232;620100669;0;0;1;0;;0;0;1;0;;0;0;1;0;;1;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000240;620100677;1;;;;;1;;;;;1;;1;;;1;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000257;620100685;1;0;0;1;;0;1;1;0;;1;0;1;0;;1;1;0;0;;;;;;1;620023796;620026898;620027268;620029975;;620100685;620100685;620100685;620100685;;620101501;590008629;620100651;590780193;;;;620101501;;;;;;;;;;;;;1
ORG;2013;620000281;620101287;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000299;620101295;1;0;0;0;;1;0;1;1;;1;0;0;0;;1;1;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000323;620101337;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;;;;2;1;501450407;;;;;620101337;;;;;437761364;;;;;;;;;;;;;;;;;;;;
ORG;2013;620000349;620101360;1;0;0;0;;0;0;1;0;;1;0;0;0;;1;1;0;0;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000596;750820680;1;0;1;0;;0;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000638;;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620000653;620103440;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;;;;1;1;620026690;620029587;;;;620103440;620103440;;;;620027839;620027839;;;;;;;;;;;;;;;;;;;0
ORG;2013;620001834;;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620002154;620112607;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620003202;620103432;;0;1;;;1;1;1;;;1;0;;;;1;0;;;;;;;;1;620026922;;;;;620003202;;;;;620103440;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620003350;620001834;1;0;1;;;;;1;;;1;;;;;1;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620003376;620001834;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620003475;620100685;1;0;0;1;;0;1;1;0;;1;0;1;0;;1;1;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620003822;620003814;;;1;;;;;1;;;1;;1;;;1;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620003889;620003848;;;;;;;;;;;;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620006049;620000331;1;0;0;0;0;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620008698;620004515;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620009738;620003269;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620010058;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620010348;620018473;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620010389;590799995;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620011338;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620012948;620000265;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620013649;620013599;0;0;0;0;;0;0;0;0;;0;0;1;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620019380;620100461;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620020636;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620024208;620002352;0;0;0;0;;1;0;1;0;;1;0;1;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620024349;620024299;0;0;1;0;;0;0;1;0;;0;0;1;0;;0;0;1;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620025346;620001834;1;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620025387;620025361;;;1;;;;;1;;;;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620025494;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620026401;620024158;;;1;;;;;1;;;;;1;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620026690;620027839;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620026997;590799995;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620027664;620003814;;;1;;;;;1;;;1;;1;;;1;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100016;750712184;1;0;0;0;;0;0;1;0;;;0;1;1;1;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100099;620014779;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100347;590039863;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100487;620000125;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100495;620000133;;;1;;;;;1;;;;;1;;;;;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100735;620000265;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100750;620000273;;;1;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620100842;620001834;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620101311;620027763;1;0;0;0;0;0;0;1;0;0;1;0;0;0;;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620101501;620000364;;;1;;;;;1;;;1;;;;;1;;;;;;;;;1;620023770;620029512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620102053;620103440;1;;;;;1;;;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620102954;620020859;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620105940;620000950;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620105957;620100081;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620105973;590039863;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620105981;620000968;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620106088;620000976;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620106203;620020859;1;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620106625;620020859;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;620108357;620103432;;;1;;;1;1;1;;;1;;;;;1;;;;;;;;;1;620026922;;;;;620003202;;;;;620103440;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620115170;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620115410;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620116046;620002311;0;0;0;0;;0;0;1;0;;1;0;0;0;;1;0;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620116558;620001834;;;1;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620117309;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620117325;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620117606;620020859;1;;;;;;;1;;;1;;;;;1;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
ORG;2013;620117812;620112581;;;;;;;;1;;;1;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
ORG;2013;620118513;620002915;1;0;0;;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;;;;;1;620025189;620029306;;;;620103440;620103440;;;;;;;;;;;;;;;;;;;;;;;;1
