BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2013;340015502;340000512;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4;0.7
INFOMED;2013;340015965;340000074;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;2;1
INFOMED;2013;340015999;340000413;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;0;1;340780667;0.18;0.02
INFOMED;2013;340016005;340000413;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;0;1;340780667;0.01;0.01
INFOMED;2013;340016476;340016468;;;;0;0;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.18
INFOMED;2013;340017086;340000413;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;0;1;340780667;0.01;0.01
INFOMED;2013;340017490;340000413;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;0;1;340780667;0.01;0.01
INFOMED;2013;340019603;340019587;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.01
INFOMED;2013;340780139;340000090;0;0;1;;;;;;;;;;1;0;1;1;1;1;1;0;1;0;;2;0.1
INFOMED;2013;340780147;340000108;0;0;1;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;2;0.25
INFOMED;2013;340780154;340000116;0;0;1;0;0;1;;;;;;;0;0;0;0;1;0;;;0;0;;2.5;0.25
INFOMED;2013;340780196;340798123;;;;;;;0;0;1;;;;0;0;0;0;0;1;0;0;0;;;0.25;0.25
INFOMED;2013;340780212;340796069;;;;;;;;1;;;;;0;0;0;0;0;1;0;1;1;0;;0.5;0.52
INFOMED;2013;340780220;340796358;;;;;;;1;;;;;;0;0;0;0;0;0;;;1;1;340000181;0.75;0.5
INFOMED;2013;340780436;340011295;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;340000223;;
INFOMED;2013;340780444;340009893;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;340780535;0.2;0.2
INFOMED;2013;340780568;340000256;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.5;0.1
INFOMED;2013;340780634;340000272;0;0;1;;;;;;;;;;0;0;0;1;1;1;1;1;1;0;;4.1;0.5
INFOMED;2013;340780642;340785856;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;340780717;1.9;0.8
INFOMED;2013;340780667;340000280;0;0;1;;;;;;;;;;0;0;0;0;1;1;1;1;1;0;;5.5;1.5
INFOMED;2013;340780675;340000298;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;340780675;5.8;0.87
INFOMED;2013;340780683;340000306;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;3;0.5
INFOMED;2013;340780717;340008150;;1;;;;;;;;;;;1;0;0;1;1;0;;;;1;;2;0.3
INFOMED;2013;340780741;340000348;0;0;1;;;;;;;;;;0;0;0;1;1;0;;;0;0;;2;0.45
INFOMED;2013;340780758;340000355;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;;0.4;0.03
INFOMED;2013;340780790;340000389;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;1;0;1;;0.5;0.1
INFOMED;2013;340780816;340008291;;;;;;;1;;;;;;0;0;1;1;1;1;1;1;0;0;;0.45;0.1
INFOMED;2013;340780840;340000413;;1;;;;;;;;;;;0;0;1;1;1;1;1;0;0;1;340780667;0.17;0.02
INFOMED;2013;340780857;340000421;;;;;;;1;0;0;;;;0;0;1;1;1;1;0;1;0;1;;0.15;0.16
INFOMED;2013;340780931;340000454;;;;;;;;;;0;1;0;0;0;1;1;1;0;0;0;0;1;;0.2;0.05
INFOMED;2013;340781608;340015171;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;1;1;1;0;;0.88;0.2
INFOMED;2013;340782002;340000629;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;;0;0;;1;0.25
INFOMED;2013;340787266;340011295;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;340000223;;
INFOMED;2013;340789981;340001866;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0;0.1
INFOMED;2013;340796093;340796069;;;;;;;;1;;;;;0;0;0;0;0;1;0;1;1;0;;0.5;0.34
INFOMED;2013;340798552;340798545;;;;;;;0;1;0;;;;1;1;1;1;1;0;;;1;0;;0.1;0.15
INFOMED;2013;350000063;220020739;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.5
INFOMED;2013;350000071;750000218;0;1;0;;;;0;1;0;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.3
INFOMED;2013;350000121;350000303;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;;0;;8.61;0.3
INFOMED;2013;350000139;350001137;0;1;0;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;;2.95;0.4
INFOMED;2013;350000147;350000022;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;220000046;10.3;2.18
INFOMED;2013;350000154;350000030;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;3;0.5
INFOMED;2013;350000162;350000048;0;1;0;;;;0;1;0;0;1;0;0;0;0;1;1;1;1;0;1;0;;4.73;0
INFOMED;2013;350000188;350000055;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;350005179;2.41;0
INFOMED;2013;350000196;350000311;0;0;1;;;;;;;;;;0;0;0;;0;1;1;;0;0;;2.4;0.1
INFOMED;2013;350000204;350023248;;1;;;;;;1;;;;;0;0;0;1;1;1;1;0;1;0;;0.72;
INFOMED;2013;350000212;350000089;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;350000089;0.5;0.5
INFOMED;2013;350000337;350000246;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;2.76;0.8
INFOMED;2013;350000402;;;;;;;;;;;0;0;1;0;0;0;0;0;1;0;0;0;0;;0.1;0.1
INFOMED;2013;350000410;350002291;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;;0.35;
INFOMED;2013;350000428;350002309;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;;0.2;
INFOMED;2013;350000436;350002317;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;0;1;;0.3;0.1
INFOMED;2013;350000444;350048518;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;;;1.3;
INFOMED;2013;350000451;350002333;;1;;;;;;1;;;;;0;0;1;1;1;1;1;;0;1;;0.5;0.1
INFOMED;2013;350000741;350005179;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;25.82;4.87
INFOMED;2013;350002192;220020739;0;1;0;;;;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;;2.9;0.8
INFOMED;2013;350002200;350029948;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;1;0.6
INFOMED;2013;350002234;750720575;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;;0.8;0.1
INFOMED;2013;350002564;350046199;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;0;1;0;;0.8;0.3
INFOMED;2013;350002754;440042844;;;;;;;;;;0;0;1;0;0;0;0;0;0;;;0;;;;
INFOMED;2013;350002812;350023503;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;2;1.11
INFOMED;2013;350005021;440042844;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0;0.5
INFOMED;2013;350005146;350000733;0;0;1;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;3;0.3
INFOMED;2013;350005278;350023586;;;;;;;1;0;0;;;;1;0;0;1;1;0;0;0;0;0;;0.1;0
INFOMED;2013;350007084;350005179;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;12.63;
INFOMED;2013;350008579;350039673;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;0;0;0;;0.14;0.03
INFOMED;2013;350040499;350040291;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;360000038;360000046;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;1.7;0.5
INFOMED;2013;360000129;360000269;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1;0.23
INFOMED;2013;360000137;360000053;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;360000053;5.48;1.2
INFOMED;2013;360000145;360000061;1;0;0;;;;1;0;0;1;0;0;0;0;0;0;0;0;;;0;0;;0.8;0.5
INFOMED;2013;360000160;360000079;;1;;;;;;1;;;;;0;0;0;0;0;1;1;1;1;1;410000020;1;0.2
INFOMED;2013;360000178;360000087;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;;0.08;0.01
INFOMED;2013;360000202;360000103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.1;0.15
INFOMED;2013;360000251;360000111;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;360000046;0;0
INFOMED;2013;370000051;370000028;0;0;1;;;;;;;;;;0;0;0;1;0;0;;;1;0;;1;0.1
INFOMED;2013;370000127;370000259;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;;0.2;0.05
INFOMED;2013;370000184;940805963;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;1;370000861;0.1;0.1
INFOMED;2013;370000218;450018106;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;1;;0.15;0.1
INFOMED;2013;370000341;750804114;;;;;;;;;1;;;;0;0;1;1;1;0;;;0;1;370000861;0.05;0.05
INFOMED;2013;370000374;750721334;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;1;1;370000861;0.5;0.15
INFOMED;2013;370000531;370000606;0;0;1;;;;0;1;0;1;0;0;0;0;0;0;0;0;;;0;0;;2.63;1
INFOMED;2013;370000861;370000481;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;370004467;6.33;6.29
INFOMED;2013;370000879;370000564;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;1.1;0.27
INFOMED;2013;370000903;370000614;0;1;0;;;;1;0;0;;;;0;0;0;0;0;1;0;1;0;0;;1.66;0.2
INFOMED;2013;370000986;370000713;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;370000481;1.2;0.13
INFOMED;2013;370001109;370002701;;;1;;;;;;1;;;;1;0;1;1;1;0;0;0;1;1;370000481;0.5;0.05
INFOMED;2013;370001158;370004327;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;0
INFOMED;2013;370004467;370000481;1;0;0;;;;;;;0;1;0;0;0;0;0;0;1;0;1;0;1;370000861;0;
INFOMED;2013;370005050;370000481;;;;;;;;;;1;0;0;0;0;0;0;0;1;0;1;0;1;370000861;0;
INFOMED;2013;370007569;370007528;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;1;0;;6;0.5
INFOMED;2013;370100539;370100935;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;370000861;0.8;0.1
INFOMED;2013;380000018;380780023;1;;;;;;1;;;;;;;;;;;0;0;0;0;1;380780080;0.3;0.2
INFOMED;2013;380000026;380780031;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;1;380780080;0.57;0.08
INFOMED;2013;380000034;380780049;0;0;1;;;;;;;0;0;1;0;0;0;0;0;0;;;1;1;;4.37;1.6
INFOMED;2013;380000042;380780056;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;1;1;380780049;1.29;0.47
INFOMED;2013;380000059;380780072;0;1;0;;;;0;1;0;;;;0;0;0;0;0;0;;0;;1;380784751;1;0.3
INFOMED;2013;380000067;380780080;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;;;0;0;;18.09;5.76
INFOMED;2013;380000075;380780098;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;1;1;380784751;0.44;0.15
INFOMED;2013;380000091;380780171;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;260000120;0.35;0.28
INFOMED;2013;380000109;380780213;0;1;0;;;;0;1;0;;;;0;0;0;0;0;1;1;0;1;1;380780247;1;0.3
INFOMED;2013;380000133;380780247;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;380780247;3.24;0.7
INFOMED;2013;380000174;380781435;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;3.44;1.91
INFOMED;2013;380000406;380784751;0;0;1;;;;;;;;;;1;0;0;0;1;1;1;1;1;0;;3.6;1.6
INFOMED;2013;380000729;690796552;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;380000968;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;380005868;010783009;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;380780049;0.1;0.1
INFOMED;2013;380005918;920000395;;;;;;;0;1;0;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2013;380009928;380804542;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;0;0;0;;0.4;0.2
INFOMED;2013;380012658;380012609;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;380012658;11.9;0.5
INFOMED;2013;380017095;380017087;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1;0.2
INFOMED;2013;380780197;380798173;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1.2;0.1
INFOMED;2013;380780270;380798165;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2;0.15
INFOMED;2013;380780288;380795203;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;2;0.2
INFOMED;2013;380780296;920019718;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0.5;0.1
INFOMED;2013;380780312;750720575;;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;750720575;1;0.1
INFOMED;2013;380780379;380798249;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2013;380781138;010783009;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;380780049;0.6;0.1
INFOMED;2013;380781369;010783009;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2013;380781450;380798140;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;;;;1;0.01
INFOMED;2013;380784801;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.2;0.1
INFOMED;2013;380785956;380795211;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;6;1
INFOMED;2013;380786442;380798025;1;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;4;0.17
INFOMED;2013;380793810;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;380794297;;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;;0.83;0.26
INFOMED;2013;380795021;380780098;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;1;1;380784751;0.44;0.15
INFOMED;2013;380797217;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;380797233;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;380804203;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;390000040;390780146;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;0.8;0.8
INFOMED;2013;390000057;390780153;0;0;1;;;;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;;0.2;0.2
INFOMED;2013;390000065;390780161;0;0;1;;;;0;1;0;;;;0;0;0;0;0;1;1;1;0;0;;1.8;1
INFOMED;2013;390000073;390780179;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;;;0;0;;0.5;
INFOMED;2013;390000164;390780476;;;;;;;;;;1;;;0;0;0;0;0;0;1;0;0;0;;1.8;0.5
INFOMED;2013;390000172;250006335;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;0.5;0.2
INFOMED;2013;390000214;390780591;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;250000452;0.2;1
INFOMED;2013;390000222;390780609;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;8.8;0.75
INFOMED;2013;390780559;390000180;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1;0.1
INFOMED;2013;390780575;390000198;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0.94;0.15
INFOMED;2013;400000105;400780193;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;2.8;1.4
INFOMED;2013;400000113;400011177;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;1.5;0.25
INFOMED;2013;400000139;400011177;0;1;0;;;;;;;;;;1;0;0;0;0;1;1;0;0;0;;4.27;1
INFOMED;2013;400000147;400780268;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2013;400000261;400780458;1;;;;;;;0;;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.13
INFOMED;2013;400008199;400008108;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.05
INFOMED;2013;400011201;640017612;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;;
INFOMED;2013;400780250;400011177;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;;0;0;;0.5;0.25
INFOMED;2013;400780284;400000154;;;1;;;;;;;;;;1;0;1;1;1;0;;;0;0;;0.7;0.1
INFOMED;2013;400780342;400000196;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1;0.2
INFOMED;2013;400780359;400000204;;;;;;;;;;;;;;;;;;;;;;;;1;0.1
INFOMED;2013;400780367;750720575;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2013;400780425;400000246;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.16
INFOMED;2013;400780482;310021068;0;0;0;0;0;0;;;1;0;0;0;0;0;0;0;0;0;;;0;0;;0.8;0.11
INFOMED;2013;400780888;400000535;;;;0;0;1;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.4;0.25
INFOMED;2013;400782769;400001764;;;1;;;;;;1;;;;0;0;1;1;0;1;1;0;1;0;;1.5;0.2
INFOMED;2013;400791018;400790994;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;0.1
INFOMED;2013;410000020;410000087;1;0;0;;;;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;;5.88;2
INFOMED;2013;410000038;410000095;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1;0.6
INFOMED;2013;410000046;410000103;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;590000337;3.21;1
INFOMED;2013;410000053;410000111;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;410000020;0.2;0.1
INFOMED;2013;410000202;410000319;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1.5;0.5
INFOMED;2013;410000277;410000467;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;;1;0.1
INFOMED;2013;410000418;410008122;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;;0;;1;0.4
INFOMED;2013;410000442;750005068;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;1;410000020;0.7;0.11
INFOMED;2013;410004998;410000871;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.1
INFOMED;2013;410005284;410000947;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;0.02;0.05
INFOMED;2013;410005391;410000905;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0.1;0.05
INFOMED;2013;420000010;420780033;1;;;1;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;4.88;1
INFOMED;2013;420000192;750034589;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;;;0;0;;0.12;0
INFOMED;2013;420000226;420013831;0;0;1;;;;0;1;0;1;0;0;0;0;0;0;0;1;1;;0;0;;1;2.6
INFOMED;2013;420000234;420780652;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;2;0.8
INFOMED;2013;420000242;420780660;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;420780652;0.25;0.2
INFOMED;2013;420000267;420013831;0;1;0;;;;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;;2;0.75
INFOMED;2013;420000275;420780694;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;;0.11;0.11
INFOMED;2013;420000317;420780736;;;1;;;;;;1;;;;;;;;;;;;;;;;
INFOMED;2013;420000556;420781791;;;;;;;0;0;1;;;;0;0;0;0;0;0;;;0;0;;0.14;0.1
INFOMED;2013;420002479;420002438;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;;;0;0;;0.5;0.5
INFOMED;2013;420002677;420787061;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2013;420010050;420787061;0;0;1;0;0;0;0;0;;0;0;0;1;0;1;1;1;0;0;0;0;0;;2.9;0.2
INFOMED;2013;420010241;420013492;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1.4;0.4
INFOMED;2013;420010258;420010209;;;;0;0;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2013;420010308;420010209;;;;0;0;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;;
INFOMED;2013;420011413;420011405;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.5;0.5
INFOMED;2013;420011512;420011504;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;1;;1;0.1
INFOMED;2013;420011660;420011652;;;;;;;;;1;;;;1;1;1;1;1;0;0;0;0;1;;0.25;0.05
INFOMED;2013;420011728;750000218;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;690000401;0.9;0.2
INFOMED;2013;420780504;420000135;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3;0.2
INFOMED;2013;420780579;690029723;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;1;0;0;;0.16;0.16
INFOMED;2013;420780637;420002495;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;0;;2;1
INFOMED;2013;420780744;420000325;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;;;0;1;;0.2;
INFOMED;2013;420782096;420787095;;;;;;;1;0;0;;;;0;0;1;0;0;0;0;0;0;1;;0.05;0.05
INFOMED;2013;420782310;420000853;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;;2.8;0.15
INFOMED;2013;420782591;420000887;0;1;0;;;;0;1;0;;;;0;0;0;0;0;1;1;0;1;0;;1;0.2
INFOMED;2013;420785354;420784878;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;;;0;0;;13.16;3.62
INFOMED;2013;420788440;420001794;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.05;0.05
INFOMED;2013;420790081;920000395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;0.2;0.2
INFOMED;2013;430000026;630786754;;;;;;;;;;1;0;0;0;0;0;0;0;1;1;;0;0;;3;0.8
INFOMED;2013;430000109;430000372;1;0;0;;;;;;0;;;;0;0;0;0;0;1;1;0;1;0;;1;0.1
INFOMED;2013;430000117;430000018;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;4.88;1.8
INFOMED;2013;430000141;430005843;;1;;;1;;;1;;;1;;0;0;0;0;0;0;0;0;1;1;430000166;0;0.2
INFOMED;2013;430000190;430000034;1;0;0;;;;1;0;0;;;;0;0;0;0;0;0;0;0;1;0;;1.3;0.1
INFOMED;2013;430000216;750811820;;;;;;;0;1;0;;;;0;0;0;0;0;1;1;0;1;0;;0.5;0.23
INFOMED;2013;430000299;430000059;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;1;430000117;0.2;0.1
INFOMED;2013;430000307;430000067;;;1;;;;;;1;;;;1;1;1;1;1;0;;;0;1;430000117;0.5;0.06
INFOMED;2013;440000016;440000057;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;;;1;0;;3.4;1
INFOMED;2013;440000180;440000263;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.25;0
INFOMED;2013;440000255;440042844;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.5;0.2
INFOMED;2013;440000271;440000289;;;1;;;1;;;1;;;1;0;0;0;0;1;1;1;0;0;0;;10.86;5.9
INFOMED;2013;440000396;440000297;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;;2.92;0
INFOMED;2013;440000404;440000925;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.5
INFOMED;2013;440000412;440000941;;1;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2.25;0.5
INFOMED;2013;440000487;440001014;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;1.5;0.1
INFOMED;2013;440000503;440000313;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0.8
INFOMED;2013;440000511;440000461;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;;;1;0.25
INFOMED;2013;440000552;440042141;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;0;;0.21;0.1
INFOMED;2013;440000651;440001212;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;2;0.1
INFOMED;2013;440000677;440000362;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;440000313;0.2;0.05
INFOMED;2013;440000693;440041895;;;;;;;0;1;0;;;;0;0;0;0;0;0;;;1;;;;
INFOMED;2013;440000800;440001246;;;;;;;;;;0;1;0;0;0;0;0;0;0;;;0;1;;0.1;
