BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2013;740788617;330015488;N4000;1;0;;
Q26;2013;740788641;690796552;N2000;1;0;;
Q26;2013;740789532;740781208;N2000;1;;;
Q26;2013;740789821;690796552;M1000;0;0;740781133;
Q26;2013;740789821;690796552;N2000;1;0;;
Q26;2013;750000481;750110025;N2000;1;0;;
Q26;2013;750000481;750110025;N5000;1;0;;
Q26;2013;750000499;750140014;N1000;1;0;;
Q26;2013;750000499;750140014;N2000;1;0;;
Q26;2013;750000499;750140014;N5000;1;0;;
Q26;2013;750000507;750040628;N2000;1;0;;
Q26;2013;750000523;750150120;M1000;0;1;750140014;
Q26;2013;750000523;750150120;M1010;0;1;750150146;
Q26;2013;750000523;750150120;M2000;0;1;750712184;
Q26;2013;750000523;750150120;M3000;0;1;750712184;
Q26;2013;750000523;750150120;N2000;1;0;;
Q26;2013;750000549;750150229;M1000;0;1;930021480;
Q26;2013;750000549;750150229;M2000;0;1;750712184;760780239
Q26;2013;750000549;750150229;N1000;1;0;;
Q26;2013;750000549;750150229;N2000;1;0;;
Q26;2013;750000549;750150229;N4000;1;0;;
Q26;2013;750006348;910140011;N1000;1;0;;
Q26;2013;750006348;910140011;N2000;1;0;;
Q26;2013;750006348;910140011;N5000;1;0;;
Q26;2013;750007668;750719270;N1000;1;;;
Q26;2013;750007668;750719270;N2000;1;;;
Q26;2013;750023749;750034308;M3000;0;1;750100232;750000499
Q26;2013;750023749;750034308;N2000;1;1;750712341;
Q26;2013;750038739;750043994;M1010;1;0;;
Q26;2013;750039448;750720914;M3000;0;1;750140014;
Q26;2013;750039448;750720914;N1000;1;1;910140011;
Q26;2013;750039448;750720914;N2000;1;0;;
Q26;2013;750039448;750720914;N5000;1;0;;
Q26;2013;750042459;750712341;N2000;1;;;
Q26;2013;750042830;750710428;N2000;1;0;;
Q26;2013;750042830;750710428;N4000;1;0;;
Q26;2013;750047318;750831059;N2000;1;;;
Q26;2013;750052037;;N1000;0;1;220004238;
Q26;2013;750052037;;N2000;0;1;220000046;
Q26;2013;750100075;750712184;N2000;1;0;;
Q26;2013;750100083;750712184;N2000;1;0;;
Q26;2013;750100083;750712184;N4000;1;0;;
Q26;2013;750100091;750712184;M1010;0;1;770110013;
Q26;2013;750100091;750712184;N2000;1;0;;
Q26;2013;750100091;750712184;N4000;1;0;;
Q26;2013;750100109;750712184;M2000;0;1;930110069;
Q26;2013;750100109;750712184;N2000;1;0;;
Q26;2013;750100109;750712184;N4000;1;0;;
Q26;2013;750100125;750712184;M1000;;1;780000311;
Q26;2013;750100125;750712184;M2000;;1;770000156;
Q26;2013;750100125;750712184;M3000;;1;770000164;
Q26;2013;750100125;750712184;N2000;1;;;
Q26;2013;750100208;750712184;M1000;0;1;750140014;780001657
Q26;2013;750100208;750712184;M2000;0;1;750712184;920100054
Q26;2013;750100208;750712184;N2000;1;1;750712184;
Q26;2013;750100273;750712184;M2000;0;1;950110080;
Q26;2013;750100273;750712184;N2000;1;0;;
Q26;2013;750100273;750712184;N4000;1;0;;
Q26;2013;750100299;750712184;N2000;1;0;;
Q26;2013;750100299;750712184;N4000;1;0;;
Q26;2013;750120016;750821092;N2000;1;;;
Q26;2013;750150013;750811887;M3000;1;1;770110054;
Q26;2013;750150013;750811887;N5000;1;0;;
Q26;2013;750150088;750000515;N2000;1;0;;
Q26;2013;750150146;750720609;N2000;1;;;
Q26;2013;750150187;750000143;N2000;1;0;;
Q26;2013;750150237;750006728;N2000;1;;;
Q26;2013;750150252;750720575;N2000;1;;;
Q26;2013;750150252;750720575;N5000;1;;;
Q26;2013;750150260;750006728;N2000;1;;;
Q26;2013;750150286;750015968;N1000;1;0;;
Q26;2013;750150286;750015968;N2000;1;0;;
Q26;2013;750150286;750015968;N4000;1;0;;
Q26;2013;750150310;750806853;N1000;1;;;
Q26;2013;750150310;750806853;N2000;1;;;
Q26;2013;750150377;750721334;N2000;1;0;;
Q26;2013;750150377;750721334;N5000;1;0;;
Q26;2013;750160012;750813321;M1000;0;1;750712184;
Q26;2013;750160012;750813321;M2000;0;1;910000306;
Q26;2013;750160012;750813321;N1000;1;0;;
Q26;2013;750160012;750813321;N2000;1;0;;
Q26;2013;750160012;750813321;N4000;1;0;;
Q26;2013;750160012;750813321;N5000;1;0;;
Q26;2013;750170102;750721391;N5000;1;;;
Q26;2013;750170128;750710428;N2000;1;0;;
Q26;2013;750170128;750710428;N3000;1;0;;
Q26;2013;750170128;750710428;N5000;1;0;;
Q26;2013;750170243;750720922;N1000;1;1;930004288;
Q26;2013;750170243;750720922;N2000;1;0;;
Q26;2013;750170243;750720922;N3000;1;0;;
Q26;2013;750170243;750720922;N5000;1;0;;
Q26;2013;750170268;750721334;N3000;1;0;;
Q26;2013;750170268;750721334;N5000;1;0;;
Q26;2013;750300014;750000564;N2000;1;0;;
Q26;2013;750300071;750000598;N2000;1;0;;
Q26;2013;750300089;750000606;N2000;1;0;;
Q26;2013;750300121;750052037;N1000;1;0;;
Q26;2013;750300121;750052037;N2000;1;0;;
Q26;2013;750300121;750052037;N4000;1;0;;
Q26;2013;750300139;750000655;N2000;1;0;;
Q26;2013;750300220;750054827;N1000;1;0;;
Q26;2013;750300360;750026569;M1010;0;1;;
Q26;2013;750300360;750026569;N1000;1;0;;
Q26;2013;750300360;750026569;N2000;1;0;;
Q26;2013;750300360;750026569;N4000;1;0;;
Q26;2013;750300360;750026569;N5000;1;0;;
Q26;2013;750300592;750000820;N2000;1;0;;
Q26;2013;750300592;750000820;N4000;1;0;;
Q26;2013;750300667;750000838;N2000;1;;;
Q26;2013;750300766;920028180;N1000;0;1;920300753;
Q26;2013;750300766;920028180;N2000;1;1;920300761;
Q26;2013;750300840;750000903;N2000;1;0;;
Q26;2013;750300857;750000911;N2000;1;0;;
Q26;2013;750300915;750000960;N1000;1;;;
Q26;2013;750300915;750000960;N2000;1;;;
Q26;2013;750300931;750000978;N2000;1;0;;
Q26;2013;750301145;750001042;N2000;1;0;;
Q26;2013;750710782;750001190;N1000;1;0;;
Q26;2013;750719361;;N2000;1;0;;
Q26;2013;750719361;;N3000;1;0;;
Q26;2013;750719361;;N5000;1;0;;
Q26;2013;750802316;750720492;N1000;;1;920150018;
Q26;2013;750802985;;N2000;1;;;
Q26;2013;750803454;750712184;N2000;1;0;;
Q26;2013;750803454;750712184;N4000;1;0;;
Q26;2013;750806226;750712184;N2000;1;0;;
Q26;2013;750825184;950000760;N1000;1;;;
Q26;2013;750825184;950000760;N2000;1;0;;
Q26;2013;750825184;950000760;N5000;1;0;;
Q26;2013;750826141;750825960;N5000;1;;;
Q26;2013;750827214;750815607;N4000;1;;;
Q26;2013;750831067;750831059;N2000;1;;;
Q26;2013;760000018;760780023;N1000;0;1;760780056;
Q26;2013;760000018;760780023;N2000;1;1;760780056;
Q26;2013;760000026;760780031;M3000;0;1;760780023;
Q26;2013;760000026;760780031;N1000;0;1;760780023;
Q26;2013;760000026;760780031;N2000;1;0;760780023;
Q26;2013;760000026;760780031;N4000;0;1;760780023;
Q26;2013;760000034;760780049;M3000;0;1;270000086;
Q26;2013;760000034;760780049;N2000;1;0;;
Q26;2013;760000042;760780056;M1000;0;1;760780023;800000028
Q26;2013;760000042;760780056;M1010;1;0;;
Q26;2013;760000042;760780056;N1000;0;1;760780023;
Q26;2013;760000042;760780056;N2000;0;1;760780023;
Q26;2013;760000042;760780056;N4000;0;1;760780023;
Q26;2013;760000042;760780056;N5000;0;1;760780023;
Q26;2013;760000133;760780213;N2000;1;0;;
Q26;2013;760000158;760780239;M1010;;1;760780023;
Q26;2013;760000166;760780247;M1000;0;1;760780239;760805770
Q26;2013;760000166;760780247;N2000;1;0;;
Q26;2013;760000182;760780262;N2000;1;0;;
Q26;2013;760000190;760780270;M1000;0;1;840005656;
Q26;2013;760000190;760780270;N2000;1;1;760780239;
Q26;2013;760000364;760780734;N2000;1;0;;
Q26;2013;760000364;760780734;N5000;1;0;;
Q26;2013;760000380;760780759;M3000;0;1;760780742;
Q26;2013;760000380;760780759;N3000;0;1;760780742;
Q26;2013;760000620;760782227;N2000;1;0;;
Q26;2013;760000620;760782227;N3000;0;1;760000059;
Q26;2013;760000802;760782425;N2000;1;0;;
Q26;2013;760016659;760027359;N2000;1;0;;
Q26;2013;760017079;760017038;M3000;1;;;
Q26;2013;760017079;760017038;N1000;1;;;
Q26;2013;760017079;760017038;N3000;1;;;
Q26;2013;760017079;760017038;N5000;1;;;
Q26;2013;760021329;760000448;N2000;1;0;;
Q26;2013;760021329;760000448;N4000;1;0;;
Q26;2013;760021329;760000448;N5000;1;0;;
Q26;2013;760021899;760021808;N5000;1;;;
Q26;2013;760025312;760000315;N2000;1;0;;
Q26;2013;760025312;760000315;N4000;1;0;;
Q26;2013;760025312;760000315;N5000;1;0;;
Q26;2013;760026674;750035578;M3000;1;;;
Q26;2013;760027292;760027300;N2000;1;0;;
Q26;2013;760027938;760027359;N2000;1;0;;
Q26;2013;760780197;760000117;M1000;1;;;
Q26;2013;760780197;760000117;N2000;1;;;
Q26;2013;760780205;760000125;N5000;1;;;
Q26;2013;760780668;760000331;N2000;1;;;
Q26;2013;760780676;750808529;M3000;;1;760803023;
Q26;2013;760780676;750808529;N2000;1;0;;
Q26;2013;760780692;760025734;M1000;1;1;760780239;610780371
Q26;2013;760780692;760025734;N2000;1;0;;
Q26;2013;760780692;760025734;N5000;1;1;760780239;
Q26;2013;760780825;760000430;N2000;1;0;;
Q26;2013;760780981;760027342;N1000;1;;;
Q26;2013;760780981;760027342;N3000;1;;;
Q26;2013;760780981;760027342;N5000;1;;;
Q26;2013;760781054;930019484;N1000;1;0;;
Q26;2013;760781054;930019484;N5000;1;0;;
Q26;2013;760781070;760780726;N1000;0;1;760780734;
Q26;2013;760781070;760780726;N2000;0;1;760780734;
Q26;2013;760783035;750721334;M1000;;1;760780239;
Q26;2013;760783035;750721334;N2000;1;1;682003991;760780262
Q26;2013;760783159;760000851;N2000;1;0;;
Q26;2013;760783159;760000851;N5000;1;0;;
Q26;2013;760783522;760780239;M1010;;1;760803023;
Q26;2013;760806950;760780734;N2000;1;0;;
Q26;2013;760920603;760920587;M1010;1;0;;
Q26;2013;760920918;760000273;N2000;1;;;
Q26;2013;760921809;760000273;M3000;1;0;;
Q26;2013;760921809;760000273;N5000;1;0;;
Q26;2013;770000131;770110013;N1000;;1;770000446;770019032
Q26;2013;770000131;770110013;N2000;1;1;770803716;
Q26;2013;770000149;770110021;M1000;0;1;770130052;
Q26;2013;770000149;770110021;M1010;0;1;770110054;
Q26;2013;770000149;770110021;M2000;0;1;770130052;770110062
Q26;2013;770000149;770110021;N1000;0;1;770130052;
Q26;2013;770000156;770110054;M1000;1;0;;
Q26;2013;770000156;770110054;M2000;1;0;;
Q26;2013;770000156;770110054;N3000;0;1;770019867;
Q26;2013;770000156;770110054;N5000;1;0;770014918;
Q26;2013;770000180;770130011;N2000;1;0;;
Q26;2013;770000180;770130011;N5000;1;0;;
Q26;2013;770000214;770130052;M2000;0;1;770110021;
Q26;2013;770000214;770130052;M3000;0;1;770110021;
Q26;2013;770000214;770130052;N1000;;1;770110021;
Q26;2013;770000420;770700029;N5000;1;;350537924;
Q26;2013;770000446;770700185;M1000;1;0;;
Q26;2013;770000446;770700185;M2000;1;0;;
Q26;2013;770000446;770700185;N2000;1;0;;
Q26;2013;770001873;940000060;N2000;1;0;;
Q26;2013;770003788;770003739;N4000;;1;770110054;
Q26;2013;770014603;940000060;N2000;1;0;;
Q26;2013;770016160;750806853;M1000;;1;770110054;
Q26;2013;770016491;770016483;N1000;1;0;;
Q26;2013;770016491;770016483;N2000;1;0;;
Q26;2013;770016491;770016483;N3000;1;0;;
Q26;2013;770019032;770170017;N1000;;1;770700185;
Q26;2013;770019032;770170017;N2000;1;;;
Q26;2013;770019032;770170017;N5000;;1;770700185;
Q26;2013;770150019;770019792;N2000;1;0;;
Q26;2013;770150027;750720575;N2000;1;0;;
Q26;2013;770150043;750808529;N2000;1;0;;
Q26;2013;770150043;750808529;N4000;1;0;;
Q26;2013;770300010;770004299;N2000;1;;;
Q26;2013;770300093;770000271;N1000;1;;;
Q26;2013;770300093;770000271;N2000;1;;;
Q26;2013;770300135;770000289;M1000;1;0;;
Q26;2013;770300135;770000289;N2000;1;0;;
Q26;2013;770300259;770000347;N2000;1;0;;
Q26;2013;770300259;770000347;N4000;1;0;;
Q26;2013;770300275;770000354;M1000;1;0;;
Q26;2013;770420024;750042590;N2000;1;;;
Q26;2013;770510055;750719270;N2000;1;;;
Q26;2013;770510055;750719270;N5000;1;;;
Q26;2013;770630028;750042590;N2000;1;;;
Q26;2013;770700011;750042590;N2000;1;0;;
Q26;2013;770790707;770000719;N2000;1;0;;
Q26;2013;770813459;940000060;N2000;1;0;;
Q26;2013;770813814;770130037;M3000;0;1;770110013;
Q26;2013;770814622;770700185;N2000;1;;;
Q26;2013;770814986;940000060;N2000;1;0;;
Q26;2013;780000287;780110011;M1010;0;1;780001236;
Q26;2013;780000287;780110011;M3000;0;1;780002697;
Q26;2013;780000287;780110011;N2000;0;1;950015289;
Q26;2013;780000287;780110011;N4000;0;1;780140026;
Q26;2013;780000303;780110037;N2000;1;0;;
Q26;2013;780000311;780001236;N2000;1;0;;
Q26;2013;780000329;780110052;M1000;0;1;780800256;780001657
Q26;2013;780000329;780110052;M1010;1;1;280000084;
Q26;2013;780000329;780110052;M2000;0;1;780800256;
Q26;2013;780000329;780110052;M3000;0;1;780000402;780000360
Q26;2013;780000352;780110094;N1000;0;1;780140059;
Q26;2013;780000352;780110094;N2000;1;0;;
Q26;2013;780000360;780130019;N2000;1;0;;
Q26;2013;780000378;780130027;M1000;;1;280000183;
Q26;2013;780000378;780130027;M1010;;1;280000183;
Q26;2013;780000402;780140026;M1010;1;0;;
Q26;2013;780000402;780140026;N2000;1;0;;
Q26;2013;780000410;780140059;N2000;1;0;;
Q26;2013;780000410;780140059;N5000;1;0;;
Q26;2013;780018727;780018719;N2000;1;0;;
Q26;2013;780018727;780018719;N5000;1;0;;
Q26;2013;780140018;750005068;M1000;0;1;780110078;780140026
Q26;2013;780140018;750005068;N2000;1;0;;
Q26;2013;780140018;750005068;N5000;1;0;;
Q26;2013;780140042;780017455;N2000;1;;;
Q26;2013;780140075;750804114;N1000;1;0;;
Q26;2013;780140075;750804114;N5000;1;0;;
Q26;2013;780150017;750005068;N2000;1;;;
Q26;2013;780150033;780020715;N2000;1;;;
Q26;2013;780150066;780808614;N2000;1;0;;
Q26;2013;780300109;920000395;N2000;1;;;
Q26;2013;780300125;780000535;N2000;1;;;
Q26;2013;780300323;780003679;N2000;1;0;;
Q26;2013;780300323;780003679;N4000;1;0;;
Q26;2013;780300406;780018032;N2000;1;0;;
Q26;2013;780300414;780000675;N2000;1;0;;
Q26;2013;780300422;780002259;N2000;1;0;;
Q26;2013;780300422;780002259;N4000;1;0;;
Q26;2013;780300422;780002259;N5000;1;0;;
Q26;2013;780420022;750042590;N2000;1;0;;
Q26;2013;780630026;750803900;N2000;1;;;
Q26;2013;780800256;780110078;N2000;1;;;
Q26;2013;780800256;780110078;N5000;1;;;
Q26;2013;780825816;780003638;M1000;1;0;;
Q26;2013;780825816;780003638;M1010;1;0;;
Q26;2013;780825816;780003638;N2000;1;0;;
Q26;2013;790000087;790000012;M1000;1;1;850009630;
Q26;2013;790000087;790000012;M1010;0;1;790000046;850009630
Q26;2013;790000087;790000012;M2000;0;1;850009630;
Q26;2013;790000087;790000012;M3000;0;1;770110062;560023210
Q26;2013;790000095;790006654;M1000;1;0;;
Q26;2013;790000095;790006654;M1010;1;1;790000087;
Q26;2013;790000095;790006654;N2000;1;0;;
Q26;2013;790000103;790006654;M1000;1;0;;
Q26;2013;790000103;790006654;M1010;1;1;790000087;
Q26;2013;790000103;790006654;N2000;1;0;;
Q26;2013;790000145;790000079;M1000;1;0;;
Q26;2013;790000145;790000079;N2000;1;0;;
Q26;2013;790000186;790000178;N2000;1;1;790000681;
Q26;2013;790000269;870015336;M1000;1;1;790000087;
Q26;2013;790000269;870015336;N2000;1;0;;
Q26;2013;790000269;870015336;N3000;1;0;;
Q26;2013;790000681;790002497;N2000;1;;;
Q26;2013;790003537;790006654;M1000;1;0;;
Q26;2013;790003537;790006654;M1010;1;1;790000087;
Q26;2013;790007306;860000348;N1000;0;1;790000012;
Q26;2013;790007306;860000348;N2000;1;0;;
Q26;2013;790007306;860000348;N3000;0;1;790000012;
Q26;2013;790008064;790002497;M1000;0;1;790000087;790000681
Q26;2013;790008064;790002497;M3000;0;1;790000087;
Q26;2013;790008064;790002497;N4000;0;1;790000681;
Q26;2013;790009948;790001242;N2000;1;;;
Q26;2013;790017289;790017271;N1000;1;0;;
Q26;2013;800000143;800000028;M1000;0;1;800000044;
Q26;2013;800000143;800000028;M2000;0;1;800000044;
Q26;2013;800000184;800000036;N2000;0;1;800000044;
Q26;2013;800000192;800000044;M1000;0;1;800000028;
Q26;2013;800000192;800000044;M1010;0;1;800000069;
Q26;2013;800000192;800000044;M2000;0;1;020000063;
Q26;2013;800000192;800000044;M3000;0;1;600100713;
Q26;2013;800000192;800000044;N1000;0;1;800000069;
Q26;2013;800000192;800000044;N2000;1;1;800000119;600100713
Q26;2013;800000200;800000051;M1000;;1;800000275;
Q26;2013;800000200;800000051;M1010;;1;800000192;
Q26;2013;800000200;800000051;M3000;;1;020000162;800000143
Q26;2013;800000226;800000069;M1010;0;1;800000044;
Q26;2013;800000226;800000069;N1000;0;1;800000044;
Q26;2013;800000275;800000077;N1000;0;1;800016941;
Q26;2013;800000275;800000077;N2000;0;1;800016941;
Q26;2013;800000275;800000077;N3000;0;1;800016941;
Q26;2013;800000275;800000077;N4000;0;1;800016941;
Q26;2013;800000275;800000077;N5000;0;1;800016941;
Q26;2013;800000432;800000093;M1000;0;1;020000063;800000275
Q26;2013;800000432;800000093;M1010;0;1;020000063;
Q26;2013;800000432;800000093;M2000;0;1;020000063;620000224
Q26;2013;800000432;800000093;M3000;0;1;800000044;
Q26;2013;800000432;800000093;N5000;0;1;020000063;800000051
Q26;2013;800000523;800000853;N2000;1;;;
Q26;2013;800004111;800000093;M1000;0;1;020000063;800000275
Q26;2013;800004111;800000093;M1010;0;1;020000063;800000044
Q26;2013;800004111;800000093;M2000;0;1;020000063;620000224
Q26;2013;800004111;800000093;M3000;0;1;800000044;
Q26;2013;800004111;800000093;N5000;0;1;020000063;800000051
Q26;2013;800004152;800000093;M1000;0;1;020000063;800000275
Q26;2013;800004152;800000093;M1010;0;1;020000063;800000044
Q26;2013;800004152;800000093;M2000;0;1;020000063;620000224
Q26;2013;800004152;800000093;M3000;0;1;800000044;
Q26;2013;800004152;800000093;N5000;0;1;020000063;800000051
Q26;2013;800009920;800003071;N2000;1;0;;
Q26;2013;800009920;800003071;N4000;0;1;800016727;
Q26;2013;800012528;800003071;M1000;0;1;800009920;
Q26;2013;800012528;800003071;N2000;1;1;800009920;
Q26;2013;800013179;800013138;N2000;1;0;;
Q26;2013;800015489;800000036;M1010;;1;800000093;
Q26;2013;800015489;800000036;N1000;;1;800000093;
Q26;2013;800015489;800000036;N2000;;1;800000093;
Q26;2013;800015729;800015679;N1000;1;0;;
Q26;2013;800015729;800015679;N5000;1;0;;
Q26;2013;800016727;800003071;M1010;0;1;800000044;
Q26;2013;800016727;800003071;N2000;1;0;;
Q26;2013;800016727;800003071;N5000;1;0;;
Q26;2013;800016768;800003071;N2000;1;0;;
Q26;2013;800016776;800000085;N2000;1;0;;
Q26;2013;810000158;810100099;N3000;1;0;;
Q26;2013;810000224;810000471;M1010;1;0;;
Q26;2013;810000224;810000471;N1000;1;0;;
Q26;2013;810000232;810099903;N2000;1;0;;
Q26;2013;810000448;810099945;M1010;1;1;810000505;
Q26;2013;810000448;810099945;N2000;1;1;810000505;
Q26;2013;810000505;810000331;M1000;0;1;310000484;
Q26;2013;810000505;810000331;M1010;0;1;310000484;120000039
Q26;2013;810000505;810000331;M3000;0;1;810000380;
Q26;2013;810000505;810000331;N1000;0;1;810000349;
Q26;2013;810000513;810000349;M1000;0;1;810000331;
Q26;2013;810000513;810000349;M1010;0;1;810000331;
Q26;2013;810000513;810000349;N1000;0;1;810000331;
Q26;2013;810000513;810000349;N2000;1;0;;
Q26;2013;810000521;810000380;M1000;;1;310781406;
Q26;2013;810000521;810000380;M1010;;1;810000331;
Q26;2013;810000521;810000380;M3000;;1;810000455;810100008
Q26;2013;810000521;810000380;N1000;1;;;
Q26;2013;810000521;810000380;N5000;1;;;
Q26;2013;810000562;810000455;M1000;0;1;310781406;
Q26;2013;810000562;810000455;M2000;0;1;310781406;
Q26;2013;810000562;810000455;M3000;0;1;310781406;
Q26;2013;810000562;810000455;N1000;0;1;310781406;
Q26;2013;810000562;810000455;N2000;1;0;;
Q26;2013;810003954;810099903;N2000;1;0;;
Q26;2013;810004200;920000395;N2000;1;0;;
Q26;2013;810101170;810101162;N1000;1;0;;
Q26;2013;810101170;810101162;N2000;1;0;;
Q26;2013;820000032;820000016;M1000;1;1;820004950;
Q26;2013;820000032;820000016;M1010;1;1;820004950;320000086
Q26;2013;820000032;820000016;M2000;1;;;
Q26;2013;820000032;820000016;N2000;1;;;
Q26;2013;820000032;820000016;N5000;1;;;
Q26;2013;820000057;820000131;N2000;1;;;
Q26;2013;820000065;820000156;N1000;1;;;
Q26;2013;820000065;820000156;N2000;1;;;
Q26;2013;820000065;820000156;N4000;1;;;
Q26;2013;820000883;820004950;M1000;0;1;820000016;
Q26;2013;820000883;820004950;M1010;1;1;820000016;
Q26;2013;820000883;820004950;M2000;0;1;820000016;
Q26;2013;820000883;820004950;M3000;1;0;;
Q26;2013;820000883;820004950;N1000;0;1;820000016;
Q26;2013;820000883;820004950;N2000;1;0;;
Q26;2013;820000883;820004950;N5000;0;1;820000016;
Q26;2013;820002350;820000578;N2000;1;0;;
Q26;2013;820003218;820008142;N2000;1;0;;
Q26;2013;820004067;820000016;N2000;1;;;
Q26;2013;830000279;830100517;M1000;1;0;;
Q26;2013;830000279;830100517;M1010;1;0;;
Q26;2013;830000279;830100517;M2000;1;1;130000409;
Q26;2013;830000279;830100517;N2000;1;0;;
Q26;2013;830000287;830100525;M1000;;1;060789195;130001647
Q26;2013;830000287;830100525;M2000;;1;210780706;830000311
Q26;2013;830000287;830100525;M3000;1;;;
Q26;2013;830000287;830100525;N1000;;1;830100566;830100392
Q26;2013;830000287;830100525;N2000;1;;;
Q26;2013;830000295;830100533;M1000;0;1;830100616;830000337
Q26;2013;830000295;830100533;M2000;0;1;830100616;
Q26;2013;830000295;830100533;N1000;;1;830100616;
Q26;2013;830000311;830100566;M1000;1;1;830000287;030780092
Q26;2013;830000311;830100566;M1010;0;1;610780082;
Q26;2013;830000345;830100616;M3000;1;;;
Q26;2013;830000345;830100616;N2000;1;;;
Q26;2013;830000345;830100616;N4000;1;1;830100558;
Q26;2013;830000600;830101200;N2000;1;;;
Q26;2013;830006128;830004479;N2000;1;;;
Q26;2013;830012498;830014049;N1000;1;0;;
Q26;2013;830012498;830014049;N2000;1;0;;
Q26;2013;830013629;130002041;N2000;1;;;
Q26;2013;830100012;750712184;M3000;0;1;830000295;
Q26;2013;830100012;750712184;N1000;0;1;830100558;
Q26;2013;830100087;750043994;N3000;0;1;750043994;
Q26;2013;830100137;310021399;N2000;1;;;
Q26;2013;830100251;830000063;N2000;1;;;
Q26;2013;830100319;750052425;N2000;1;;;
Q26;2013;830100392;830000154;N1000;1;0;;
Q26;2013;830100418;830000170;N2000;1;0;;
Q26;2013;830100434;830000196;N2000;1;;;
Q26;2013;830100434;830000196;N5000;1;;;
Q26;2013;830100459;830000212;N2000;1;;;
Q26;2013;830100491;830000253;N2000;1;;;
Q26;2013;830100558;690781810;M3000;;1;830100533;
Q26;2013;830100558;690781810;N1000;;1;830100616;
Q26;2013;830100574;750821092;N2000;1;;;
Q26;2013;830100608;830100616;N2000;1;;;
Q26;2013;830100632;250002284;N2000;1;0;;
Q26;2013;830100764;830000436;N2000;1;;;
Q26;2013;830100806;750043994;N2000;1;0;;
Q26;2013;830100814;750043994;N2000;1;0;;
Q26;2013;830100822;830000477;M1010;1;0;;
Q26;2013;830100822;830000477;N2000;1;0;;
Q26;2013;830100855;830000493;N2000;1;0;;
Q26;2013;830100863;830000501;N2000;1;0;;
Q26;2013;830100871;830000519;N2000;1;;;
Q26;2013;830100889;830000527;N5000;1;0;;
Q26;2013;830101408;830000659;M1000;1;0;;
Q26;2013;830101408;830000659;M1010;1;0;;
Q26;2013;830101408;830000659;M3000;1;0;;
Q26;2013;830101408;830000659;N1000;1;0;;
Q26;2013;830101408;830000659;N2000;1;0;;
Q26;2013;830101408;830000659;N5000;1;0;;
Q26;2013;830200507;830013678;N2000;1;;830200507;830015939
Q26;2013;830200515;830001012;N2000;1;0;;
Q26;2013;830200523;830210084;M1010;1;;;
Q26;2013;830202743;830100616;N2000;1;;;
Q26;2013;830207114;830001855;N2000;1;;;
Q26;2013;830212759;750721235;N2000;1;0;;
Q26;2013;830212783;830002432;N2000;1;0;;
Q26;2013;830215687;830003521;N2000;1;0;;
Q26;2013;840000202;130037815;N2000;1;0;840000202;
Q26;2013;840000343;840000012;M1000;1;0;;
Q26;2013;840000343;840000012;M3000;1;0;;
Q26;2013;840000343;840000012;N2000;1;0;;
Q26;2013;840000350;840000657;N2000;1;;;
Q26;2013;840000350;840000657;N4000;1;;;
Q26;2013;840000376;840000038;N1000;0;1;840000483;
Q26;2013;840000376;840000038;N3000;0;1;840000533;
Q26;2013;840000392;840000046;M1000;1;0;;
Q26;2013;840000392;840000046;M3000;1;0;;
Q26;2013;840000392;840000046;N2000;1;0;;
Q26;2013;840000392;840000046;N5000;1;0;;
Q26;2013;840000400;840000673;N2000;1;;;
Q26;2013;840000426;840000061;M3000;0;1;840004659;840000012
Q26;2013;840000426;840000061;N3000;0;1;840004659;
Q26;2013;840000426;840000061;N4000;0;1;840006597;
Q26;2013;840000434;840000079;M3000;0;1;840004659;840006597
Q26;2013;840000434;840000079;N2000;1;0;;
Q26;2013;840000483;840000087;M1000;0;1;840000129;
Q26;2013;840000483;840000087;M3000;0;1;840006597;
Q26;2013;840000491;130041916;M1000;1;0;;
Q26;2013;840000491;130041916;M1010;1;0;;
Q26;2013;840000491;130041916;M3000;0;1;130781131;
Q26;2013;840000509;840000707;N2000;1;0;;
Q26;2013;840000509;840000707;N3000;1;0;;
Q26;2013;840000509;840000707;N5000;1;0;;
Q26;2013;840000517;840000103;N2000;1;0;;
Q26;2013;840000533;840000129;M1000;0;1;840000087;
Q26;2013;840000533;840000129;M1010;1;1;840000087;
Q26;2013;840000533;840000129;M2000;0;1;840000087;260000138
Q26;2013;840000533;840000129;M3000;1;1;840000087;
Q26;2013;840000533;840000129;N2000;1;0;;
Q26;2013;840000533;840000129;N5000;0;1;260000138;
Q26;2013;840000541;840000137;N2000;1;0;;
Q26;2013;840001861;840006597;N2000;1;;;
Q26;2013;840007850;840002844;M1000;;1;840001861;
Q26;2013;840007850;840002844;N1000;1;;;
Q26;2013;840013312;840003685;N2000;1;0;;
Q26;2013;840013312;840003685;N4000;1;0;;
Q26;2013;840015200;130006794;N2000;1;;;
Q26;2013;840017172;840017164;N2000;1;0;;
Q26;2013;840017214;840018667;N2000;1;;;
Q26;2013;850000118;850013244;M1000;1;;;
Q26;2013;850000118;850013244;M1010;1;;;
Q26;2013;850000118;850013244;N2000;1;;;
Q26;2013;850000126;850022948;N2000;1;;;
Q26;2013;850000134;850013269;N2000;1;1;850000134;
Q26;2013;850000134;850013269;N4000;1;;;
Q26;2013;850000134;850013269;N5000;1;;;
Q26;2013;850000142;850000019;M1000;1;1;;
Q26;2013;850000142;850000019;N2000;1;0;;
