BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PACT;PDEN
MCO;2013;330780081;330000043;61;22265;4198;25;21280;130;47450;5680;41;26595;;;0;0;0;191;69715;9878;66;47875;;0;;;10;9;3247;;0;;;9;3247;;;10;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;330780115;330000076;23;8395;642;16;6432;97;30514;7013;38;19821;0;;0;0;0;120;38909;7655;54;26253;16;3;;;8056;27;7273;;0;;;43;7276;;;8056;;;;;;;;;;;;;;996;;
MCO;2013;330780123;330000084;;;0;0;0;46;16790;3035;15;4317;2;730;19;0;19;48;17520;3054;15;4336;;0;;;0;29;5022;2;158;;;31;5180;;;0;0;;;;;;;;;;;;;;;
MCO;2013;330780149;330000282;;;0;0;0;24;8760;1367;116;1838;;;0;0;0;24;8760;1367;116;1838;;0;;;0;5;3594;;0;;;5;3594;;;0;;;;;;;;;;;;;;;;
MCO;2013;330780206;330000126;14;4197;263;8;1364;33;13207;3050;708;9477;;;0;0;0;47;17404;3313;716;10841;4;650;;;1187;20;4415;;0;;;24;5065;;;1187;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;330780255;330010059;0;0;0;0;0;54;19710;2477;8;9835;0;0;0;0;0;54;19710;2477;8;9835;;0;;;0;19;8574;;0;;;19;8574;;;0;0;0;0;0;0;0;0;;0;;;;;;;
MCO;2013;330780263;330000134;28;10220;7870;4905;10738;90;32850;5004;90;22233;31;11315;1796;78;7246;149;54385;14670;5073;40217;16;953;;;2176;43;9246;0;83;;;59;10282;;;2176;;;;;;;;;;;;;;235;;
MCO;2013;330780271;330021429;;;0;0;0;70;25550;3966;1;11219;;;0;0;0;70;25550;3966;1;11219;;0;;;0;15;2038;;0;;;15;2038;;;0;;;;;;;;;;;;;;;;
MCO;2013;330780354;330000225;63;22995;3899;41;15816;4;1460;233;0;533;;;0;0;0;67;24455;4132;41;16349;1;15;;;492;9;2468;;0;;;10;2483;;;492;;;;;;;;;;;;;;;;
MCO;2013;330780370;750034589;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;1679;;;0;;0;;0;;;3;1679;;;0;;;;;;;;;;;;;;;;
MCO;2013;330780446;330000258;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1872;;;24049;;0;;0;;;;1872;;;24049;;;;;;;;;;;;;;;;
MCO;2013;330780453;330000308;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;30;1768;;;20536;;0;;0;;;30;1768;;;20536;;;;;;;;;;;;;;;;
MCO;2013;330780479;330000274;85;31025;11391;4459;39912;93;33945;3792;27;19924;60;21900;4319;102;18214;238;86870;19502;4588;78050;14;5490;;;10062;27;7774;;107;;;41;13371;;;10062;;;;;;;;;;;;;;;;
MCO;2013;330780487;330000282;;;0;0;0;28;10220;1154;12;1261;;;0;0;0;28;10220;1154;12;1261;;0;;;0;12;4809;;0;;;12;4809;;;0;;;;;;;;;;;;;;;;
MCO;2013;330780495;330796392;36;13140;3165;1175;12568;31;11315;1086;12;5117;11;4015;601;155;1656;78;28470;4852;1342;19341;0;0;0;0;52;10;2046;0;0;0;0;10;2046;0;0;52;1;0;0;1;0;1;0;1;1;;;;;26832;0;0
MCO;2013;330780503;330000308;49;17885;3614;3;16097;126;45990;11315;4040;26159;43;15695;596;0;2630;218;79570;15525;4043;44886;;16;;;95;15;5347;;9;;;15;5372;;;95;;;;;;;;;;;;;;;;
MCO;2013;330780511;330000316;18;6570;1101;34;4078;54;19710;2147;55;7943;;;0;0;0;72;26280;3248;89;12021;4;0;;;1778;3;4601;;0;;;7;4601;;;1778;;;;;;;;;;;;;;;;
MCO;2013;330780529;330796392;42;15330;2416;492;10458;102;37230;4587;42;23435;0;0;0;0;0;144;52560;7003;534;33893;0;0;0;0;132;33;6068;0;0;0;0;33;6068;0;0;132;1;0;0;1;0;0;1;0;0;;;;;30996;3194;0
MCO;2013;330780537;330000324;62;22630;3843;1396;20527;47;17155;2592;133;11256;13;4745;383;0;1667;122;44530;6818;1529;33450;0;0;0;0;1;15;3207;0;154;;;15;3361;0;0;1;1;1;0;1;1;1;1;1;1;;;;;90;110;0
MCO;2013;330781139;330056540;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;222;;;0;;0;;0;;;2;222;;;0;;;;;1;;;;;;10;;;861;;
MCO;2013;330781303;750821092;120;39222;5866;861;28013;69;25185;2517;32;12772;0;0;0;0;0;189;64407;8383;893;40785;7;1087;0;0;691;12;1555;0;0;0;0;19;2642;0;0;691;1;1;1;1;1;0;1;0;1;20;5;;110;53179;10538;10959
MCO;2013;330781337;330781196;71;25051;1348;12;22361;;;0;0;0;;;0;0;0;71;25051;1348;12;22361;4;723;;;0;;0;;0;;;4;723;;;0;0;0;0;0;0;0;0;0;0;;;;;1940;66;
MCO;2013;330781352;330781196;297;103083;21857;4507;94492;58;20093;2021;121;13571;;;0;0;0;355;123176;23878;4628;108063;49;5640;;;7985;7;1123;;0;;;56;6763;;;7985;1;1;0;1;0;0;0;0;0;;;;;43975;24449;
MCO;2013;330781360;330781196;505;167189;41045;13701;182127;601;197592;22809;1824;127653;149;49575;8773;305;44405;1255;414356;72627;15830;354185;40;10221;3;717;24260;27;9401;25;3689;;;92;23311;3;717;24260;0;0;;0;1;1;0;1;1;;;68;;261148;212984;
MCO;2013;330781402;330000670;8;365;1749;93;2226;76;27740;3465;34;9965;;;0;0;0;84;28105;5214;127;12191;1;5;;;568;20;6163;;0;;;21;6168;;;568;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;330782582;330000928;101;35970;2953;44;22501;52;18460;4733;45;15757;40;14040;1024;16;4575;193;68470;8710;105;42833;10;60;;;1312;21;10066;;0;;;31;10126;;;1312;;;;;;;;;;;;;;;;
MCO;2013;330783374;330000274;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1970;;;21327;;0;;0;;;;1970;;;21327;;;;;;;;;;;;;;;;
MCO;2013;330783648;330781196;529;168553;31698;7437;141635;222;72905;5947;471;45195;;;0;0;0;751;241458;37645;7908;186830;43;15306;;;32710;;0;;0;;;43;15306;;;32710;1;1;1;1;1;0;1;0;0;60;;;;78886;36485;
MCO;2013;330802752;330781196;23;5840;321;6;5288;;;0;0;0;;;0;0;0;23;5840;321;6;5288;0;1966;;;0;;0;;0;;;0;1966;;;0;0;0;0;0;0;0;0;0;0;;;;;3594;20;0
MCO;2013;330804501;330781212;18;5132;533;6;5043;;;0;0;0;;;0;0;0;18;5132;533;6;5043;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;763;;
MCO;2013;340000025;340780048;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;4;1087;;;0;;0;;0;;;4;1087;;;0;;;;;;;;;;;;;;;;
MCO;2013;340000033;340780055;297;107463;16596;1943;91826;103;36810;5472;260;28429;26;9490;2091;122;8342;426;153763;24159;2325;128597;18;1520;;;4494;12;2169;4;730;;;34;4419;;;4494;1;1;1;1;1;1;1;1;1;87;60;;60;114327;104462;2787
MCO;2013;340000173;340780451;27;9855;550;23;4685;;;0;0;0;;;0;0;0;27;9855;550;23;4685;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;340000181;340780469;;;15;0;259;;;0;0;0;;;0;0;0;;;15;0;259;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;340000207;340780493;91;33002;4860;104;29301;68;24820;2676;12;16334;0;0;0;0;0;159;57822;7536;116;45635;44;620;0;0;63640;12;1742;;0;0;0;56;2362;0;0;63640;0;0;0;0;0;0;0;0;0;;;;;55000;9822;258
MCO;2013;340000215;340780519;22;8030;673;45;6734;;;0;0;0;;;0;0;0;22;8030;673;45;6734;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;340000223;340011295;129;47085;7853;844;44245;53;19345;2759;153;13484;25;9125;1821;462;5687;207;75555;12433;1459;63416;7;997;;;906;4;1056;;386;;;11;2439;;;906;1;0;1;1;1;1;1;0;1;88;63;18;18;31339;6432;1212
MCO;2013;340000231;340780535;26;8252;491;12;8175;;;0;0;0;;;0;0;0;26;8252;491;12;8175;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;340000249;340780543;17;6205;213;2;2912;;;0;0;0;;;0;0;0;17;6205;213;2;2912;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;1;0;0;0;0;;5;;;0;0;0
MCO;2013;340008275;340780477;44;16060;1444;9;15493;;;0;0;0;;;0;0;0;44;16060;1444;9;15493;10;1165;;;58;;0;;0;;;10;1165;;;58;;;;;;;;;;;;;;2502;248;
MCO;2013;340009539;340009489;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;13;775;;;9260;;0;;0;;;13;775;;;9260;;;;;;;;;;;;;;;;
MCO;2013;340009885;340009877;20;7300;1071;8;5613;40;14600;3502;23;12717;32;11680;1871;15;7272;92;33580;6444;46;25602;8;180;;;2925;15;5603;1;912;;;24;6695;;;2925;;;;;;;;;;;;;;1899;;11
MCO;2013;340013168;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;78;;;4720;;0;;0;;;;78;;;4720;;;;;;;;;;;;;;;;
MCO;2013;340013218;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;33;;;406;;0;;0;;;;33;;;406;;;;;;;;;;;;;;;;
MCO;2013;340015502;340000512;105;38325;4228;932;20364;145;52925;10313;41;51476;;;0;0;0;250;91250;14541;973;71840;2;633;;;0;20;7334;;0;;;22;7967;;;0;;;;;;;;;;;;;;;;
MCO;2013;340015965;340000074;33;12045;1956;9;13836;180;65700;8319;76;37662;;;0;0;0;213;77745;10275;85;51498;18;224;;;4156;31;8543;;0;;;49;8767;;;4156;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;340015999;340000413;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;50;2901;;;32899;;0;;0;;;50;2901;;;32899;;;;;;;;;;;;;;;;
MCO;2013;340017292;340009489;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;13;354;;;3851;;0;;0;;;13;354;;;3851;;;;;;;;;;;;;;;;
MCO;2013;340017490;340000413;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;12;270;;;2813;;0;;0;;;12;270;;;2813;;;;;;;;;;;;;;;;
MCO;2013;340019603;340019587;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1;;;4188;;0;;0;;;;1;;;4188;;;;;;;;;;;;;;;;
MCO;2013;340780139;340000090;;;0;0;0;84;30660;5502;1410;16152;;;0;0;0;84;30660;5502;1410;16152;;0;;;2;10;2613;;0;;;10;2613;;;2;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;340780147;340000108;10;3650;1555;365;5340;10;3650;728;29;2918;;;0;0;0;20;7300;2283;394;8258;;0;;;0;9;1149;;0;;;9;1149;;;0;;;;;;;;;;;;;;;;
MCO;2013;340780154;340000116;10;3650;1269;215;4901;26;9490;817;6;3988;0;0;0;0;0;36;13140;2086;221;8889;;0;;;0;15;5464;;0;;;15;5464;;;0;;;;;;;;;;;;;;;;
MCO;2013;340780436;340011295;30;10950;822;9;10018;;;0;0;0;;;0;0;0;30;10950;822;9;10018;2;123;;;0;;0;;0;;;2;123;;;0;0;0;0;1;1;0;1;0;0;;90;;;8567;1242;0
MCO;2013;340780444;340009893;10;3650;163;0;2339;;;0;0;0;;;0;0;0;10;3650;163;0;2339;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;340780568;340000256;17;6205;818;10;4205;;;0;0;0;;;0;0;0;17;6205;818;10;4205;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;340780634;340000272;24;8760;1052;0;6351;91;33215;5397;0;20293;0;0;0;0;0;115;41975;6449;0;26644;2;208;0;0;743;26;9640;0;0;0;0;28;9848;0;0;743;;;;;;;;;;;;;;;;
MCO;2013;340780642;340785856;40;8030;1763;72;8069;119;25435;4591;15;20104;;;0;0;0;159;33465;6354;87;28173;2;4360;;;1679;20;4627;;0;;;22;8987;;;1679;1;1;0;1;1;0;0;1;1;;21;;90;74435;;
MCO;2013;340780667;340000280;100;36500;5780;126;45116;100;36500;4530;122;25656;0;0;0;0;0;200;73000;10310;248;70772;9;596;0;0;5368;19;7988;0;0;;;28;8584;0;0;5368;;;;;;;;;;;;;;;;
MCO;2013;340780675;340000298;58;21170;2158;47;15818;42;15330;2606;7;7356;58;21170;3741;25;15801;158;57670;8505;79;38975;43;111;;;8131;33;8933;1;1130;;;77;10174;;;8131;;;;;;;;;;;;;;;;
MCO;2013;340780683;340000306;16;5840;550;176;2646;85;31025;9867;1140;33127;71;25915;460;20;1987;172;62780;10877;1336;37760;0;0;;;5;18;9933;4;439;;;22;10372;;;5;;;;;;;;;;;;;;;;
MCO;2013;340780717;340008150;15;5475;1644;308;8212;45;16425;1448;1;7718;10;3650;370;0;1505;70;25550;3462;309;17435;1;51;;;58;4;2871;1;152;;;6;3074;;;58;;;;;;;;;;;;;;;;
MCO;2013;340780725;340000330;4;1104;290;125;178;13;4745;367;0;499;;;0;0;0;17;5849;657;125;677;;0;;;0;13;5762;;0;;;13;5762;;;0;;;;;;;;;;;;;;;;
MCO;2013;340780741;340000348;;;0;0;0;42;13720;3411;1100;8310;26;7910;605;44;2221;68;21630;4016;1144;10531;;0;;;0;12;5064;1;157;;;13;5221;;;0;;;;;;;;;;;;;;;;
MCO;2013;340780840;340000413;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;56;2703;;;31127;;0;;0;;;56;2703;;;31127;;;;;;;;;;;;;;;;
MCO;2013;340781608;340015171;46;16790;1465;55;14722;;;0;0;0;;;0;0;0;46;16790;1465;55;14722;;0;;;82;;0;;0;;;;0;;;82;0;0;0;0;0;0;0;0;0;;;;;424;69;
MCO;2013;340782036;340780477;312;109804;11056;235;96964;60;20190;2971;136;16308;;;0;0;0;372;129994;14027;371;113272;48;5216;;;12311;5;363;;0;;;53;5579;;;12311;0;1;0;0;0;0;0;0;0;;;;;84259;51346;
MCO;2013;340782085;340780477;116;39561;6141;455;37295;139;50714;7891;309;31232;;;0;0;0;255;90275;14032;764;68527;10;2336;;;872;17;4995;;0;;;27;7331;;;872;;;;;1;;;;1;;;;;129322;118250;128628
MCO;2013;340785161;340780477;259;89161;22755;7637;74512;176;70415;9513;614;45110;;;0;0;0;435;159576;32268;8251;119622;36;5466;;;3994;14;2619;;0;;;50;8085;;;3994;0;0;1;0;0;1;0;1;0;;;;;209427;106425;
MCO;2013;340796663;340780477;258;90360;11800;484;74782;64;23339;2134;36;13596;96;35920;6460;1380;25670;418;149619;20394;1900;114048;38;5882;;;5257;7;800;18;2929;;;63;9611;;;5257;1;;;;;;1;;;;;;;94405;29164;
MCO;2013;350000014;350005179;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;5;861;;;0;;0;;0;;;5;861;;;0;0;0;0;0;0;0;0;0;0;;;;;1365;11;
MCO;2013;350000063;220020739;33;12045;585;5;9110;;;0;0;0;;;0;0;0;33;12045;585;5;9110;5;125;;;0;;0;;0;;;5;125;;;0;1;0;0;0;0;0;0;0;0;;;;;102;;
MCO;2013;350000071;750000218;44;16060;1033;10;9674;0;0;0;0;0;0;0;0;0;0;44;16060;1033;10;9674;1;301;0;0;4;0;0;0;0;0;0;1;301;0;0;4;1;;;;1;;;;;;;;;338;0;0
MCO;2013;350000121;350000303;52;15838;2847;769;20776;271;96695;25088;9257;60473;48;17520;3109;83;14250;371;130053;31044;10109;95499;23;5;;;9088;56;9019;3;48;;;82;9072;;;9088;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;350000139;350001137;9;3285;909;59;5406;86;28790;3598;100;10806;57;20805;4927;0;20853;152;52880;9434;159;37065;0;2794;;;1;24;2593;4;1325;;;28;6712;;;1;1;0;0;1;0;1;0;0;0;;;;;113212;13053;
MCO;2013;350000147;350000022;295;104031;13945;423;90970;72;25994;3328;272;19112;34;12410;3235;270;12934;401;142435;20508;965;123016;26;1974;;;8452;14;1273;1;455;;;41;3702;;;8452;1;0;1;1;1;1;1;1;0;120;90;65;;94644;2927;320
MCO;2013;350000154;350000030;138;50370;6500;310;45330;35;12775;1944;223;8238;24;8760;1542;51;6819;197;71905;9986;584;60387;1;1093;;;81;12;598;1;263;;;14;1954;;;81;1;0;0;1;0;1;1;0;0;;;20;;43629;;
MCO;2013;350000162;350000048;85;27105;4534;670;26227;40;9086;1512;34;9053;20;3441;955;199;3514;145;39632;7001;903;38794;3;528;0;0;92;4;773;0;0;0;0;7;1301;0;0;92;1;0;0;1;0;0;1;0;0;;;;;34131;10236;0
MCO;2013;350000188;350000055;83;30295;4342;380;23604;31;11315;1335;83;6782;19;6935;1037;29;4974;133;48545;6714;492;35360;11;1220;;;309;0;0;0;22;;;11;1242;;;309;1;0;1;1;0;1;0;0;1;;;;;32880;18128;
MCO;2013;350000196;350000311;;;134;0;1020;69;25185;5064;1530;11266;;;0;0;0;69;25185;5198;1530;12286;4;1;;;2653;11;3616;;0;;;15;3617;;;2653;;;;;;;;;;;;;;;;
MCO;2013;350000204;350023248;15;5080;365;8;4342;;;0;0;0;;;0;0;0;15;5080;365;8;4342;;0;;;2;;0;;0;;;;0;;;2;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;350000212;350000089;20;7300;342;8;8091;;;0;0;0;;;0;0;0;20;7300;342;8;8091;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2013;350000410;350002291;15;5475;292;1;3875;;;0;0;0;;;0;0;0;15;5475;292;1;3875;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;350000436;350002317;11;4015;203;5;3065;;;0;0;0;;;0;0;0;11;4015;203;5;3065;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;350000444;350048518;12;4380;246;1;4008;;;0;0;0;;;0;0;0;12;4380;246;1;4008;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;350000451;350002333;20;7300;204;2;4045;;;0;0;0;;;0;0;0;20;7300;204;2;4045;0;0;;;0;;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;350000741;350005179;560;186193;30585;3586;173354;291;95408;12273;342;82698;;;0;0;0;851;281601;42858;3928;256052;82;10748;2;110;19366;24;4794;;0;;;106;15542;2;110;19366;1;1;;1;1;;1;;1;;110;;50;118730;54503;6096
MCO;2013;350002192;220020739;130;44122;7451;407;32847;30;9492;1864;25;2779;0;0;0;0;0;160;53614;9315;432;35626;10;1192;;;835;19;4134;;0;;;29;5326;;;835;1;0;1;1;1;0;1;0;1;;;;;;;
MCO;2013;350002200;350029948;7;2555;389;1;2572;;;0;0;0;;;0;0;0;7;2555;389;1;2572;;0;;;0;;0;;0;;;;0;;;0;;;;1;;;;;;;;;;1999;;
MCO;2013;350002804;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;4853;;;42893;;0;;0;;;;4853;;;42893;;;;;;;;;;;;;;;;
MCO;2013;350002812;350023503;64;22528;2321;1;11861;18;6066;813;0;2624;0;0;0;0;0;82;28594;3134;1;14485;29;141;0;0;45739;3;777;0;0;0;0;32;918;0;0;45739;0;0;0;0;0;0;0;0;0;;;;;24765;10025;
MCO;2013;350005021;440042844;76;27740;1690;9;23851;;;0;0;0;;;0;0;0;76;27740;1690;9;23851;3;462;;;22;;0;;0;;;3;462;;;22;1;0;0;0;1;0;0;0;0;;;;;4587;;
MCO;2013;350005146;350000733;30;10950;3202;426;16072;130;42605;6343;131;26209;;;0;0;0;160;53555;9545;557;42281;20;1413;;;4848;42;11953;;0;;;62;13366;;;4848;;;;;;;;;;;;;;;;
MCO;2013;350006771;350005179;40;14600;747;3;14782;;;0;0;0;;;0;0;0;40;14600;747;3;14782;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2013;350007084;350005179;240;78783;10772;1077;72315;66;21849;4200;271;16703;104;37807;6160;233;30262;410;138439;21132;1581;119280;31;2897;;;3986;20;3755;16;2110;;;67;8762;;;3986;;;;;;1;;1;;;;96;;99503;31966;
MCO;2013;350032934;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;1257;;;12765;;0;;0;;;;1257;;;12765;;;;;;;;;;;;;;;;
MCO;2013;350040044;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;943;;;10108;;0;;0;;;;943;;;10108;;;;;;;;;;;;;;;;
MCO;2013;350042131;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;124;;;1102;;0;;0;;;;124;;;1102;;;;;;;;;;;;;;;;
MCO;2013;350042602;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;179;;;2037;;0;;0;;;;179;;;2037;;;;;;;;;;;;;;;;
MCO;2013;350045779;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;181;;;1990;;0;;0;;;;181;;;1990;;;;;;;;;;;;;;;;
MCO;2013;350046744;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;103;;;1166;;0;;0;;;;103;;;1166;;;;;;;;;;;;;;;;
MCO;2013;350046751;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;447;;;4610;;0;;0;;;;447;;;4610;;;;;;;;;;;;;;;;
MCO;2013;360000038;360000046;56;20440;1677;542;15657;;;0;0;0;;;0;0;0;56;20440;1677;542;15657;3;212;;;327;;0;1;24;;;4;236;;;327;1;0;0;1;0;0;1;0;0;;;;;10043;4149;
MCO;2013;360000129;360000269;13;4745;197;1;1832;78;28470;3299;12;15004;;;0;0;0;91;33215;3496;13;16836;0;0;;;48;33;6997;0;25;;;33;7022;;;48;;;;;;;;;;;;;;;;
MCO;2013;360000137;360000053;262;95630;15138;1657;83643;111;39345;5581;593;30385;40;13870;3139;553;12065;413;148845;23858;2803;126093;25;756;;;7636;8;1753;;0;;;33;2509;;;7636;;;;;;;1;;;;;;;;;
MCO;2013;360000145;360000061;37;13505;929;72;11690;;;0;0;0;;;0;0;0;37;13505;929;72;11690;3;0;;;19;;0;;0;;;3;0;;;19;1;0;0;1;0;0;0;1;0;;;;;3409;677;0
MCO;2013;360000160;360000079;36;13515;2072;162;11362;6;3065;600;20;2770;13;4745;586;153;1714;55;21325;3258;335;15846;4;466;;;9;3;254;;0;;;7;720;;;9;1;0;0;1;0;1;1;1;1;;;;;8692;1156;0
MCO;2013;360002133;330031048;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;30;1307;;;16170;;0;;0;;;30;1307;;;16170;;;;;;;;;;;;;;;;
MCO;2013;360002232;360000541;25;9125;1094;7;8541;0;0;0;0;0;0;0;0;0;0;25;9125;1094;7;8541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
MCO;2013;370000051;370000028;;;18;0;145;51;18615;6025;4308;7825;;;0;0;0;51;18615;6043;4308;7970;;0;;;0;19;0;;0;;;19;0;;;0;;;;;;;;;;;;;;;;
MCO;2013;370000085;370000077;107;39055;6094;734;34814;48;17520;3537;12;13704;;;0;0;0;155;56575;9631;746;48518;;0;;;11615;30;6574;;0;;;30;6574;;;11615;;;;;;;;;;;;;;;;
MCO;2013;370000093;370000192;70;25550;4582;1036;21290;101;36865;6046;133;25839;;;0;0;0;171;62415;10628;1169;47129;10;2;;;2106;18;6571;;0;;;28;6573;;;2106;;;;;;;;;;;;;;;;
MCO;2013;370000499;370000481;104;37960;4415;565;25548;69;23589;4236;1442;12904;;;0;0;0;173;61549;8651;2007;38452;11;1196;;;1414;11;1592;;0;;;22;2788;;;1414;1;1;1;1;1;0;1;1;1;43;108;;65;64666;20902;510
MCO;2013;370000531;370000606;65;23725;4074;464;21179;0;0;0;0;0;15;5475;797;98;2833;80;29200;4871;562;24012;5;63;0;0;1882;0;0;2;85;;;7;148;0;0;1882;1;0;1;0;0;1;1;0;0;30;;45;;1355;0;0
MCO;2013;370000580;370000564;25;9125;662;10;6951;;;0;0;0;;;0;0;0;25;9125;662;10;6951;;0;;;0;;0;;0;;;;0;;;0;1;1;1;1;1;0;1;1;1;115;45;;160;2539;677;0
MCO;2013;370000861;370000481;359;126247;15878;1800;105271;110;37186;6871;1261;26111;106;37094;7799;1231;30010;575;200527;30548;4292;161392;43;3788;3;343;48810;12;2571;20;2668;0;0;75;9027;3;343;48810;0;0;1;0;1;0;1;0;1;;;;;181867;40157;0
MCO;2013;370000879;370000564;55;20045;3518;770;16511;32;11680;1336;39;6304;0;0;6;2;4;87;31725;4860;811;22819;0;0;;;9;4;826;0;45;;;4;871;;;9;1;0;1;1;1;0;1;1;1;65;110;;160;8688;1400;0
MCO;2013;370000903;370000614;35;12775;1751;42;12026;25;9125;1399;353;4072;;;0;0;0;60;21900;3150;395;16098;3;837;;;543;7;33;;0;;;10;870;;;543;1;1;0;1;0;0;1;0;1;;;;86;25835;658;0
MCO;2013;370001109;370002701;10;3650;207;1;2932;;;0;0;0;;;0;0;0;10;3650;207;1;2932;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2013;370001158;370004327;14;5110;266;84;2689;0;0;0;0;0;0;0;0;0;0;14;5110;266;84;2689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2013;370004467;370000481;253;86189;25056;5668;80132;278;97024;11507;738;70425;0;0;0;0;0;531;183213;36563;6406;150557;23;235;0;0;4160;15;2699;0;0;0;0;38;2934;0;0;4160;1;1;0;1;0;0;0;1;0;;;;;114617;47563;3599
MCO;2013;370007569;370007528;105;38325;5107;865;34036;115;41975;8856;648;29772;86;31390;3471;214;14424;306;111690;17434;1727;78232;22;211;;;7557;67;19758;;0;;;89;19969;;;7557;;;;;;;;;;;;;;;;
MCO;2013;380000018;380780023;30;10950;1154;65;7627;;;0;0;0;;;0;0;0;30;10950;1154;65;7627;;0;;;145;;0;;0;;;;0;;;145;0;0;0;0;0;0;0;1;0;;;;;4230;166;
MCO;2013;380000026;380780031;35;12465;1548;419;9901;;;0;0;0;;;0;0;0;35;12465;1548;419;9901;;0;;;55;;0;;0;;;;0;;;55;1;1;0;1;0;0;1;1;1;;;;;6636;1640;
MCO;2013;380000034;380780049;231;84315;11669;600;75739;68;24820;2898;0;17055;31;11315;1553;0;6546;330;120450;16120;600;99340;14;552;;;3778;10;1198;0;418;;;24;2168;;;3778;1;0;1;1;1;1;1;0;1;;;;;;;
