BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJHP;JOUHP
SSR;2013;290000413;290009752;SSR_TOT;0;50;;0;553;14584;;
SSR;2013;290000553;290021542;SSR_A;;53;5;;576;17759;27;357
SSR;2013;290000553;290021542;SSR_A54;1;25;5;0;300;7408;27;357
SSR;2013;290000553;290021542;SSR_A59;1;28;;0;276;10351;;
SSR;2013;290000553;290021542;SSR_TOT;0;53;5;0;576;17759;27;357
SSR;2013;290000686;440042844;SSR_A;;50;;;694;17735;;
SSR;2013;290000686;440042844;SSR_A50;1;35;;0;394;9956;;
SSR;2013;290000686;440042844;SSR_A59;1;15;;0;300;7779;;
SSR;2013;290000686;440042844;SSR_TOT;0;50;;0;694;17735;;
SSR;2013;290000728;750821092;SSR_A;;6;2;;162;1301;306;306
SSR;2013;290000728;750821092;SSR_A50;1;6;2;1;162;1301;306;306
SSR;2013;290000728;750821092;SSR_TOT;0;6;2;0;162;1301;306;306
SSR;2013;290000785;220020739;SSR_A;;32;;;237;9621;;
SSR;2013;290000785;220020739;SSR_A50;1;32;;1;237;9621;;
SSR;2013;290000785;220020739;SSR_TOT;0;32;;0;237;9621;;
SSR;2013;290000793;930019484;SSR_E;;12;18;;60;1608;166;3959
SSR;2013;290000793;930019484;SSR_E50;1;4;6;0;8;510;22;515
SSR;2013;290000793;930019484;SSR_E51;1;4;6;0;29;459;82;2293
SSR;2013;290000793;930019484;SSR_E52;1;4;6;0;23;639;62;1151
SSR;2013;290000793;930019484;SSR_TOT;0;12;18;0;60;1608;166;3959
SSR;2013;290000819;290001023;SSR_A;;120;15;;1184;38673;94;1933
SSR;2013;290000819;290001023;SSR_A50;1;10;;0;243;8599;37;795
SSR;2013;290000819;290001023;SSR_A51;1;85;15;;810;25664;57;1138
SSR;2013;290000819;290001023;SSR_A59;1;25;;0;131;4410;;
SSR;2013;290000819;290001023;SSR_TOT;0;120;15;0;1184;38673;94;1933
SSR;2013;290000827;290007350;SSR_A;;107;;;1216;35501;;
SSR;2013;290000827;290007350;SSR_A50;1;62;;0;990;21320;;
SSR;2013;290000827;290007350;SSR_A58;1;45;;0;226;14181;;
SSR;2013;290000827;290007350;SSR_E;;25;;;271;6664;;
SSR;2013;290000827;290007350;SSR_E50;1;25;;0;271;6664;;
SSR;2013;290000827;290007350;SSR_TOT;0;132;;0;1487;42165;;
SSR;2013;290000934;290000306;SSR_A;;69;;;857;21923;;
SSR;2013;290000934;290000306;SSR_A50;1;6;;0;16;312;;
SSR;2013;290000934;290000306;SSR_A54;1;20;;0;285;6395;;
SSR;2013;290000934;290000306;SSR_A59;1;43;;0;556;15216;;
SSR;2013;290000934;290000306;SSR_TOT;0;69;;0;857;21923;;
SSR;2013;290000975;290000546;SSR_A;;120;31;;1275;32804;2376;14271
SSR;2013;290000975;290000546;SSR_A50;1;10;0;0;9;27;;
SSR;2013;290000975;290000546;SSR_A51;1;29;20;;382;9276;599;8420
SSR;2013;290000975;290000546;SSR_A52;1;40;4;0;286;11074;299;1431
SSR;2013;290000975;290000546;SSR_A54;1;17;5;0;214;3579;406;406
SSR;2013;290000975;290000546;SSR_A55;1;22;2;0;353;8280;1072;4014
SSR;2013;290000975;290000546;SSR_A56;1;2;;0;31;568;;
SSR;2013;290000975;290000546;SSR_E;;26;4;;300;9433;640;2617
SSR;2013;290000975;290000546;SSR_E50;1;1;0;0;1;358;;
SSR;2013;290000975;290000546;SSR_E51;1;4;1;0;81;1282;52;703
SSR;2013;290000975;290000546;SSR_E52;1;1;1;0;82;3368;62;1372
SSR;2013;290000975;290000546;SSR_E54;1;2;1;0;25;509;342;342
SSR;2013;290000975;290000546;SSR_E55;1;18;1;0;111;3916;184;200
SSR;2013;290000975;290000546;SSR_TOT;0;146;35;0;1575;42237;3016;16888
SSR;2013;290000983;290000546;SSR_A;;30;15;;524;8502;234;3255
SSR;2013;290000983;290000546;SSR_A50;1;;;0;;;;
SSR;2013;290000983;290000546;SSR_A53;1;30;15;0;524;8502;234;3255
SSR;2013;290000983;290000546;SSR_E50;1;;;0;;;;
SSR;2013;290000983;290000546;SSR_TOT;0;30;15;0;524;8502;234;3255
SSR;2013;290001015;290000751;SSR_A;;31;;;318;9855;;
SSR;2013;290001015;290000751;SSR_A50;1;31;;0;318;9855;;
SSR;2013;290001015;290000751;SSR_TOT;0;31;;0;318;9855;;
SSR;2013;290002344;440042844;SSR_A;;90;0;;944;30301;;
SSR;2013;290002344;440042844;SSR_A50;1;90;0;0;944;30301;;
SSR;2013;290002344;440042844;SSR_TOT;0;90;0;0;944;30301;;
SSR;2013;290003953;750043994;SSR_A;;140;28;;1327;42161;1491;27071
SSR;2013;290003953;750043994;SSR_A51;1;140;28;;1327;42161;1491;27071
SSR;2013;290003953;750043994;SSR_TOT;0;140;28;1;1327;42161;1491;27071
SSR;2013;290004365;290000017;SSR_A;;130;;;1546;45660;;
SSR;2013;290004365;290000017;SSR_A50;1;40;;0;496;14040;;
SSR;2013;290004365;290000017;SSR_A51;1;30;;;278;9785;;
SSR;2013;290004365;290000017;SSR_A56;1;0;;0;;;;
SSR;2013;290004365;290000017;SSR_A59;1;60;;0;772;21835;;
SSR;2013;290004365;290000017;SSR_TOT;0;130;;0;1546;45660;;
SSR;2013;290005826;290020700;SSR_A;;64;3;;774;21813;55;738
SSR;2013;290005826;290020700;SSR_A50;1;40;;0;564;14273;;
SSR;2013;290005826;290020700;SSR_A52;1;24;3;0;210;7540;55;738
SSR;2013;290005826;290020700;SSR_TOT;0;64;3;0;774;21813;55;738
SSR;2013;2A0000022;2A0000014;SSR_A;;32;;;328;9670;;
SSR;2013;2A0000022;2A0000014;SSR_A50;1;32;;0;328;9670;;
SSR;2013;2A0000022;2A0000014;SSR_TOT;0;32;;0;328;9670;;
SSR;2013;2A0000030;2A0000048;SSR_A;;103;49;;1101;38891;431;15254
SSR;2013;2A0000030;2A0000048;SSR_A50;1;103;49;0;1101;38891;431;15254
SSR;2013;2A0000030;2A0000048;SSR_A51;1;;;;;;;
SSR;2013;2A0000030;2A0000048;SSR_A52;1;;;0;;;;
SSR;2013;2A0000030;2A0000048;SSR_A53;1;;;0;;;;
SSR;2013;2A0000030;2A0000048;SSR_A58;1;;;0;;;;
SSR;2013;2A0000030;2A0000048;SSR_TOT;0;103;49;0;1101;38891;431;15254
SSR;2013;2A0000212;2A0000170;SSR_A;;18;;;212;6409;;
SSR;2013;2A0000212;2A0000170;SSR_A50;1;18;;0;212;6409;;
SSR;2013;2A0000212;2A0000170;SSR_TOT;0;18;;0;212;6409;;
SSR;2013;2A0000261;2A0000279;SSR_A;;84;0;;532;26987;0;0
SSR;2013;2A0000261;2A0000279;SSR_A50;1;84;0;0;532;26987;0;0
SSR;2013;2A0000261;2A0000279;SSR_TOT;0;84;0;0;532;26987;0;0
SSR;2013;2A0000287;2A0000386;SSR_A;;20;;;214;5182;;
SSR;2013;2A0000287;2A0000386;SSR_A50;1;20;;0;214;5182;;
SSR;2013;2A0000287;2A0000386;SSR_TOT;0;20;;0;214;5182;;
SSR;2013;2A0002051;2A0000303;SSR_A;;90;20;;758;31817;253;7514
SSR;2013;2A0002051;2A0000303;SSR_A50;1;90;20;0;758;31817;253;7514
SSR;2013;2A0002051;2A0000303;SSR_A51;1;;;;;;;
SSR;2013;2A0002051;2A0000303;SSR_A52;1;;;0;;;;
SSR;2013;2A0002051;2A0000303;SSR_TOT;0;90;20;0;758;31817;253;7514
SSR;2013;2A0002614;2A0002606;SSR_A;;5;;;63;1859;;
SSR;2013;2A0002614;2A0002606;SSR_A50;1;5;;0;63;1859;;
SSR;2013;2A0002614;2A0002606;SSR_TOT;0;5;;0;63;1859;;
SSR;2013;2A0022554;2A0000311;SSR_A;;70;;;845;24391;;
SSR;2013;2A0022554;2A0000311;SSR_A55;1;70;;1;845;24391;;
SSR;2013;2A0022554;2A0000311;SSR_TOT;0;70;;0;845;24391;;
SSR;2013;2B0000038;2B0004246;SSR_A;;20;;;182;6114;;
SSR;2013;2B0000038;2B0004246;SSR_A50;1;20;;1;182;6114;;
SSR;2013;2B0000038;2B0004246;SSR_TOT;0;20;;0;182;6114;;
SSR;2013;2B0000400;2B0000137;SSR_A;;80;;;503;26996;;
SSR;2013;2B0000400;2B0000137;SSR_A50;1;80;;0;503;26996;;
SSR;2013;2B0000400;2B0000137;SSR_TOT;0;80;;0;503;26996;;
SSR;2013;300000023;300780046;SSR_A;;53;12;;250;7349;77;1625
SSR;2013;300000023;300780046;SSR_A51;1;22;7;;211;6248;77;1625
SSR;2013;300000023;300780046;SSR_A52;1;16;5;0;9;109;;
SSR;2013;300000023;300780046;SSR_A53;1;0;0;0;;;;
SSR;2013;300000023;300780046;SSR_A59;1;15;0;0;30;992;;
SSR;2013;300000023;300780046;SSR_TOT;0;53;12;0;250;7349;77;1625
SSR;2013;300000056;300780079;SSR_A;;30;;;414;9931;;
SSR;2013;300000056;300780079;SSR_A59;1;30;;0;414;9931;;
SSR;2013;300000056;300780079;SSR_TOT;0;30;;0;414;9931;;
SSR;2013;300000064;300780087;SSR_A;;30;0;;422;9854;0;0
SSR;2013;300000064;300780087;SSR_A50;1;30;0;0;422;9854;0;0
SSR;2013;300000064;300780087;SSR_TOT;0;30;0;0;422;9854;0;0
SSR;2013;300000072;300780095;SSR_A;;14;0;;219;5780;;
SSR;2013;300000072;300780095;SSR_A50;1;14;0;0;219;5780;;
SSR;2013;300000072;300780095;SSR_TOT;0;14;0;0;219;5780;;
SSR;2013;300000478;300781010;SSR_A;;34;;;369;9985;;
SSR;2013;300000478;300781010;SSR_A50;1;17;;0;314;8763;;
SSR;2013;300000478;300781010;SSR_A54;1;17;;0;55;1222;;
SSR;2013;300000478;300781010;SSR_TOT;0;34;;0;369;9985;;
SSR;2013;300002169;780020715;SSR_A;;35;0;;377;12577;0;0
SSR;2013;300002169;780020715;SSR_A50;1;35;0;0;377;12577;0;0
SSR;2013;300002169;780020715;SSR_A59;1;;0;0;;;;
SSR;2013;300002169;780020715;SSR_TOT;0;35;0;0;377;12577;0;0
SSR;2013;300002805;300780038;SSR_A;;;15;;;;145;1580
SSR;2013;300002805;300780038;SSR_A59;1;;15;0;;;145;1580
SSR;2013;300002805;300780038;SSR_TOT;0;;15;0;;;145;1580
SSR;2013;300014040;300014024;SSR_A;;30;15;;5684;168;37;686
SSR;2013;300014040;300014024;SSR_A50;1;;;0;;;;
SSR;2013;300014040;300014024;SSR_A51;1;30;15;;5684;168;37;686
SSR;2013;300014040;300014024;SSR_TOT;0;30;15;0;5684;168;37;686
SSR;2013;300780111;300012267;SSR_A;;40;;;460;12905;;
SSR;2013;300780111;300012267;SSR_A50;1;40;;0;460;12905;;
SSR;2013;300780111;300012267;SSR_TOT;0;40;;0;460;12905;;
SSR;2013;300780285;300000726;SSR_A;;80;22;;774;27212;986;10774
SSR;2013;300780285;300000726;SSR_A51;1;70;22;;758;26648;986;10774
SSR;2013;300780285;300000726;SSR_A59;1;10;;0;16;564;;
SSR;2013;300780285;300000726;SSR_TOT;0;80;22;0;774;27212;986;10774
SSR;2013;300780400;380804542;SSR_A;;53;;;470;16855;;
SSR;2013;300780400;380804542;SSR_A54;1;27;;0;196;8082;;
SSR;2013;300780400;380804542;SSR_A58;1;26;;0;274;8773;;
SSR;2013;300780400;380804542;SSR_TOT;0;53;;0;470;16855;;
SSR;2013;300780442;300000254;SSR_A;;49;;;418;17370;0;0
SSR;2013;300780442;300000254;SSR_A50;1;49;;0;418;17370;0;0
SSR;2013;300780442;300000254;SSR_TOT;0;49;;0;418;17370;0;0
SSR;2013;300780475;340015171;SSR_A;;82;;;1114;28391;;
SSR;2013;300780475;340015171;SSR_A50;1;82;;0;1114;28391;;
SSR;2013;300780475;340015171;SSR_TOT;0;82;;0;1114;28391;;
SSR;2013;300780491;340016963;SSR_A;;56;;;917;18603;;
SSR;2013;300780491;340016963;SSR_A50;1;25;;0;299;8073;;
SSR;2013;300780491;340016963;SSR_A55;1;31;;0;618;10530;;
SSR;2013;300780491;340016963;SSR_TOT;0;56;;0;917;18603;;
SSR;2013;300781440;300000700;SSR_A;;63;;;566;21974;;
SSR;2013;300781440;300000700;SSR_A50;1;63;;0;566;21974;;
SSR;2013;300781440;300000700;SSR_TOT;0;63;;0;566;21974;;
SSR;2013;300782117;300780038;SSR_A;;146;21;;1599;47674;908;7195
SSR;2013;300782117;300780038;SSR_A50;1;20;;0;259;7158;;
SSR;2013;300782117;300780038;SSR_A51;1;50;5;;728;21511;438;2499
SSR;2013;300782117;300780038;SSR_A52;1;61;6;0;428;14985;236;1345
SSR;2013;300782117;300780038;SSR_A53;1;15;10;0;184;4020;234;3351
SSR;2013;300782117;300780038;SSR_E;;5;8;;;;109;1528
SSR;2013;300782117;300780038;SSR_E50;1;5;8;0;;;109;1528
SSR;2013;300782117;300780038;SSR_TOT;0;151;29;0;1599;47674;1017;8723
SSR;2013;300782125;300780038;SSR_A;;42;;;488;14190;;
SSR;2013;300782125;300780038;SSR_A59;1;42;;0;488;14190;;
SSR;2013;300782125;300780038;SSR_TOT;0;42;;0;488;14190;;
SSR;2013;300782141;300780038;SSR_A;;180;10;;1890;57882;319;2736
SSR;2013;300782141;300780038;SSR_A51;1;50;5;;555;15647;134;1843
SSR;2013;300782141;300780038;SSR_A52;1;54;5;0;330;17091;185;893
SSR;2013;300782141;300780038;SSR_A55;1;30;;0;553;9983;;
SSR;2013;300782141;300780038;SSR_A58;1;46;;0;452;15161;;
SSR;2013;300782141;300780038;SSR_TOT;0;180;10;0;1890;57882;319;2736
SSR;2013;300786274;300786266;SSR_A;;20;2;;124;5937;128;543
SSR;2013;300786274;300786266;SSR_A50;1;20;2;0;124;5937;128;543
SSR;2013;300786274;300786266;SSR_TOT;0;20;2;0;124;5937;128;543
SSR;2013;310000013;310180013;SSR_A;;26;;;301;7543;;
SSR;2013;310000013;310180013;SSR_A50;1;6;;0;216;5266;;
SSR;2013;310000013;310180013;SSR_A59;1;20;;0;85;2277;;
SSR;2013;310000013;310180013;SSR_TOT;0;26;;0;301;7543;;
SSR;2013;310000310;310780671;SSR_A;;20;;;312;7147;0;0
SSR;2013;310000310;310780671;SSR_A50;1;20;;0;312;7147;0;0
SSR;2013;310000310;310780671;SSR_A59;1;;;0;;;;
SSR;2013;310000310;310780671;SSR_TOT;0;20;;0;312;7147;0;0
SSR;2013;310000336;310780713;SSR_A;;41;;;408;13175;;
SSR;2013;310000336;310780713;SSR_A50;1;41;;0;408;13175;;
SSR;2013;310000336;310780713;SSR_TOT;0;41;;0;408;13175;;
SSR;2013;310013628;310786256;SSR_A;;35;;;435;10897;;
SSR;2013;310013628;310786256;SSR_A50;1;35;;0;435;10897;;
SSR;2013;310013628;310786256;SSR_TOT;0;35;;0;435;10897;;
SSR;2013;310014329;310781562;SSR_A;;15;;;45;2652;;
SSR;2013;310014329;310781562;SSR_A50;1;15;;1;45;2652;;
SSR;2013;310014329;310781562;SSR_TOT;0;15;;0;45;2652;;
SSR;2013;310020938;920000395;SSR_A;;120;;;1042;43129;;
SSR;2013;310020938;920000395;SSR_A50;1;120;;0;1042;43129;;
SSR;2013;310020938;920000395;SSR_TOT;0;120;;0;1042;43129;;
SSR;2013;310021571;310021563;SSR_A;;79;;;733;22703;;
SSR;2013;310021571;310021563;SSR_A50;1;54;;0;524;15079;;
SSR;2013;310021571;310021563;SSR_A59;1;25;;0;209;7624;;
SSR;2013;310021571;310021563;SSR_TOT;0;79;;0;733;22703;;
SSR;2013;310022298;310781406;SSR_A;;40;;;614;13807;;
SSR;2013;310022298;310781406;SSR_A59;1;40;;0;614;13807;;
SSR;2013;310022298;310781406;SSR_TOT;0;40;;0;614;13807;;
SSR;2013;310780150;310788799;SSR_A;;16;40;;208;3843;476;8940
SSR;2013;310780150;310788799;SSR_A51;1;16;40;;208;3843;476;8940
SSR;2013;310780150;310788799;SSR_TOT;0;16;40;0;208;3843;476;8940
SSR;2013;310780234;310000591;SSR_A;;105;22;;1187;38361;273;4929
SSR;2013;310780234;310000591;SSR_A50;1;;;0;;;;
SSR;2013;310780234;310000591;SSR_A51;1;85;15;;972;28455;221;3764
SSR;2013;310780234;310000591;SSR_A52;1;20;7;0;215;9906;52;1165
SSR;2013;310780234;310000591;SSR_TOT;0;105;22;0;1187;38361;273;4929
SSR;2013;310780366;310000153;SSR_A;;106;10;;1050;33810;92;3572
SSR;2013;310780366;310000153;SSR_A50;1;11;0;0;68;4237;;
SSR;2013;310780366;310000153;SSR_A51;1;55;5;;575;17083;46;1786
SSR;2013;310780366;310000153;SSR_A52;1;20;5;0;114;4788;46;1786
SSR;2013;310780366;310000153;SSR_A59;1;20;0;0;293;7702;;
SSR;2013;310780366;310000153;SSR_TOT;0;106;10;0;1050;33810;92;3572
SSR;2013;310780374;310000161;SSR_A;;147;;;2012;50906;;
SSR;2013;310780374;310000161;SSR_A50;1;20;;0;193;5885;;
SSR;2013;310780374;310000161;SSR_A55;1;107;;0;1575;37357;;
SSR;2013;310780374;310000161;SSR_A59;1;20;;0;244;7664;;
SSR;2013;310780374;310000161;SSR_TOT;0;147;;0;2012;50906;;
SSR;2013;310780481;340015171;SSR_E;;60;20;;624;11732;40;3019
SSR;2013;310780481;340015171;SSR_E50;1;60;20;0;624;11732;40;3019
SSR;2013;310780481;340015171;SSR_TOT;0;60;20;0;624;11732;40;3019
SSR;2013;310781083;310788716;SSR_A;;14;;;104;3829;;
SSR;2013;310781083;310788716;SSR_A52;1;14;;0;104;3829;;
SSR;2013;310781083;310788716;SSR_TOT;0;14;;0;104;3829;;
SSR;2013;310781125;310000419;SSR_A;;50;;;565;16591;;
SSR;2013;310781125;310000419;SSR_A50;1;50;;0;565;16591;;
SSR;2013;310781125;310000419;SSR_TOT;0;50;;0;565;16591;;
SSR;2013;310781174;310000450;SSR_A;;69;;;804;24875;;
SSR;2013;310781174;310000450;SSR_A50;1;69;;0;804;24875;;
SSR;2013;310781174;310000450;SSR_TOT;0;69;;0;804;24875;;
SSR;2013;310781422;310781562;SSR_E;;30;80;;314;5216;589;16088
SSR;2013;310781422;310781562;SSR_E50;1;0;1;0;24;348;157;274
SSR;2013;310781422;310781562;SSR_E51;1;8;2;0;64;1281;19;360
SSR;2013;310781422;310781562;SSR_E52;1;22;76;0;218;3541;345;15243
SSR;2013;310781422;310781562;SSR_E55;1;;1;0;8;46;68;211
SSR;2013;310781422;310781562;SSR_TOT;0;30;80;0;314;5216;589;16088
SSR;2013;310781695;750043994;SSR_A;;81;;;982;27793;;
SSR;2013;310781695;750043994;SSR_A50;1;81;;0;982;27793;;
SSR;2013;310781695;750043994;SSR_TOT;0;81;;0;982;27793;;
SSR;2013;310781984;310014378;SSR_A;;150;;;1251;56118;166;2961
SSR;2013;310781984;310014378;SSR_A50;1;150;;0;85;8272;;
SSR;2013;310781984;310014378;SSR_A51;1;;;;703;21818;166;2961
SSR;2013;310781984;310014378;SSR_A52;1;;;0;463;26028;;
SSR;2013;310781984;310014378;SSR_E;;0;0;;18;1303;5;78
SSR;2013;310781984;310014378;SSR_E50;0;0;;0;7;589;;
SSR;2013;310781984;310014378;SSR_E51;0;0;0;0;7;276;5;78
SSR;2013;310781984;310014378;SSR_E52;0;0;;0;4;438;;
SSR;2013;310781984;310014378;SSR_TOT;0;150;0;0;1269;57421;171;3039
SSR;2013;310782339;310781406;SSR_A;;76;;;879;18893;;
SSR;2013;310782339;310781406;SSR_A51;1;30;;;465;11100;;
SSR;2013;310782339;310781406;SSR_A52;1;20;;0;106;2519;;
SSR;2013;310782339;310781406;SSR_A55;1;26;;0;308;5274;;
SSR;2013;310782339;310781406;SSR_TOT;0;76;;0;879;18893;;
SSR;2013;310782396;920000395;SSR_A;;100;;;939;35708;;
SSR;2013;310782396;920000395;SSR_A50;1;100;;0;939;35708;;
SSR;2013;310782396;920000395;SSR_TOT;0;100;;0;939;35708;;
SSR;2013;310783055;310781406;SSR_A;;29;20;;277;8486;401;4579
SSR;2013;310783055;310781406;SSR_A52;1;29;10;0;277;8486;107;1782
SSR;2013;310783055;310781406;SSR_A53;1;;10;0;;;294;2797
SSR;2013;310783055;310781406;SSR_TOT;0;29;20;0;277;8486;401;4579
SSR;2013;310784558;310180013;SSR_A;;90;7;;820;25236;74;1693
SSR;2013;310784558;310180013;SSR_A50;1;20;;0;157;3820;;
SSR;2013;310784558;310180013;SSR_A51;1;50;7;;521;17119;74;1693
SSR;2013;310784558;310180013;SSR_A52;1;20;;0;142;4297;;
SSR;2013;310784558;310180013;SSR_TOT;0;90;7;0;820;25236;74;1693
SSR;2013;310784830;310788880;SSR_A;;110;5;;1234;36187;556;17469
SSR;2013;310784830;310788880;SSR_A50;1;110;5;0;333;9770;;
SSR;2013;310784830;310788880;SSR_A51;1;;;;617;18093;417;13102
SSR;2013;310784830;310788880;SSR_A52;1;;;0;284;8324;139;4367
SSR;2013;310784830;310788880;SSR_TOT;0;110;5;1;1234;36187;556;17469
SSR;2013;310786389;310001433;SSR_A;;98;;;1067;34507;;
SSR;2013;310786389;310001433;SSR_A50;1;29;;0;320;10352;;
SSR;2013;310786389;310001433;SSR_A59;1;69;;0;747;24155;;
SSR;2013;310786389;310001433;SSR_TOT;0;98;;0;1067;34507;;
SSR;2013;310786702;750043713;SSR_A;;42;;;431;15672;;
SSR;2013;310786702;750043713;SSR_A50;1;;;0;;;;
SSR;2013;310786702;750043713;SSR_A59;1;42;;0;431;15672;;
SSR;2013;310786702;750043713;SSR_TOT;0;42;;0;431;15672;;
SSR;2013;310787304;310781406;SSR_A;;44;;;416;14017;;
SSR;2013;310787304;310781406;SSR_A50;1;12;;0;148;4464;;
SSR;2013;310787304;310781406;SSR_A59;1;32;;0;268;9553;;
SSR;2013;310787304;310781406;SSR_TOT;0;44;;0;416;14017;;
SSR;2013;310787965;310788898;SSR_A;;;30;;;;398;10317
SSR;2013;310787965;310788898;SSR_A50;1;;1;0;;;5;90
SSR;2013;310787965;310788898;SSR_A51;1;;18;;;;242;5912
SSR;2013;310787965;310788898;SSR_A52;1;;11;0;;;151;4315
SSR;2013;310787965;310788898;SSR_TOT;0;;30;0;;;398;10317
SSR;2013;310790472;310790464;SSR_A;;140;15;;1633;42752;320;5555
SSR;2013;310790472;310790464;SSR_A50;1;12;;0;15;4339;;
SSR;2013;310790472;310790464;SSR_A53;1;88;15;0;1125;26323;320;5555
SSR;2013;310790472;310790464;SSR_A54;1;40;;0;493;12090;;
SSR;2013;310790472;310790464;SSR_TOT;0;140;15;0;1633;42752;320;5555
SSR;2013;310792635;310002191;SSR_A;;107;;;983;34354;0;0
SSR;2013;310792635;310002191;SSR_A50;1;67;;0;676;23743;0;0
SSR;2013;310792635;310002191;SSR_A51;1;20;;;172;6153;0;0
SSR;2013;310792635;310002191;SSR_A59;1;20;;0;135;4458;0;0
SSR;2013;310792635;310002191;SSR_TOT;0;107;;0;983;34354;0;0
SSR;2013;310792874;310788997;SSR_E;;10;5;;185;2132;25;1231
SSR;2013;310792874;310788997;SSR_E50;1;10;5;0;185;2132;25;1231
SSR;2013;310792874;310788997;SSR_TOT;0;10;5;0;185;2132;25;1231
SSR;2013;310793617;310000039;SSR_A;;60;;;951;21530;;
SSR;2013;310793617;310000039;SSR_A50;1;60;;0;951;21530;;
SSR;2013;310793617;310000039;SSR_TOT;0;60;;0;951;21530;;
SSR;2013;320000086;320780117;SSR_A;;60;5;;901;19342;985;985
SSR;2013;320000086;320780117;SSR_A50;1;20;;0;61;1392;;
SSR;2013;320000086;320780117;SSR_A51;1;20;5;;359;6903;985;985
SSR;2013;320000086;320780117;SSR_A59;1;20;;0;481;11047;;
SSR;2013;320000086;320780117;SSR_TOT;0;60;5;0;901;19342;985;985
SSR;2013;320000102;320780133;SSR_A;;20;;;252;7144;;
SSR;2013;320000102;320780133;SSR_A50;1;20;;0;252;7144;;
SSR;2013;320000102;320780133;SSR_TOT;0;20;;0;252;7144;;
SSR;2013;320000110;320004310;SSR_A;;24;50;;299;8109;43;43
SSR;2013;320000110;320004310;SSR_A50;1;24;50;0;299;8109;43;43
SSR;2013;320000110;320004310;SSR_TOT;0;24;50;0;299;8109;43;43
SSR;2013;320000128;320780158;SSR_A;;15;;;253;5659;;
SSR;2013;320000128;320780158;SSR_A50;1;15;;0;253;5659;;
SSR;2013;320000128;320780158;SSR_TOT;0;15;;0;253;5659;;
SSR;2013;320000144;320780174;SSR_A;;30;;;427;10725;;
SSR;2013;320000144;320780174;SSR_A50;1;30;;0;427;10725;;
SSR;2013;320000144;320780174;SSR_TOT;0;30;;0;427;10725;;
SSR;2013;320000151;320780182;SSR_A;;15;;;286;5952;;
SSR;2013;320000151;320780182;SSR_A50;1;15;;0;286;5952;;
SSR;2013;320000151;320780182;SSR_TOT;0;15;;0;286;5952;;
SSR;2013;320000169;320780190;SSR_A;;20;;;195;6399;;
SSR;2013;320000169;320780190;SSR_A50;1;20;;0;195;6399;;
SSR;2013;320000169;320780190;SSR_TOT;0;20;;0;195;6399;;
SSR;2013;320000177;320780208;SSR_A;;25;;;352;9198;;
SSR;2013;320000177;320780208;SSR_A50;1;25;;1;352;9198;;
SSR;2013;320000177;320780208;SSR_TOT;0;25;;0;352;9198;;
SSR;2013;320000185;320780216;SSR_A;;19;;;281;6215;;
SSR;2013;320000185;320780216;SSR_A50;1;19;;0;281;6215;;
SSR;2013;320000185;320780216;SSR_TOT;0;19;;0;281;6215;;
SSR;2013;320780323;750810590;SSR_A;;4;4;;47;231;12;33
SSR;2013;320780323;750810590;SSR_A50;1;1;1;0;;;;
SSR;2013;320780323;750810590;SSR_A51;1;1;1;;24;112;12;33
SSR;2013;320780323;750810590;SSR_A52;1;1;1;0;23;119;;
SSR;2013;320780323;750810590;SSR_A57;1;1;1;0;;;;
SSR;2013;320780323;750810590;SSR_E;;51;51;;769;12913;436;1787
SSR;2013;320780323;750810590;SSR_E50;1;2;2;0;193;5317;121;621
SSR;2013;320780323;750810590;SSR_E51;1;24;24;0;463;4670;28;371
SSR;2013;320780323;750810590;SSR_E52;1;24;24;0;38;1012;287;795
SSR;2013;320780323;750810590;SSR_E57;;1;1;0;75;1914;;
SSR;2013;320780323;750810590;SSR_E58;1;;;0;;;;
SSR;2013;320780323;750810590;SSR_TOT;0;55;55;0;816;13144;448;1820
SSR;2013;320784333;320000565;SSR_A;;103;;;539;37779;;
SSR;2013;320784333;320000565;SSR_A50;1;33;;0;146;14780;;
SSR;2013;320784333;320000565;SSR_A51;1;20;;;181;8052;;
SSR;2013;320784333;320000565;SSR_A52;1;50;;0;212;14947;;
SSR;2013;320784333;320000565;SSR_TOT;0;103;;0;539;37779;;
SSR;2013;330000217;330780347;SSR_A;;58;0;;640;20475;0;0
SSR;2013;330000217;330780347;SSR_A50;1;38;0;0;470;14620;0;0
SSR;2013;330000217;330780347;SSR_A59;1;20;0;0;170;5855;;
SSR;2013;330000217;330780347;SSR_TOT;0;58;0;0;640;20475;0;0
SSR;2013;330000340;330780552;SSR_A;;20;;;243;5076;;
SSR;2013;330000340;330780552;SSR_A50;1;10;;0;136;2595;;
SSR;2013;330000340;330780552;SSR_A59;1;10;;0;107;2481;;
SSR;2013;330000340;330780552;SSR_TOT;0;20;;0;243;5076;;
SSR;2013;330000555;330781204;SSR_A;;20;;;229;5526;;
SSR;2013;330000555;330781204;SSR_A50;1;20;;0;229;5526;;
SSR;2013;330000555;330781204;SSR_A51;1;;;;;;;
SSR;2013;330000555;330781204;SSR_A52;1;;;0;;;;
SSR;2013;330000555;330781204;SSR_A53;1;;;0;;;;
SSR;2013;330000555;330781204;SSR_TOT;0;20;;0;229;5526;;
SSR;2013;330000571;330781220;SSR_A;;14;;;137;4455;;
SSR;2013;330000571;330781220;SSR_A50;1;14;;0;22;481;;
