BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2013;760027292;760027300;ASSMEM;;1
SSR2;2013;760027292;760027300;EXPEQU;;1
SSR2;2013;760027292;760027300;EXPURO;;1
SSR2;2013;760027292;760027300;IDRACH;;1
SSR2;2013;760027292;760027300;ISOCIN;;1
SSR2;2013;760027292;760027300;LABMAR;;1
SSR2;2013;760027292;760027300;SALINT;1;
SSR2;2013;760027292;760027300;SIMESP;;1
SSR2;2013;760027292;760027300;STICON;;1
SSR2;2013;760027292;760027300;VEHADP;;1
SSR2;2013;760780619;760000307;SALINT;1;
SSR2;2013;760780676;750808529;PISCIN;1;
SSR2;2013;760780692;760025734;APTAUT;1;
SSR2;2013;760780692;760025734;ASSMAR;;1
SSR2;2013;760780692;760025734;ASSMEM;;1
SSR2;2013;760780692;760025734;EXPEQU;1;
SSR2;2013;760780692;760025734;EXPURO;1;
SSR2;2013;760780692;760025734;IDRACH;;1
SSR2;2013;760780692;760025734;ISOCIN;1;
SSR2;2013;760780692;760025734;LABMAR;;1
SSR2;2013;760780692;760025734;PISCIN;1;
SSR2;2013;760780692;760025734;SALINT;;1
SSR2;2013;760780692;760025734;SIMESP;1;
SSR2;2013;760780692;760025734;STICON;;1
SSR2;2013;760780692;760025734;VEHADP;;1
SSR2;2013;760780981;760027342;ISOCIN;;1
SSR2;2013;760780981;760027342;PISCIN;;1
SSR2;2013;760783522;760780239;PISCIN;1;
SSR2;2013;760920603;760920587;ISOCIN;;1
SSR2;2013;760920603;760920587;PISCIN;;1
SSR2;2013;760920918;760000273;EXPEQU;1;
SSR2;2013;760920918;760000273;EXPURO;;1
SSR2;2013;760920918;760000273;LABMAR;;1
SSR2;2013;760920918;760000273;PISCIN;1;
SSR2;2013;760920918;760000273;SALINT;;1
SSR2;2013;760920918;760000273;SIMESP;1;
SSR2;2013;770000131;770110013;EXPURO;;1
SSR2;2013;770000156;770110054;SALINT;;1
SSR2;2013;770000420;770700029;APTAUT;1;
SSR2;2013;770000420;770700029;EXPEQU;1;
SSR2;2013;770000420;770700029;EXPURO;1;
SSR2;2013;770000420;770700029;LABMAR;1;
SSR2;2013;770000420;770700029;PISCIN;1;
SSR2;2013;770016491;770016483;EXPURO;;1
SSR2;2013;770016491;770016483;LABMAR;;1
SSR2;2013;770016491;770016483;PISCIN;1;
SSR2;2013;770150027;750720575;APTAUT;;1
SSR2;2013;770150027;750720575;ASSMAR;;1
SSR2;2013;770150027;750720575;ASSMEM;;1
SSR2;2013;770150027;750720575;EXPEQU;1;
SSR2;2013;770150027;750720575;EXPURO;1;
SSR2;2013;770150027;750720575;IDRACH;;1
SSR2;2013;770150027;750720575;ISOCIN;;1
SSR2;2013;770150027;750720575;LABMAR;;1
SSR2;2013;770150027;750720575;PISCIN;1;
SSR2;2013;770150027;750720575;SALINT;1;
SSR2;2013;770150027;750720575;SIMESP;1;
SSR2;2013;770150027;750720575;STICON;;1
SSR2;2013;770150027;750720575;VEHADP;1;
SSR2;2013;770150043;750808529;APTAUT;;1
SSR2;2013;770150043;750808529;ASSMAR;1;
SSR2;2013;770150043;750808529;ASSMEM;;1
SSR2;2013;770150043;750808529;EXPEQU;;1
SSR2;2013;770150043;750808529;EXPURO;1;
SSR2;2013;770150043;750808529;IDRACH;;1
SSR2;2013;770150043;750808529;ISOCIN;;1
SSR2;2013;770150043;750808529;LABMAR;;1
SSR2;2013;770150043;750808529;PISCIN;1;
SSR2;2013;770150043;750808529;SALINT;;1
SSR2;2013;770150043;750808529;SIMESP;;1
SSR2;2013;770150043;750808529;STICON;;1
SSR2;2013;770150043;750808529;VEHADP;;1
SSR2;2013;770300135;770000289;APTAUT;;1
SSR2;2013;770300135;770000289;ASSMAR;;1
SSR2;2013;770300135;770000289;ASSMEM;;1
SSR2;2013;770300135;770000289;EXPEQU;;1
SSR2;2013;770300135;770000289;EXPURO;;1
SSR2;2013;770300135;770000289;IDRACH;;1
SSR2;2013;770300135;770000289;ISOCIN;;1
SSR2;2013;770300135;770000289;LABMAR;;1
SSR2;2013;770300135;770000289;PISCIN;;1
SSR2;2013;770300135;770000289;SALINT;;1
SSR2;2013;770300135;770000289;SIMESP;;1
SSR2;2013;770300135;770000289;STICON;;1
SSR2;2013;770300135;770000289;VEHADP;;1
SSR2;2013;770300218;770017390;APTAUT;1;
SSR2;2013;770300218;770017390;SIMESP;1;
SSR2;2013;770300259;770000347;APTAUT;;1
SSR2;2013;770300259;770000347;ASSMAR;;1
SSR2;2013;770300259;770000347;ASSMEM;1;
SSR2;2013;770300259;770000347;EXPEQU;1;
SSR2;2013;770300259;770000347;EXPURO;;1
SSR2;2013;770300259;770000347;IDRACH;;1
SSR2;2013;770300259;770000347;ISOCIN;1;
SSR2;2013;770300259;770000347;LABMAR;1;
SSR2;2013;770300259;770000347;PISCIN;1;
SSR2;2013;770300259;770000347;SALINT;;1
SSR2;2013;770300259;770000347;SIMESP;1;
SSR2;2013;770300259;770000347;STICON;;1
SSR2;2013;770300259;770000347;VEHADP;1;
SSR2;2013;770630028;750042590;PISCIN;1;
SSR2;2013;770700011;750042590;ASSMAR;1;
SSR2;2013;770700011;750042590;EXPURO;1;
SSR2;2013;770700011;750042590;ISOCIN;1;
SSR2;2013;770700011;750042590;LABMAR;1;
SSR2;2013;770700011;750042590;PISCIN;1;
SSR2;2013;770700011;750042590;SALINT;1;
SSR2;2013;770700011;750042590;SIMESP;1;
SSR2;2013;770700011;750042590;STICON;1;
SSR2;2013;770803989;770000925;PISCIN;1;
SSR2;2013;770814622;770700185;APTAUT;1;
SSR2;2013;770814622;770700185;EXPURO;1;
SSR2;2013;770814622;770700185;LABMAR;;1
SSR2;2013;770814622;770700185;SALINT;1;
SSR2;2013;770814622;770700185;VEHADP;1;
SSR2;2013;780000295;780002697;PISCIN;1;
SSR2;2013;780000295;780002697;SIMESP;1;
SSR2;2013;780000303;780110037;APTAUT;1;
SSR2;2013;780000303;780110037;ASSMAR;;1
SSR2;2013;780000303;780110037;ASSMEM;1;
SSR2;2013;780000303;780110037;EXPEQU;1;
SSR2;2013;780000303;780110037;EXPURO;;1
SSR2;2013;780000303;780110037;LABMAR;;1
SSR2;2013;780000303;780110037;PISCIN;1;
SSR2;2013;780000303;780110037;SALINT;1;
SSR2;2013;780000303;780110037;SIMESP;1;
SSR2;2013;780000303;780110037;STICON;;1
SSR2;2013;780000303;780110037;VEHADP;1;
SSR2;2013;780000311;780001236;EXPEQU;;1
SSR2;2013;780000311;780001236;EXPURO;1;
SSR2;2013;780000311;780001236;ISOCIN;;1
SSR2;2013;780000311;780001236;LABMAR;;1
SSR2;2013;780000311;780001236;PISCIN;1;
SSR2;2013;780000345;780110078;EXPURO;;1
SSR2;2013;780000345;780110078;LABMAR;;1
SSR2;2013;780000345;780110078;PISCIN;;1
SSR2;2013;780000352;780110094;EXPURO;1;
SSR2;2013;780000352;780110094;LABMAR;1;
SSR2;2013;780000352;780110094;PISCIN;1;
SSR2;2013;780000428;780002697;APTAUT;1;
SSR2;2013;780000428;780002697;PISCIN;1;
SSR2;2013;780000428;780002697;SIMESP;1;
SSR2;2013;780001657;780530010;LABMAR;1;
SSR2;2013;780001657;780530010;PISCIN;1;
SSR2;2013;780008298;750043994;PISCIN;1;
SSR2;2013;780140075;750804114;PISCIN;;1
SSR2;2013;780150017;750005068;APTAUT;;1
SSR2;2013;780150017;750005068;ASSMAR;;1
SSR2;2013;780150017;750005068;ASSMEM;;1
SSR2;2013;780150017;750005068;EXPEQU;1;
SSR2;2013;780150017;750005068;EXPURO;;1
SSR2;2013;780150017;750005068;IDRACH;;1
SSR2;2013;780150017;750005068;ISOCIN;1;
SSR2;2013;780150017;750005068;LABMAR;;1
SSR2;2013;780150017;750005068;PISCIN;1;
SSR2;2013;780150017;750005068;SALINT;;1
SSR2;2013;780150017;750005068;SIMESP;;1
SSR2;2013;780150017;750005068;STICON;;1
SSR2;2013;780150017;750005068;VEHADP;;1
SSR2;2013;780150066;780808614;APTAUT;;1
SSR2;2013;780150066;780808614;ASSMAR;;1
SSR2;2013;780150066;780808614;ASSMEM;;1
SSR2;2013;780150066;780808614;EXPEQU;;1
SSR2;2013;780150066;780808614;EXPURO;;1
SSR2;2013;780150066;780808614;IDRACH;;1
SSR2;2013;780150066;780808614;ISOCIN;;1
SSR2;2013;780150066;780808614;LABMAR;;1
SSR2;2013;780150066;780808614;PISCIN;1;
SSR2;2013;780150066;780808614;SALINT;;1
SSR2;2013;780150066;780808614;SIMESP;;1
SSR2;2013;780150066;780808614;STICON;;1
SSR2;2013;780150066;780808614;VEHADP;;1
SSR2;2013;780300083;780000493;EXPEQU;1;
SSR2;2013;780300083;780000493;ISOCIN;;1
SSR2;2013;780300083;780000493;PISCIN;1;
SSR2;2013;780300208;780000576;APTAUT;;1
SSR2;2013;780300208;780000576;ASSMAR;;1
SSR2;2013;780300208;780000576;ASSMEM;;1
SSR2;2013;780300208;780000576;EXPEQU;;1
SSR2;2013;780300208;780000576;EXPURO;;1
SSR2;2013;780300208;780000576;IDRACH;;1
SSR2;2013;780300208;780000576;ISOCIN;;1
SSR2;2013;780300208;780000576;LABMAR;;1
SSR2;2013;780300208;780000576;PISCIN;;1
SSR2;2013;780300208;780000576;SALINT;1;
SSR2;2013;780300208;780000576;SIMESP;;1
SSR2;2013;780300208;780000576;STICON;;1
SSR2;2013;780300208;780000576;VEHADP;;1
SSR2;2013;780420022;750042590;EXPEQU;1;
SSR2;2013;780420022;750042590;ISOCIN;1;
SSR2;2013;780420022;750042590;PISCIN;1;
SSR2;2013;780420022;750042590;SIMESP;1;
SSR2;2013;780630026;750803900;PISCIN;1;
SSR2;2013;780700027;780822193;PISCIN;1;
SSR2;2013;780700027;780822193;SIMESP;1;
SSR2;2013;780700050;780826210;PISCIN;1;
SSR2;2013;780825816;780003638;EXPEQU;1;
SSR2;2013;780825816;780003638;EXPURO;1;
SSR2;2013;780825816;780003638;LABMAR;1;
SSR2;2013;780825816;780003638;VEHADP;1;
SSR2;2013;790000087;790000012;ASSMAR;1;
SSR2;2013;790000087;790000012;ASSMEM;1;
SSR2;2013;790000087;790000012;EXPEQU;1;
SSR2;2013;790000087;790000012;EXPURO;1;
SSR2;2013;790000087;790000012;ISOCIN;1;
SSR2;2013;790000087;790000012;PISCIN;1;
SSR2;2013;790000103;790006654;APTAUT;1;
SSR2;2013;790000103;790006654;ASSMAR;;1
SSR2;2013;790000103;790006654;ASSMEM;;1
SSR2;2013;790000103;790006654;EXPEQU;;1
SSR2;2013;790000103;790006654;EXPURO;1;
SSR2;2013;790000103;790006654;IDRACH;;1
SSR2;2013;790000103;790006654;ISOCIN;;1
SSR2;2013;790000103;790006654;LABMAR;;1
SSR2;2013;790000103;790006654;PISCIN;;1
SSR2;2013;790000103;790006654;SALINT;;1
SSR2;2013;790000103;790006654;SIMESP;1;
SSR2;2013;790000103;790006654;STICON;;1
SSR2;2013;790000103;790006654;VEHADP;;1
SSR2;2013;790000269;870015336;SIMESP;1;
SSR2;2013;790000681;790002497;APTAUT;1;
SSR2;2013;790000681;790002497;ASSMAR;;1
SSR2;2013;790000681;790002497;ASSMEM;;1
SSR2;2013;790000681;790002497;EXPEQU;1;
SSR2;2013;790000681;790002497;EXPURO;1;
SSR2;2013;790000681;790002497;IDRACH;;1
SSR2;2013;790000681;790002497;ISOCIN;1;
SSR2;2013;790000681;790002497;LABMAR;;1
SSR2;2013;790000681;790002497;PISCIN;1;
SSR2;2013;790000681;790002497;SALINT;;1
SSR2;2013;790000681;790002497;SIMESP;;1
SSR2;2013;790000681;790002497;STICON;1;
SSR2;2013;790000681;790002497;VEHADP;1;
SSR2;2013;790003537;790006654;EXPURO;1;
SSR2;2013;790003537;790006654;PISCIN;;1
SSR2;2013;790003537;790006654;SALINT;1;
SSR2;2013;790003537;790006654;SIMESP;1;
SSR2;2013;790008064;790002497;PISCIN;;1
SSR2;2013;800000150;800002982;PISCIN;1;
SSR2;2013;800000184;800000036;PISCIN;1;
SSR2;2013;800000390;800000085;APTAUT;;1
SSR2;2013;800000390;800000085;ASSMAR;;1
SSR2;2013;800000390;800000085;ASSMEM;;1
SSR2;2013;800000390;800000085;EXPEQU;;1
SSR2;2013;800000390;800000085;EXPURO;;1
SSR2;2013;800000390;800000085;IDRACH;;1
SSR2;2013;800000390;800000085;ISOCIN;;1
SSR2;2013;800000390;800000085;LABMAR;;1
SSR2;2013;800000390;800000085;PISCIN;;1
SSR2;2013;800000390;800000085;SALINT;;1
SSR2;2013;800000390;800000085;SIMESP;;1
SSR2;2013;800000390;800000085;STICON;;1
SSR2;2013;800000390;800000085;VEHADP;;1
SSR2;2013;800000507;800000135;APTAUT;;1
SSR2;2013;800000507;800000135;ASSMAR;;1
SSR2;2013;800000507;800000135;ASSMEM;;1
SSR2;2013;800000507;800000135;EXPEQU;;1
SSR2;2013;800000507;800000135;EXPURO;;1
SSR2;2013;800000507;800000135;IDRACH;;1
SSR2;2013;800000507;800000135;ISOCIN;;1
SSR2;2013;800000507;800000135;LABMAR;;1
SSR2;2013;800000507;800000135;PISCIN;;1
SSR2;2013;800000507;800000135;SALINT;;1
SSR2;2013;800000507;800000135;SIMESP;;1
SSR2;2013;800000507;800000135;STICON;;1
SSR2;2013;800000507;800000135;VEHADP;;1
SSR2;2013;800006124;800000044;EXPEQU;1;
SSR2;2013;800006124;800000044;EXPURO;1;
SSR2;2013;800006124;800000044;ISOCIN;;1
SSR2;2013;800006124;800000044;LABMAR;1;
SSR2;2013;800006124;800000044;PISCIN;1;
SSR2;2013;800006124;800000044;SALINT;1;
SSR2;2013;800006124;800000044;STICON;;1
SSR2;2013;800006231;800000028;EXPURO;;1
SSR2;2013;800006231;800000028;SALINT;;1
SSR2;2013;800008989;800002941;APTAUT;;1
SSR2;2013;800008989;800002941;ASSMAR;;1
SSR2;2013;800008989;800002941;ASSMEM;;1
SSR2;2013;800008989;800002941;EXPEQU;1;
SSR2;2013;800008989;800002941;EXPURO;;1
SSR2;2013;800008989;800002941;IDRACH;;1
SSR2;2013;800008989;800002941;ISOCIN;1;
SSR2;2013;800008989;800002941;LABMAR;;1
SSR2;2013;800008989;800002941;PISCIN;1;
SSR2;2013;800008989;800002941;SALINT;;1
SSR2;2013;800008989;800002941;SIMESP;;1
SSR2;2013;800008989;800002941;STICON;;1
SSR2;2013;800008989;800002941;VEHADP;;1
SSR2;2013;800012528;800003071;APTAUT;;1
SSR2;2013;800012528;800003071;ASSMAR;;1
SSR2;2013;800012528;800003071;ASSMEM;;1
SSR2;2013;800012528;800003071;EXPEQU;;1
SSR2;2013;800012528;800003071;EXPURO;;1
SSR2;2013;800012528;800003071;IDRACH;;1
SSR2;2013;800012528;800003071;ISOCIN;1;
SSR2;2013;800012528;800003071;LABMAR;;1
SSR2;2013;800012528;800003071;PISCIN;1;
SSR2;2013;800012528;800003071;SALINT;;1
SSR2;2013;800012528;800003071;SIMESP;1;
SSR2;2013;800012528;800003071;STICON;1;
SSR2;2013;800012528;800003071;VEHADP;1;
SSR2;2013;810000232;810099903;ISOCIN;1;
SSR2;2013;810000232;810099903;PISCIN;1;
SSR2;2013;810000232;810099903;SIMESP;1;
SSR2;2013;810000232;810099903;VEHADP;1;
SSR2;2013;810000547;810000380;APTAUT;;1
SSR2;2013;810000547;810000380;ASSMAR;;1
SSR2;2013;810000547;810000380;ASSMEM;;1
SSR2;2013;810000547;810000380;EXPEQU;;1
SSR2;2013;810000547;810000380;EXPURO;;1
SSR2;2013;810000547;810000380;IDRACH;;1
SSR2;2013;810000547;810000380;ISOCIN;;1
SSR2;2013;810000547;810000380;LABMAR;;1
SSR2;2013;810000547;810000380;PISCIN;;1
SSR2;2013;810000547;810000380;SALINT;;1
SSR2;2013;810000547;810000380;SIMESP;;1
SSR2;2013;810000547;810000380;STICON;;1
SSR2;2013;810000547;810000380;VEHADP;;1
SSR2;2013;810000562;810000455;EXPURO;1;
SSR2;2013;810003954;810099903;PISCIN;1;
SSR2;2013;810003954;810099903;SIMESP;1;
SSR2;2013;810003954;810099903;VEHADP;;1
SSR2;2013;810099838;810000380;APTAUT;;1
SSR2;2013;810099838;810000380;ASSMAR;;1
SSR2;2013;810099838;810000380;ASSMEM;;1
SSR2;2013;810099838;810000380;EXPEQU;;1
SSR2;2013;810099838;810000380;EXPURO;;1
SSR2;2013;810099838;810000380;IDRACH;;1
SSR2;2013;810099838;810000380;ISOCIN;;1
SSR2;2013;810099838;810000380;LABMAR;;1
SSR2;2013;810099838;810000380;PISCIN;;1
SSR2;2013;810099838;810000380;SALINT;;1
SSR2;2013;810099838;810000380;SIMESP;;1
SSR2;2013;810099838;810000380;STICON;;1
SSR2;2013;810099838;810000380;VEHADP;;1
SSR2;2013;820000032;820000016;EXPEQU;1;
SSR2;2013;820000032;820000016;EXPURO;1;
SSR2;2013;820000032;820000016;ISOCIN;1;
SSR2;2013;820000032;820000016;LABMAR;;1
SSR2;2013;820000032;820000016;PISCIN;1;
SSR2;2013;820000032;820000016;SALINT;1;
SSR2;2013;820000032;820000016;SIMESP;1;
SSR2;2013;820000412;820000560;PISCIN;1;
SSR2;2013;820003218;820008142;APTAUT;;1
SSR2;2013;820003218;820008142;ASSMAR;;1
SSR2;2013;820003218;820008142;ASSMEM;;1
SSR2;2013;820003218;820008142;EXPEQU;1;
SSR2;2013;820003218;820008142;EXPURO;;1
SSR2;2013;820003218;820008142;IDRACH;;1
SSR2;2013;820003218;820008142;ISOCIN;1;
SSR2;2013;820003218;820008142;LABMAR;1;
SSR2;2013;820003218;820008142;PISCIN;1;
SSR2;2013;820003218;820008142;SALINT;;1
SSR2;2013;820003218;820008142;SIMESP;1;
SSR2;2013;820003218;820008142;STICON;1;
SSR2;2013;820003218;820008142;VEHADP;;1
SSR2;2013;830000303;830100541;APTAUT;1;
SSR2;2013;830000303;830100541;ASSMAR;1;
SSR2;2013;830000303;830100541;ASSMEM;1;
SSR2;2013;830000303;830100541;EXPEQU;1;
SSR2;2013;830000303;830100541;EXPURO;1;
SSR2;2013;830000303;830100541;ISOCIN;1;
SSR2;2013;830000303;830100541;LABMAR;;1
SSR2;2013;830000303;830100541;PISCIN;1;
SSR2;2013;830000303;830100541;SALINT;1;
SSR2;2013;830000303;830100541;SIMESP;1;
SSR2;2013;830000303;830100541;STICON;1;
SSR2;2013;830016556;830000451;PISCIN;1;
SSR2;2013;830100558;690781810;ASSMEM;1;
SSR2;2013;830100558;690781810;EXPEQU;1;
SSR2;2013;830100558;690781810;EXPURO;1;
SSR2;2013;830100558;690781810;PISCIN;1;
SSR2;2013;830100558;690781810;SALINT;1;
SSR2;2013;830100558;690781810;SIMESP;1;
SSR2;2013;830100608;830100616;EXPEQU;1;
SSR2;2013;830100608;830100616;SIMESP;1;
SSR2;2013;830100624;830000352;ASSMAR;;1
SSR2;2013;830100624;830000352;ASSMEM;;1
SSR2;2013;830100624;830000352;EXPEQU;;1
SSR2;2013;830100624;830000352;EXPURO;;1
SSR2;2013;830100624;830000352;IDRACH;;1
SSR2;2013;830100624;830000352;LABMAR;;1
SSR2;2013;830100624;830000352;PISCIN;1;
SSR2;2013;830100624;830000352;SALINT;;1
SSR2;2013;830100624;830000352;SIMESP;1;
SSR2;2013;830100624;830000352;STICON;;1
SSR2;2013;830100681;750005068;APTAUT;1;
SSR2;2013;830100681;750005068;EXPEQU;1;
SSR2;2013;830100681;750005068;EXPURO;1;
SSR2;2013;830100681;750005068;ISOCIN;1;
SSR2;2013;830100681;750005068;PISCIN;1;
SSR2;2013;830100756;750043994;PISCIN;1;
SSR2;2013;830100764;830000436;PISCIN;1;
SSR2;2013;830100806;750043994;LABMAR;;1
SSR2;2013;830100806;750043994;PISCIN;1;
SSR2;2013;830100814;750043994;EXPURO;;1
SSR2;2013;830100814;750043994;LABMAR;;1
SSR2;2013;830100814;750043994;PISCIN;1;
SSR2;2013;830100822;830000477;PISCIN;1;
SSR2;2013;830100855;830000493;PISCIN;1;
SSR2;2013;830101010;830000568;ASSMAR;1;
SSR2;2013;830101010;830000568;PISCIN;;1
SSR2;2013;830202743;830100616;ASSMEM;1;
SSR2;2013;830202743;830100616;SIMESP;1;
SSR2;2013;830206397;830017893;EXPEQU;1;
SSR2;2013;830206397;830017893;ISOCIN;1;
SSR2;2013;830206397;830017893;PISCIN;1;
SSR2;2013;830206397;830017893;SIMESP;1;
SSR2;2013;840000202;130037815;PISCIN;1;
SSR2;2013;840000376;840000038;PISCIN;1;
SSR2;2013;840000483;840000087;ASSMAR;1;
SSR2;2013;840000483;840000087;EXPURO;1;
SSR2;2013;840000483;840000087;PISCIN;1;
SSR2;2013;840000483;840000087;SALINT;1;
SSR2;2013;840000483;840000087;VEHADP;1;
SSR2;2013;840000525;840000111;APTAUT;;1
SSR2;2013;840000525;840000111;ASSMAR;;1
SSR2;2013;840000525;840000111;ASSMEM;;1
SSR2;2013;840000525;840000111;EXPEQU;;1
SSR2;2013;840000525;840000111;EXPURO;;1
SSR2;2013;840000525;840000111;IDRACH;;1
SSR2;2013;840000525;840000111;ISOCIN;;1
SSR2;2013;840000525;840000111;LABMAR;;1
SSR2;2013;840000525;840000111;PISCIN;1;
SSR2;2013;840000525;840000111;SALINT;;1
SSR2;2013;840000525;840000111;SIMESP;;1
SSR2;2013;840000525;840000111;STICON;;1
SSR2;2013;840000525;840000111;VEHADP;;1
SSR2;2013;840001861;840006597;PISCIN;1;
SSR2;2013;840014088;920000395;IDRACH;;1
SSR2;2013;840014088;920000395;PISCIN;1;
SSR2;2013;840014088;920000395;SALINT;;1
SSR2;2013;840014088;920000395;SIMESP;1;
SSR2;2013;840017214;840018667;EXPEQU;1;
SSR2;2013;840017214;840018667;PISCIN;1;
SSR2;2013;850000118;850013244;ASSMEM;1;
SSR2;2013;850000118;850013244;EXPEQU;1;
SSR2;2013;850000118;850013244;EXPURO;1;
SSR2;2013;850000118;850013244;LABMAR;1;
SSR2;2013;850000118;850013244;PISCIN;1;
SSR2;2013;850000142;850000019;EXPURO;1;
SSR2;2013;850000142;850000019;SALINT;1;
SSR2;2013;850000183;850000035;APTAUT;;1
SSR2;2013;850000183;850000035;ASSMAR;;1
SSR2;2013;850000183;850000035;ASSMEM;;1
SSR2;2013;850000183;850000035;EXPEQU;;1
SSR2;2013;850000183;850000035;EXPURO;;1
SSR2;2013;850000183;850000035;IDRACH;;1
SSR2;2013;850000183;850000035;ISOCIN;;1
SSR2;2013;850000183;850000035;LABMAR;;1
SSR2;2013;850000183;850000035;PISCIN;;1
SSR2;2013;850000183;850000035;SALINT;;1
SSR2;2013;850000183;850000035;SIMESP;;1
SSR2;2013;850000183;850000035;STICON;;1
SSR2;2013;850000183;850000035;VEHADP;;1
SSR2;2013;850000209;850000019;APTAUT;1;
SSR2;2013;850000209;850000019;EXPEQU;1;
SSR2;2013;850000209;850000019;IDRACH;1;
SSR2;2013;850000209;850000019;PISCIN;1;
SSR2;2013;850000209;850000019;SIMESP;1;
SSR2;2013;850000357;440041895;PISCIN;1;
SSR2;2013;850000357;440041895;SIMESP;1;
SSR2;2013;850000399;750005068;APTAUT;1;
SSR2;2013;850000399;750005068;PISCIN;1;
SSR2;2013;850000399;750005068;SIMESP;1;
SSR2;2013;850000399;750005068;VEHADP;1;
SSR2;2013;850000647;850011453;PISCIN;1;
SSR2;2013;850002403;750721334;APTAUT;1;
SSR2;2013;850002403;750721334;PISCIN;1;
SSR2;2013;860000025;860780063;LABMAR;;1
SSR2;2013;860000025;860780063;SIMESP;1;
SSR2;2013;860000223;860013077;EXPEQU;1;
SSR2;2013;860000223;860013077;EXPURO;1;
SSR2;2013;860000223;860013077;ISOCIN;1;
SSR2;2013;860000223;860013077;PISCIN;1;
SSR2;2013;860000223;860013077;SALINT;1;
SSR2;2013;860000223;860013077;SIMESP;1;
SSR2;2013;860011014;860013077;EXPEQU;;1
SSR2;2013;860011014;860013077;EXPURO;;1
SSR2;2013;860011014;860013077;ISOCIN;;1
SSR2;2013;860011014;860013077;PISCIN;;1
SSR2;2013;860011014;860013077;SALINT;;1
SSR2;2013;860011014;860013077;SIMESP;;1
SSR2;2013;860790419;860003110;EXPEQU;1;
SSR2;2013;860790419;860003110;PISCIN;1;
SSR2;2013;860790419;860003110;SIMESP;1;
SSR2;2013;870000064;870000015;APTAUT;;1
SSR2;2013;870000064;870000015;ASSMAR;;1
SSR2;2013;870000064;870000015;ASSMEM;;1
SSR2;2013;870000064;870000015;EXPEQU;;1
SSR2;2013;870000064;870000015;EXPURO;;1
SSR2;2013;870000064;870000015;IDRACH;;1
SSR2;2013;870000064;870000015;ISOCIN;;1
SSR2;2013;870000064;870000015;LABMAR;;1
SSR2;2013;870000064;870000015;PISCIN;;1
SSR2;2013;870000064;870000015;SALINT;;1
SSR2;2013;870000064;870000015;SIMESP;;1
SSR2;2013;870000064;870000015;STICON;;1
SSR2;2013;870000064;870000015;VEHADP;;1
SSR2;2013;870002516;870000023;SALINT;;1
SSR2;2013;870003514;870000015;APTAUT;1;
SSR2;2013;870003514;870000015;ASSMAR;1;
SSR2;2013;870003514;870000015;ASSMEM;1;
SSR2;2013;870003514;870000015;EXPEQU;1;
SSR2;2013;870003514;870000015;EXPURO;1;
SSR2;2013;870003514;870000015;IDRACH;;1
SSR2;2013;870003514;870000015;ISOCIN;1;
SSR2;2013;870003514;870000015;LABMAR;;1
SSR2;2013;870003514;870000015;PISCIN;1;
SSR2;2013;870003514;870000015;SIMESP;1;
SSR2;2013;870003514;870000015;STICON;;1
SSR2;2013;870003514;870000015;VEHADP;;1
SSR2;2013;870007358;870016722;SIMESP;1;
SSR2;2013;870016631;870016722;PISCIN;1;
SSR2;2013;870016631;870016722;SIMESP;1;
SSR2;2013;880000021;880007059;EXPURO;;1
SSR2;2013;880000021;880007059;ISOCIN;;1
SSR2;2013;880000054;880007299;EXPURO;;1
SSR2;2013;880000054;880007299;ISOCIN;;1
SSR2;2013;880000054;880007299;LABMAR;;1
SSR2;2013;880000054;880007299;PISCIN;1;
SSR2;2013;880000054;880007299;SALINT;1;
SSR2;2013;880000054;880007299;SIMESP;1;
SSR2;2013;880000054;880007299;STICON;;1
SSR2;2013;880000062;880780093;ISOCIN;1;
SSR2;2013;880000070;880007299;PISCIN;1;
SSR2;2013;880000070;880007299;SALINT;1;
SSR2;2013;880000070;880007299;SIMESP;1;
SSR2;2013;880000104;880780259;APTAUT;;1
SSR2;2013;880000104;880780259;ASSMAR;;1
SSR2;2013;880000104;880780259;ASSMEM;;1
SSR2;2013;880000104;880780259;EXPEQU;;1
SSR2;2013;880000104;880780259;EXPURO;;1
SSR2;2013;880000104;880780259;IDRACH;;1
SSR2;2013;880000104;880780259;ISOCIN;;1
SSR2;2013;880000104;880780259;LABMAR;;1
SSR2;2013;880000104;880780259;PISCIN;;1
SSR2;2013;880000104;880780259;SALINT;;1
SSR2;2013;880000104;880780259;SIMESP;;1
SSR2;2013;880000104;880780259;STICON;;1
SSR2;2013;880000104;880780259;VEHADP;;1
SSR2;2013;880000187;880780333;VEHADP;1;
SSR2;2013;880000336;880007059;EXPURO;;1
SSR2;2013;880000336;880007059;ISOCIN;;1
SSR2;2013;880001789;880001409;EXPURO;1;
SSR2;2013;880001789;880001409;ISOCIN;1;
SSR2;2013;880001789;880001409;LABMAR;;1
SSR2;2013;880001789;880001409;PISCIN;1;
SSR2;2013;890000292;890006315;APTAUT;;1
SSR2;2013;890000292;890006315;ASSMAR;;1
SSR2;2013;890000292;890006315;ASSMEM;;1
SSR2;2013;890000292;890006315;EXPEQU;;1
SSR2;2013;890000292;890006315;EXPURO;;1
SSR2;2013;890000292;890006315;IDRACH;;1
SSR2;2013;890000292;890006315;ISOCIN;;1
SSR2;2013;890000292;890006315;LABMAR;;1
